resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,5.914,4.624,2.832,0.421
40,lower leaflet,6.574,5.090,2.378,0.428
41,lower leaflet,3.069,5.360,2.327,0.642
42,lower leaflet,3.000,6.070,2.480,0.620
43,lower leaflet,6.209,3.560,2.792,0.357
44,lower leaflet,2.353,3.360,2.091,0.574
45,lower leaflet,4.850,2.661,2.614,0.548
46,lower leaflet,5.367,7.737,2.614,0.431
47,lower leaflet,2.852,2.674,1.787,0.546
48,lower leaflet,0.615,4.668,1.944,0.471
49,lower leaflet,1.653,6.780,2.936,0.524
50,lower leaflet,6.425,2.591,2.744,0.371
51,lower leaflet,6.856,2.159,2.459,0.380
52,lower leaflet,7.752,6.383,2.666,0.354
53,lower leaflet,1.530,1.767,2.210,0.437
54,lower leaflet,3.823,8.167,2.635,0.639
55,lower leaflet,6.988,7.172,2.925,0.387
56,lower leaflet,2.976,8.727,2.747,0.665
57,lower leaflet,9.671,4.367,2.244,0.418
58,lower leaflet,4.357,0.830,2.817,0.558
59,lower leaflet,3.976,0.710,2.439,0.598
60,lower leaflet,7.244,7.722,2.841,0.438
61,lower leaflet,2.310,8.660,2.689,0.645
62,lower leaflet,9.055,5.872,2.370,0.338
63,lower leaflet,9.630,3.280,2.341,0.485
64,lower leaflet,4.757,0.261,2.577,0.580
65,lower leaflet,3.672,9.425,2.591,0.663
66,lower leaflet,8.206,8.485,2.772,0.528
67,lower leaflet,9.329,6.742,2.442,0.429
68,lower leaflet,7.758,8.017,2.810,0.476
69,lower leaflet,0.726,7.708,2.897,0.571
70,lower leaflet,8.932,2.215,2.497,0.601
71,lower leaflet,0.156,1.305,2.523,0.586
72,lower leaflet,8.983,8.271,2.864,0.545
73,lower leaflet,9.324,7.841,2.729,0.540
74,lower leaflet,9.045,0.764,2.682,0.596
75,lower leaflet,8.678,9.740,2.655,0.593
76,lower leaflet,9.551,0.166,2.987,0.606
147,lower leaflet,4.320,4.719,2.568,0.535
148,lower leaflet,3.601,4.391,2.073,0.543
149,lower leaflet,5.684,5.645,2.769,0.488
150,lower leaflet,3.832,5.433,2.703,0.570
151,lower leaflet,2.961,4.478,2.152,0.552
152,lower leaflet,5.139,4.197,2.918,0.516
153,lower leaflet,4.721,6.076,2.717,0.543
154,lower leaflet,4.084,5.974,2.650,0.572
155,lower leaflet,5.146,3.355,2.785,0.532
156,lower leaflet,4.210,7.300,2.650,0.560
157,lower leaflet,4.665,6.651,2.517,0.547
158,lower leaflet,3.621,6.802,2.450,0.596
159,lower leaflet,6.725,6.773,2.491,0.402
160,lower leaflet,3.403,3.515,2.077,0.543
161,lower leaflet,1.940,4.053,2.097,0.596
162,lower leaflet,4.251,3.357,2.663,0.532
163,lower leaflet,1.948,5.804,2.325,0.509
164,lower leaflet,7.041,5.801,2.281,0.448
165,lower leaflet,5.812,7.408,2.774,0.440
166,lower leaflet,3.621,2.816,2.170,0.543
167,lower leaflet,2.529,7.550,2.890,0.506
168,lower leaflet,1.409,4.973,2.213,0.590
169,lower leaflet,4.457,2.165,2.874,0.522
