resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,5.917,4.593,2.863,0.410
40,lower leaflet,6.435,5.224,2.643,0.388
41,lower leaflet,3.050,5.321,2.463,0.584
42,lower leaflet,3.239,5.979,2.659,0.533
43,lower leaflet,6.329,3.493,2.774,0.346
44,lower leaflet,2.185,3.236,2.181,0.533
45,lower leaflet,5.002,2.549,2.490,0.434
46,lower leaflet,5.398,7.504,2.889,0.377
47,lower leaflet,2.953,2.573,1.926,0.526
48,lower leaflet,0.993,4.528,2.332,0.488
49,lower leaflet,1.622,6.860,2.819,0.472
50,lower leaflet,6.456,2.487,2.634,0.386
51,lower leaflet,6.722,1.997,2.334,0.424
52,lower leaflet,7.735,6.339,2.656,0.346
53,lower leaflet,1.507,1.596,2.072,0.502
54,lower leaflet,3.935,7.871,2.566,0.530
55,lower leaflet,7.083,7.101,2.884,0.382
56,lower leaflet,3.003,8.609,2.541,0.633
57,lower leaflet,0.199,4.500,2.525,0.418
58,lower leaflet,4.358,0.744,2.880,0.487
59,lower leaflet,3.880,0.745,2.572,0.508
60,lower leaflet,7.019,7.709,2.943,0.430
61,lower leaflet,2.275,8.425,2.583,0.623
62,lower leaflet,9.048,5.770,2.297,0.370
63,lower leaflet,9.595,3.321,2.271,0.466
64,lower leaflet,4.780,0.427,2.482,0.497
65,lower leaflet,3.570,9.359,2.610,0.600
66,lower leaflet,7.980,8.322,2.856,0.527
67,lower leaflet,9.438,6.713,2.536,0.442
68,lower leaflet,7.450,7.994,2.878,0.465
69,lower leaflet,0.732,7.742,2.813,0.523
70,lower leaflet,8.892,2.174,2.457,0.560
71,lower leaflet,0.093,1.072,2.607,0.632
72,lower leaflet,8.742,8.139,2.918,0.548
73,lower leaflet,9.343,7.739,2.627,0.522
74,lower leaflet,8.953,0.712,2.721,0.694
75,lower leaflet,8.524,9.476,2.520,0.696
76,lower leaflet,0.055,0.430,2.768,0.679
147,lower leaflet,4.478,4.836,2.372,0.512
148,lower leaflet,3.685,4.454,2.445,0.566
149,lower leaflet,5.569,5.538,2.924,0.423
150,lower leaflet,3.777,5.622,2.885,0.510
151,lower leaflet,3.115,4.365,2.404,0.573
152,lower leaflet,5.215,4.014,2.714,0.489
153,lower leaflet,4.627,5.861,2.915,0.474
154,lower leaflet,3.983,6.064,2.520,0.498
155,lower leaflet,4.916,3.229,2.472,0.523
156,lower leaflet,3.951,7.119,2.978,0.505
157,lower leaflet,4.599,6.796,2.480,0.490
158,lower leaflet,3.412,6.807,2.927,0.483
159,lower leaflet,6.716,6.633,2.560,0.425
160,lower leaflet,2.963,3.625,2.451,0.594
161,lower leaflet,1.939,4.085,2.521,0.574
162,lower leaflet,4.267,3.073,2.818,0.543
163,lower leaflet,1.799,5.607,2.512,0.495
164,lower leaflet,6.872,5.715,2.523,0.457
165,lower leaflet,5.940,7.359,2.901,0.429
166,lower leaflet,3.513,2.630,2.159,0.575
167,lower leaflet,2.787,7.540,2.790,0.467
