resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,5.924,4.611,2.831,0.431
40,lower leaflet,6.772,5.068,2.409,0.433
41,lower leaflet,3.066,5.371,2.410,0.617
42,lower leaflet,2.909,6.042,2.534,0.618
43,lower leaflet,6.180,3.526,2.782,0.353
44,lower leaflet,2.179,3.507,2.484,0.547
45,lower leaflet,4.913,2.719,2.694,0.479
46,lower leaflet,5.432,7.762,2.576,0.410
47,lower leaflet,2.754,2.987,1.968,0.535
48,lower leaflet,0.639,4.538,2.082,0.390
49,lower leaflet,1.710,6.796,2.944,0.550
50,lower leaflet,6.484,2.580,2.766,0.350
51,lower leaflet,6.692,2.183,2.321,0.379
52,lower leaflet,7.831,6.272,2.562,0.367
53,lower leaflet,1.507,1.821,2.271,0.380
54,lower leaflet,3.905,7.919,2.718,0.624
55,lower leaflet,7.035,7.285,2.865,0.372
56,lower leaflet,2.804,8.887,2.799,0.732
57,lower leaflet,0.024,4.267,2.335,0.360
58,lower leaflet,4.442,0.946,2.740,0.583
59,lower leaflet,3.948,0.721,2.544,0.628
60,lower leaflet,7.052,7.886,2.859,0.410
61,lower leaflet,2.168,8.890,2.628,0.704
62,lower leaflet,9.107,5.843,2.602,0.376
63,lower leaflet,9.624,3.243,2.401,0.444
64,lower leaflet,4.770,0.391,2.460,0.606
65,lower leaflet,3.765,9.420,2.515,0.714
66,lower leaflet,8.000,8.475,2.861,0.505
67,lower leaflet,9.485,6.746,2.550,0.524
68,lower leaflet,7.540,8.080,2.854,0.448
69,lower leaflet,0.682,7.805,2.944,0.625
70,lower leaflet,8.898,2.269,2.470,0.593
71,lower leaflet,0.221,1.229,2.465,0.536
72,lower leaflet,8.812,8.354,2.898,0.553
73,lower leaflet,9.099,7.890,2.716,0.573
74,lower leaflet,9.122,0.578,2.579,0.600
75,lower leaflet,8.532,9.709,2.642,0.611
76,lower leaflet,9.595,0.185,2.859,0.595
147,lower leaflet,4.373,4.864,2.436,0.539
