resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,5.918,4.588,2.794,0.438
40,lower leaflet,6.908,5.243,2.317,0.433
41,lower leaflet,2.821,5.373,2.297,0.611
42,lower leaflet,2.911,6.072,2.442,0.613
43,lower leaflet,6.158,3.533,2.778,0.347
44,lower leaflet,2.054,3.427,2.477,0.550
45,lower leaflet,4.918,2.719,2.721,0.404
46,lower leaflet,5.333,7.682,2.409,0.420
47,lower leaflet,2.669,2.804,1.871,0.507
48,lower leaflet,0.592,4.673,2.154,0.424
49,lower leaflet,1.776,6.988,2.948,0.567
50,lower leaflet,6.436,2.627,2.752,0.352
51,lower leaflet,6.678,2.142,2.254,0.402
52,lower leaflet,7.894,6.425,2.659,0.374
53,lower leaflet,1.465,1.828,2.360,0.374
54,lower leaflet,3.865,8.191,2.765,0.662
55,lower leaflet,7.017,7.372,2.764,0.384
56,lower leaflet,2.829,8.818,2.957,0.660
57,lower leaflet,9.783,4.402,2.394,0.395
58,lower leaflet,4.474,0.966,2.840,0.577
59,lower leaflet,4.197,0.807,2.439,0.642
60,lower leaflet,7.035,7.948,2.778,0.423
61,lower leaflet,2.275,8.886,2.730,0.629
62,lower leaflet,9.194,6.152,2.622,0.404
63,lower leaflet,9.565,3.415,2.328,0.451
64,lower leaflet,4.866,0.412,2.657,0.606
65,lower leaflet,3.555,9.473,2.429,0.729
66,lower leaflet,8.011,8.540,2.851,0.514
67,lower leaflet,9.333,6.851,2.618,0.505
68,lower leaflet,7.526,8.151,2.823,0.458
69,lower leaflet,0.628,7.785,3.001,0.648
70,lower leaflet,8.954,2.308,2.489,0.547
71,lower leaflet,0.359,1.351,2.360,0.497
72,lower leaflet,8.961,8.416,2.716,0.568
73,lower leaflet,9.177,7.808,2.755,0.574
74,lower leaflet,9.057,0.663,2.753,0.569
75,lower leaflet,8.664,9.744,2.686,0.569
76,lower leaflet,9.572,0.203,3.038,0.563
147,lower leaflet,4.256,4.744,2.392,0.548
148,lower leaflet,3.262,4.729,2.220,0.552
149,lower leaflet,5.609,5.658,2.616,0.496
150,lower leaflet,3.703,5.589,2.528,0.592
151,lower leaflet,2.793,4.579,2.158,0.539
152,lower leaflet,5.117,4.206,2.860,0.510
153,lower leaflet,4.670,6.053,2.546,0.563
154,lower leaflet,3.999,6.118,2.489,0.601
155,lower leaflet,5.117,3.411,2.814,0.533
156,lower leaflet,4.025,7.490,2.643,0.553
157,lower leaflet,4.652,6.657,2.252,0.562
158,lower leaflet,3.579,7.050,2.257,0.617
159,lower leaflet,6.587,6.729,2.240,0.466
160,lower leaflet,3.095,3.792,2.291,0.567
161,lower leaflet,1.516,4.181,2.458,0.581
162,lower leaflet,4.132,3.503,2.838,0.558
163,lower leaflet,1.777,5.945,2.556,0.445
164,lower leaflet,7.094,5.799,2.172,0.469
165,lower leaflet,5.836,7.505,2.640,0.443
166,lower leaflet,3.242,2.780,2.141,0.617
167,lower leaflet,2.592,7.814,2.693,0.498
168,lower leaflet,1.296,4.953,2.486,0.549
169,lower leaflet,4.381,2.615,2.710,0.560
170,lower leaflet,7.402,6.424,2.194,0.479
171,lower leaflet,1.831,6.386,3.003,0.392
172,lower leaflet,3.634,2.466,2.588,0.597
173,lower leaflet,7.591,3.474,2.453,0.471
174,lower leaflet,6.826,4.358,2.728,0.393
175,lower leaflet,2.469,1.850,2.135,0.643
176,lower leaflet,4.994,8.117,2.650,0.501
177,lower leaflet,5.556,8.331,2.603,0.481
178,lower leaflet,1.387,2.405,2.263,0.632
179,lower leaflet,5.522,1.540,2.444,0.558
180,lower leaflet,3.089,1.562,2.228,0.635
181,lower leaflet,8.260,3.449,2.698,0.497
182,lower leaflet,7.652,2.801,2.239,0.472
183,lower leaflet,9.651,5.855,2.845,0.547
184,lower leaflet,0.173,3.847,2.395,0.589
185,lower leaflet,1.886,8.373,2.635,0.514
186,lower leaflet,4.657,9.478,2.658,0.590
187,lower leaflet,4.667,8.889,2.689,0.565
188,lower leaflet,9.659,4.915,2.768,0.585
189,lower leaflet,4.783,1.462,2.716,0.553
190,lower leaflet,0.731,6.586,2.830,0.410
191,lower leaflet,7.417,2.010,2.510,0.474
192,lower leaflet,5.954,9.262,2.804,0.508
193,lower leaflet,1.699,7.468,2.997,0.390
194,lower leaflet,3.058,0.661,2.715,0.625
195,lower leaflet,9.645,2.096,2.203,0.562
196,lower leaflet,8.059,1.873,2.609,0.498
197,lower leaflet,0.978,1.571,2.182,0.598
198,lower leaflet,8.710,5.442,2.655,0.599
199,lower leaflet,5.374,0.196,2.836,0.565
200,lower leaflet,1.810,0.399,2.296,0.606
201,lower leaflet,3.186,0.151,2.377,0.621
202,lower leaflet,7.351,1.396,2.271,0.503
203,lower leaflet,8.619,1.441,2.537,0.532
204,lower leaflet,6.281,0.526,2.437,0.524
205,lower leaflet,0.632,8.694,3.092,0.436
206,lower leaflet,2.414,9.607,2.793,0.628
207,lower leaflet,7.705,0.871,2.535,0.545
208,lower leaflet,0.503,0.858,2.423,0.551
209,lower leaflet,8.762,7.418,3.141,0.461
210,lower leaflet,1.106,9.395,2.861,0.517
211,lower leaflet,8.478,8.968,2.994,0.473
212,lower leaflet,7.821,0.033,2.335,0.593
213,lower leaflet,0.473,9.293,3.109,0.453
214,lower leaflet,9.428,1.014,2.775,0.523
215,lower leaflet,0.385,0.039,2.957,0.477
216,lower leaflet,9.772,9.092,2.760,0.435
235,lower leaflet,2.098,4.577,2.428,0.531
236,lower leaflet,2.583,6.545,2.323,0.705
237,lower leaflet,2.260,2.915,2.207,0.523
238,lower leaflet,2.959,8.225,2.845,0.414
239,lower leaflet,7.128,4.533,2.281,0.493
240,lower leaflet,0.612,2.721,2.157,0.553
241,lower leaflet,7.882,7.515,2.856,0.530
242,lower leaflet,5.393,9.128,2.929,0.502
243,lower leaflet,8.426,6.774,2.993,0.490
244,lower leaflet,8.291,2.571,2.732,0.465
245,lower leaflet,1.638,1.204,2.126,0.616
246,lower leaflet,8.225,4.803,2.169,0.571
247,lower leaflet,5.999,1.012,2.598,0.462
248,lower leaflet,6.624,9.120,2.462,0.478
249,lower leaflet,9.772,2.876,2.291,0.539
250,lower leaflet,1.229,0.094,2.401,0.630
251,lower leaflet,0.139,8.495,2.979,0.540
252,lower leaflet,8.053,9.464,2.932,0.447
279,lower leaflet,4.636,5.325,2.286,0.461
280,lower leaflet,5.444,4.988,2.570,0.482
281,lower leaflet,4.025,4.147,2.188,0.473
282,lower leaflet,5.992,6.022,2.373,0.600
