resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,5.898,4.575,2.798,0.484
40,lower leaflet,6.741,5.234,2.378,0.450
41,lower leaflet,2.830,5.269,2.240,0.663
42,lower leaflet,2.857,5.955,2.280,0.665
43,lower leaflet,6.166,3.552,2.746,0.370
44,lower leaflet,2.207,3.396,2.588,0.489
45,lower leaflet,4.928,2.697,2.778,0.457
46,lower leaflet,5.227,7.732,2.466,0.407
47,lower leaflet,2.751,2.835,2.086,0.487
48,lower leaflet,0.550,4.593,2.237,0.413
49,lower leaflet,1.717,6.839,2.939,0.529
50,lower leaflet,6.504,2.628,2.686,0.331
51,lower leaflet,6.858,2.237,2.326,0.349
52,lower leaflet,7.763,6.374,2.635,0.391
53,lower leaflet,1.432,1.733,2.252,0.385
54,lower leaflet,3.783,8.093,2.486,0.617
55,lower leaflet,6.891,7.246,2.913,0.386
56,lower leaflet,2.617,8.875,2.806,0.674
57,lower leaflet,9.755,4.260,2.401,0.405
58,lower leaflet,4.347,0.974,2.739,0.581
59,lower leaflet,3.958,0.923,2.401,0.627
60,lower leaflet,7.042,7.796,2.950,0.422
61,lower leaflet,2.038,8.836,2.744,0.645
62,lower leaflet,9.150,5.944,2.558,0.440
63,lower leaflet,9.575,3.255,2.478,0.497
64,lower leaflet,4.716,0.436,2.402,0.624
65,lower leaflet,3.619,9.469,2.198,0.716
66,lower leaflet,8.068,8.461,2.934,0.528
67,lower leaflet,9.472,6.810,2.720,0.572
68,lower leaflet,7.538,8.045,2.945,0.461
69,lower leaflet,0.760,7.777,3.066,0.610
70,lower leaflet,8.832,2.234,2.634,0.583
71,lower leaflet,0.167,1.148,2.556,0.485
72,lower leaflet,9.022,8.292,2.886,0.580
73,lower leaflet,9.205,7.746,2.828,0.598
74,lower leaflet,9.046,0.584,2.655,0.534
75,lower leaflet,8.609,9.671,2.677,0.561
76,lower leaflet,9.507,0.175,3.023,0.526
147,lower leaflet,4.290,4.761,2.394,0.539
148,lower leaflet,3.241,4.564,2.308,0.549
149,lower leaflet,5.539,5.663,2.630,0.485
150,lower leaflet,3.580,5.626,2.431,0.585
151,lower leaflet,2.625,4.474,2.231,0.541
152,lower leaflet,5.003,4.152,2.922,0.533
153,lower leaflet,4.510,6.032,2.473,0.550
154,lower leaflet,3.973,6.013,2.354,0.578
155,lower leaflet,5.138,3.404,2.791,0.549
156,lower leaflet,4.030,7.377,2.471,0.562
157,lower leaflet,4.567,6.677,2.354,0.552
158,lower leaflet,3.715,6.902,2.064,0.618
159,lower leaflet,6.550,6.734,2.374,0.430
160,lower leaflet,3.303,3.741,2.453,0.523
161,lower leaflet,1.668,4.002,2.566,0.580
162,lower leaflet,4.009,3.264,2.845,0.525
163,lower leaflet,1.599,5.700,2.504,0.450
164,lower leaflet,6.933,5.882,2.224,0.445
