resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,6.079,4.529,2.939,0.395
40,lower leaflet,6.559,5.176,2.696,0.399
41,lower leaflet,3.187,5.450,2.457,0.501
42,lower leaflet,3.318,6.034,2.769,0.462
43,lower leaflet,6.164,3.644,2.719,0.358
44,lower leaflet,2.070,3.634,2.392,0.537
45,lower leaflet,4.933,2.700,2.539,0.451
46,lower leaflet,5.479,7.718,2.740,0.437
47,lower leaflet,2.885,3.360,1.872,0.591
48,lower leaflet,1.188,4.485,2.160,0.430
49,lower leaflet,1.752,6.668,2.557,0.454
50,lower leaflet,6.444,2.612,2.719,0.399
51,lower leaflet,6.714,2.169,2.358,0.457
52,lower leaflet,7.848,6.337,2.516,0.347
53,lower leaflet,1.536,1.785,1.905,0.485
54,lower leaflet,3.914,7.882,2.684,0.495
55,lower leaflet,7.045,7.173,2.900,0.371
56,lower leaflet,3.285,8.670,2.780,0.589
57,lower leaflet,0.146,4.328,2.400,0.401
58,lower leaflet,4.375,0.772,2.898,0.550
59,lower leaflet,3.926,0.873,2.650,0.573
60,lower leaflet,7.139,7.700,2.877,0.412
61,lower leaflet,2.591,8.650,2.519,0.648
62,lower leaflet,9.166,5.703,2.128,0.379
63,lower leaflet,9.673,3.310,2.311,0.456
64,lower leaflet,4.643,0.236,2.785,0.569
65,lower leaflet,3.473,9.504,2.678,0.615
66,lower leaflet,8.178,8.318,2.924,0.515
67,lower leaflet,9.696,6.954,2.191,0.514
68,lower leaflet,7.676,7.986,2.863,0.453
69,lower leaflet,0.574,7.793,2.543,0.554
70,lower leaflet,8.624,2.275,2.399,0.526
71,lower leaflet,0.146,1.182,2.436,0.670
72,lower leaflet,8.904,8.294,2.901,0.560
73,lower leaflet,9.466,7.829,2.584,0.559
74,lower leaflet,8.975,0.661,2.870,0.639
75,lower leaflet,8.678,9.747,2.633,0.634
76,lower leaflet,9.679,0.212,2.755,0.670
147,lower leaflet,4.311,5.137,2.406,0.480
148,lower leaflet,3.850,4.762,2.415,0.483
149,lower leaflet,5.716,5.551,2.835,0.446
150,lower leaflet,3.829,5.614,3.052,0.473
151,lower leaflet,3.232,4.484,2.537,0.474
152,lower leaflet,5.198,4.151,3.067,0.499
153,lower leaflet,4.864,6.048,2.765,0.492
154,lower leaflet,3.869,6.097,2.612,0.485
155,lower leaflet,4.958,3.546,2.574,0.546
156,lower leaflet,4.013,7.108,3.083,0.490
157,lower leaflet,4.614,6.966,2.742,0.487
158,lower leaflet,3.460,6.881,2.821,0.470
159,lower leaflet,6.843,6.651,2.497,0.395
160,lower leaflet,3.016,3.986,2.195,0.509
161,lower leaflet,2.052,4.349,2.586,0.511
162,lower leaflet,4.099,3.219,2.571,0.582
163,lower leaflet,1.834,5.638,2.539,0.502
164,lower leaflet,7.004,5.713,2.473,0.419
165,lower leaflet,6.145,7.440,2.868,0.418
166,lower leaflet,3.283,2.499,2.083,0.617
167,lower leaflet,2.944,7.516,2.722,0.493
168,lower leaflet,1.365,4.800,2.611,0.528
169,lower leaflet,4.519,2.333,2.512,0.581
