resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,15.700,13.630,3.600,3.875
124,lower leaflet,13.600,7.850,3.540,3.538
311,lower leaflet,2.720,12.670,3.840,3.900
381,lower leaflet,8.230,20.920,3.550,3.964
415,lower leaflet,16.330,2.410,4.500,3.866
580,lower leaflet,3.490,6.910,4.300,3.946
658,lower leaflet,15.400,21.110,3.760,4.081
826,lower leaflet,21.290,24.650,3.570,4.459
962,lower leaflet,6.270,23.430,3.290,3.860
1001,lower leaflet,11.260,13.580,3.020,3.867
1002,lower leaflet,12.380,12.210,3.860,3.928
1003,lower leaflet,9.530,12.120,2.990,4.080
1004,lower leaflet,9.320,13.510,2.620,3.999
1005,lower leaflet,13.550,11.200,2.990,3.840
1006,lower leaflet,9.760,10.930,3.580,3.987
1007,lower leaflet,11.390,8.650,3.250,3.717
1008,lower leaflet,13.350,12.460,2.930,3.729
1009,lower leaflet,13.070,12.920,2.840,3.835
1010,lower leaflet,13.510,10.020,3.070,3.842
1011,lower leaflet,7.870,11.240,2.790,4.085
1012,lower leaflet,12.720,11.520,3.460,3.802
1013,lower leaflet,14.910,12.520,2.870,3.937
1014,lower leaflet,12.930,9.800,3.360,3.885
1015,lower leaflet,11.290,11.290,3.310,3.934
1016,lower leaflet,8.650,9.810,3.170,3.919
1017,lower leaflet,13.310,10.730,3.340,3.888
1018,lower leaflet,15.420,9.170,2.830,4.062
1019,lower leaflet,12.930,15.080,3.150,4.361
1020,lower leaflet,8.240,19.930,2.500,4.103
1021,lower leaflet,11.280,17.240,2.930,4.017
1022,lower leaflet,12.350,12.440,3.410,3.907
1023,lower leaflet,10.180,12.160,3.160,3.946
1024,lower leaflet,9.990,12.920,2.930,3.971
1026,lower leaflet,14.280,12.170,3.130,3.916
1027,lower leaflet,14.130,9.930,3.860,3.859
1028,lower leaflet,14.450,9.860,3.140,3.837
1029,lower leaflet,16.690,13.010,3.080,3.924
1030,lower leaflet,7.060,10.900,2.650,3.881
1031,lower leaflet,14.990,7.460,2.870,3.791
1032,lower leaflet,12.780,12.400,3.610,3.834
1033,lower leaflet,11.710,12.500,2.720,3.882
1034,lower leaflet,8.720,11.160,2.690,4.015
1035,lower leaflet,14.280,8.170,2.850,3.425
1036,lower leaflet,14.220,7.110,2.540,3.835
1037,lower leaflet,12.740,10.530,3.390,3.619
1038,lower leaflet,10.060,13.410,3.080,3.927
1039,lower leaflet,9.020,15.950,2.930,3.704
1040,lower leaflet,8.870,13.590,2.860,4.007
1041,lower leaflet,9.440,11.390,3.160,4.089
1042,lower leaflet,11.460,14.450,3.080,3.884
1043,lower leaflet,11.440,10.110,3.180,3.670
1045,lower leaflet,14.700,14.990,2.710,3.748
1046,lower leaflet,13.200,13.860,2.980,4.352
1047,lower leaflet,14.740,17.740,3.230,3.842
1049,lower leaflet,9.950,9.770,2.770,3.809
1050,lower leaflet,14.110,14.070,3.040,3.776
1051,lower leaflet,14.650,11.240,3.090,4.087
1052,lower leaflet,13.440,6.630,2.700,3.433
1053,lower leaflet,12.100,6.430,3.920,3.999
1054,lower leaflet,16.080,9.910,2.700,4.036
1055,lower leaflet,10.050,16.750,3.000,4.016
1056,lower leaflet,10.560,14.210,3.080,3.963
1057,lower leaflet,11.010,12.260,3.110,3.891
1058,lower leaflet,13.400,8.160,2.980,3.797
1059,lower leaflet,12.680,14.680,3.420,4.334
1060,lower leaflet,14.600,9.010,2.790,3.728
1061,lower leaflet,8.420,16.500,2.790,3.779
1062,lower leaflet,9.540,18.760,2.810,3.970
1063,lower leaflet,8.060,14.530,2.910,3.696
1064,lower leaflet,6.340,6.950,2.340,3.603
1066,lower leaflet,8.900,12.190,3.250,4.092
1067,lower leaflet,13.940,15.140,3.250,4.068
1068,lower leaflet,7.610,19.380,2.530,3.867
1069,lower leaflet,12.510,9.330,3.600,3.764
1070,lower leaflet,9.330,17.340,3.080,4.074
1071,lower leaflet,14.790,9.730,2.780,3.824
1072,lower leaflet,13.870,9.360,3.200,3.933
1073,lower leaflet,15.840,12.870,3.060,3.856
1074,lower leaflet,7.520,17.970,2.000,3.850
1075,lower leaflet,15.540,9.950,2.450,4.047
1076,lower leaflet,16.730,15.890,3.400,3.697
1078,lower leaflet,12.870,8.970,3.160,4.037
1079,lower leaflet,13.940,13.140,3.050,3.857
1080,lower leaflet,17.300,10.670,2.960,4.129
1081,lower leaflet,13.120,5.840,2.720,3.939
1082,lower leaflet,8.850,7.560,2.730,4.017
1083,lower leaflet,17.840,9.180,2.960,3.697
1084,lower leaflet,12.340,16.910,3.040,3.902
1085,lower leaflet,11.420,6.250,2.770,3.984
1086,lower leaflet,9.900,10.420,3.300,3.878
1087,lower leaflet,11.860,13.940,2.920,3.999
1088,lower leaflet,8.760,12.450,2.610,4.243
1089,lower leaflet,15.580,13.290,3.230,3.862
1090,lower leaflet,9.350,14.210,3.210,3.929
1091,lower leaflet,12.740,13.610,3.140,4.157
1092,lower leaflet,7.720,22.140,2.900,3.894
1093,lower leaflet,10.660,11.390,3.410,3.831
1094,lower leaflet,15.020,13.730,2.810,3.839
1095,lower leaflet,10.770,9.530,3.260,3.769
1096,lower leaflet,10.420,15.460,3.360,4.198
1097,lower leaflet,16.080,14.220,3.130,3.826
1098,lower leaflet,9.470,8.310,2.800,3.984
1099,lower leaflet,18.150,14.150,3.400,3.742
1100,lower leaflet,3.030,13.280,2.880,3.734
1101,lower leaflet,9.440,7.800,2.800,4.025
1102,lower leaflet,17.120,9.880,3.120,3.929
1103,lower leaflet,15.590,12.430,3.260,3.880
1104,lower leaflet,9.040,18.200,3.040,3.972
1105,lower leaflet,7.780,5.390,2.520,3.919
1106,lower leaflet,7.120,15.530,2.830,3.777
1107,lower leaflet,16.170,10.720,2.750,3.961
1108,lower leaflet,11.900,11.690,3.070,3.922
1109,lower leaflet,5.710,11.590,2.570,4.025
1110,lower leaflet,15.140,11.160,2.990,4.070
1111,lower leaflet,13.240,19.740,3.020,3.813
1112,lower leaflet,15.220,14.250,2.910,3.839
1113,lower leaflet,11.020,9.090,3.540,3.718
1114,lower leaflet,15.540,15.420,3.080,3.746
1115,lower leaflet,14.960,12.910,3.190,3.948
1116,lower leaflet,15.610,8.050,2.790,4.076
1117,lower leaflet,12.340,5.980,3.210,4.055
1118,lower leaflet,17.500,11.120,2.990,4.108
1119,lower leaflet,9.480,6.920,2.590,3.883
1120,lower leaflet,8.540,17.940,2.770,3.969
1121,lower leaflet,6.260,16.390,2.330,3.836
1122,lower leaflet,8.620,15.070,3.140,3.653
1123,lower leaflet,8.570,9.020,2.810,3.683
1124,lower leaflet,14.010,5.360,2.670,3.938
