resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,14.010,12.780,3.470,3.655
826,lower leaflet,20.230,1.020,3.310,3.993
1001,lower leaflet,10.900,12.870,2.770,4.038
1002,lower leaflet,8.790,12.270,3.710,4.075
1003,lower leaflet,11.240,15.370,2.870,3.893
1004,lower leaflet,11.840,13.380,2.800,4.120
1005,lower leaflet,11.570,10.770,2.320,3.810
1006,lower leaflet,9.830,13.200,3.080,4.117
1007,lower leaflet,9.130,12.690,3.060,4.162
1008,lower leaflet,11.870,14.310,2.840,3.950
1009,lower leaflet,9.880,12.490,2.420,3.806
1010,lower leaflet,10.930,11.820,2.400,4.049
1011,lower leaflet,9.950,14.260,3.380,3.934
1012,lower leaflet,9.570,9.790,2.720,4.042
1013,lower leaflet,12.170,11.980,2.760,3.931
1014,lower leaflet,13.240,9.980,2.690,3.819
1015,lower leaflet,9.870,10.840,3.150,4.216
1016,lower leaflet,9.010,10.860,2.660,3.856
1017,lower leaflet,13.430,11.220,2.300,3.904
1018,lower leaflet,12.760,9.370,2.510,3.677
1019,lower leaflet,11.690,11.920,2.760,3.991
1020,lower leaflet,8.870,17.330,2.830,3.793
1021,lower leaflet,12.990,14.600,2.880,3.580
1022,lower leaflet,10.320,13.500,3.090,4.017
1023,lower leaflet,11.290,13.460,2.970,4.051
1024,lower leaflet,11.940,12.840,2.840,4.095
1026,lower leaflet,15.500,11.500,2.840,3.767
1027,lower leaflet,16.400,10.900,3.170,3.745
1028,lower leaflet,10.980,10.250,2.670,3.984
1029,lower leaflet,13.970,10.960,2.360,3.994
1030,lower leaflet,9.890,15.120,3.150,3.813
1031,lower leaflet,13.410,6.230,3.000,3.789
1032,lower leaflet,12.330,9.930,2.950,3.843
1033,lower leaflet,10.500,12.530,2.750,4.001
1034,lower leaflet,8.210,14.720,2.900,4.215
1035,lower leaflet,14.260,10.320,2.220,3.861
1036,lower leaflet,13.990,9.560,2.670,3.840
1037,lower leaflet,10.520,10.450,3.140,3.925
1038,lower leaflet,9.070,13.700,3.190,4.219
1039,lower leaflet,12.130,15.040,3.130,3.602
1040,lower leaflet,10.870,15.070,2.900,4.021
1041,lower leaflet,10.940,14.200,3.080,3.949
1042,lower leaflet,12.630,12.760,2.770,3.963
1043,lower leaflet,8.140,11.630,2.910,3.663
1045,lower leaflet,13.230,13.850,3.280,3.951
1046,lower leaflet,14.800,10.930,2.630,3.818
1047,lower leaflet,14.660,17.670,2.470,3.878
1049,lower leaflet,9.370,12.200,2.960,4.104
1050,lower leaflet,13.790,13.360,2.900,3.641
1051,lower leaflet,17.460,10.070,2.290,3.715
1052,lower leaflet,11.810,9.330,2.940,3.852
1053,lower leaflet,11.960,9.520,3.550,3.900
1054,lower leaflet,15.640,8.210,2.640,3.778
1055,lower leaflet,11.040,17.360,2.850,4.138
1056,lower leaflet,13.900,15.360,2.790,3.570
1057,lower leaflet,9.800,11.490,2.840,4.031
1058,lower leaflet,10.880,9.350,2.770,3.906
1059,lower leaflet,13.530,12.320,2.580,3.749
1060,lower leaflet,15.320,9.800,2.610,3.472
1061,lower leaflet,13.030,15.260,2.870,3.824
1062,lower leaflet,9.600,18.300,3.170,3.986
1063,lower leaflet,8.420,15.480,3.220,3.783
1064,lower leaflet,10.190,8.090,2.730,3.479
1066,lower leaflet,12.420,12.800,3.310,4.081
1067,lower leaflet,12.750,13.170,3.020,4.049
1068,lower leaflet,8.630,17.970,2.720,4.169
1069,lower leaflet,10.000,8.940,2.740,3.689
1070,lower leaflet,9.980,16.390,2.920,3.971
1071,lower leaflet,16.180,9.550,2.440,3.796
1072,lower leaflet,8.940,9.450,2.890,4.172
1073,lower leaflet,15.980,13.460,2.880,3.981
1074,lower leaflet,9.470,16.650,3.190,3.827
1075,lower leaflet,14.480,9.460,2.830,4.057
1076,lower leaflet,14.320,13.350,2.870,3.844
1078,lower leaflet,12.080,7.480,2.860,4.025
1079,lower leaflet,15.130,12.200,2.720,3.585
1080,lower leaflet,15.060,8.850,3.050,3.821
1081,lower leaflet,11.460,8.620,2.680,3.926
1082,lower leaflet,8.960,6.230,2.630,4.024
1083,lower leaflet,14.230,7.360,3.020,4.030
1084,lower leaflet,11.950,17.350,2.670,4.097
1085,lower leaflet,10.020,4.120,2.780,3.879
1086,lower leaflet,8.850,10.530,3.060,3.630
1087,lower leaflet,14.420,15.180,3.020,3.600
1088,lower leaflet,9.220,14.810,2.920,3.888
1089,lower leaflet,15.810,10.640,2.730,3.891
1090,lower leaflet,13.160,15.930,2.780,3.792
1091,lower leaflet,12.290,11.230,2.540,3.982
1092,lower leaflet,7.480,19.470,2.840,3.964
1093,lower leaflet,7.980,12.090,3.090,3.728
1094,lower leaflet,14.320,12.290,2.930,3.764
1095,lower leaflet,8.750,13.040,3.100,4.242
1096,lower leaflet,13.520,16.650,2.420,4.119
1097,lower leaflet,15.260,13.730,3.010,3.783
1098,lower leaflet,9.310,7.820,2.660,3.983
1099,lower leaflet,15.640,13.020,2.740,3.878
1100,lower leaflet,6.130,11.180,2.730,3.550
1101,lower leaflet,11.180,7.830,2.750,3.918
1102,lower leaflet,18.610,7.880,2.140,3.472
1103,lower leaflet,17.550,10.650,2.130,3.936
1104,lower leaflet,10.570,15.930,2.940,4.038
1105,lower leaflet,9.830,7.450,2.650,3.726
1106,lower leaflet,9.190,15.680,3.140,3.674
1107,lower leaflet,14.570,8.650,2.970,3.738
1108,lower leaflet,10.680,8.510,2.800,3.774
1109,lower leaflet,8.120,11.030,2.620,3.776
1110,lower leaflet,16.280,8.890,2.370,3.708
1111,lower leaflet,15.420,17.880,2.540,3.973
1112,lower leaflet,13.880,14.510,3.170,3.982
1113,lower leaflet,8.120,9.510,2.820,3.993
1114,lower leaflet,13.840,12.610,2.980,3.694
1115,lower leaflet,16.630,12.090,2.490,3.860
1116,lower leaflet,13.150,7.480,2.910,3.926
1117,lower leaflet,10.470,5.360,2.780,3.969
1118,lower leaflet,17.940,9.210,1.930,3.841
1119,lower leaflet,10.150,6.460,2.860,3.889
1120,lower leaflet,9.300,17.580,3.050,3.969
1121,lower leaflet,6.450,16.550,2.610,4.061
1122,lower leaflet,8.260,16.020,3.000,3.823
1123,lower leaflet,6.880,10.810,2.830,3.788
1124,lower leaflet,10.890,5.730,3.310,3.960
1125,lower leaflet,11.740,16.840,2.670,4.235
1126,lower leaflet,15.830,17.030,2.420,3.886
1127,lower leaflet,12.810,17.230,2.440,4.235
1128,lower leaflet,15.010,14.920,2.780,3.690
1129,lower leaflet,16.520,13.900,2.670,3.945
1130,lower leaflet,14.420,11.790,2.710,3.783
1131,lower leaflet,8.610,8.770,2.600,4.064
1132,lower leaflet,10.480,17.190,2.650,4.016
1133,lower leaflet,5.340,12.190,3.050,4.097
1134,lower leaflet,14.760,8.150,2.960,4.093
1135,lower leaflet,11.510,16.050,2.700,3.906
1136,lower leaflet,12.360,16.460,2.790,4.011
1138,lower leaflet,7.170,10.120,2.640,3.755
1139,lower leaflet,15.590,16.040,2.750,3.836
1140,lower leaflet,15.910,12.510,2.740,3.817
1141,lower leaflet,16.520,11.140,2.500,3.733
1142,lower leaflet,5.030,11.410,2.670,3.908
1143,lower leaflet,8.530,6.390,3.010,4.021
1144,lower leaflet,13.420,8.700,2.550,3.644
1145,lower leaflet,18.330,9.830,2.290,3.895
1146,lower leaflet,14.160,8.930,2.980,3.876
1147,lower leaflet,11.520,17.420,3.480,4.086
1148,lower leaflet,12.100,6.690,3.390,3.833
1149,lower leaflet,7.920,10.010,2.760,3.824
1150,lower leaflet,13.010,18.070,2.340,4.059
1151,lower leaflet,6.660,12.580,2.720,3.653
1152,lower leaflet,18.470,8.430,2.350,3.766
1154,lower leaflet,4.680,12.300,2.560,4.026
1155,lower leaflet,14.740,16.730,2.420,3.806
1157,lower leaflet,18.400,11.560,2.380,4.066
1158,lower leaflet,11.850,4.460,2.700,4.125
1159,lower leaflet,12.870,7.930,2.830,3.886
1160,lower leaflet,8.650,16.880,2.980,3.827
1161,lower leaflet,9.430,8.300,2.880,3.847
1162,lower leaflet,7.750,16.640,2.640,3.970
1163,lower leaflet,9.010,14.260,3.360,3.914
1164,lower leaflet,16.600,7.930,2.220,3.796
1165,lower leaflet,13.220,20.690,2.570,3.935
1166,lower leaflet,11.400,20.430,2.880,3.951
1167,lower leaflet,15.430,20.980,2.470,3.824
1168,lower leaflet,16.560,12.930,2.750,3.896
1169,lower leaflet,12.150,5.690,2.780,3.795
1170,lower leaflet,15.730,14.450,2.880,4.149
1171,lower leaflet,7.350,11.590,2.980,3.784
1172,lower leaflet,13.080,21.620,2.770,3.652
1173,lower leaflet,17.560,12.530,2.560,3.855
1174,lower leaflet,16.550,16.580,2.600,4.268
1175,lower leaflet,6.400,11.550,2.930,3.766
1176,lower leaflet,4.400,10.860,2.570,3.689
1177,lower leaflet,9.490,18.870,3.290,4.043
1178,lower leaflet,17.950,8.440,2.220,3.696
1179,lower leaflet,15.490,7.640,2.500,3.774
1180,lower leaflet,16.160,11.620,2.550,3.786
1181,lower leaflet,5.000,13.040,2.770,4.157
1182,lower leaflet,17.520,11.820,2.320,3.994
