resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,15.070,13.400,3.980,4.173
124,lower leaflet,13.350,7.680,4.050,4.028
311,lower leaflet,2.510,13.220,3.610,3.969
381,lower leaflet,8.610,19.750,3.960,3.939
658,lower leaflet,15.080,21.670,3.670,3.451
826,lower leaflet,20.940,24.520,3.920,4.028
834,lower leaflet,6.180,23.060,4.870,3.785
962,lower leaflet,5.490,24.760,3.130,4.264
1001,lower leaflet,11.830,13.670,3.280,4.041
1002,lower leaflet,12.610,10.240,4.050,4.265
1003,lower leaflet,9.580,13.190,3.120,3.859
1004,lower leaflet,11.270,12.990,3.420,4.166
1005,lower leaflet,13.350,11.150,3.260,4.289
1006,lower leaflet,9.930,12.550,3.410,3.797
1007,lower leaflet,10.640,8.670,3.570,3.928
1008,lower leaflet,14.430,12.250,3.280,4.089
1009,lower leaflet,13.370,11.900,2.990,4.033
1010,lower leaflet,13.090,9.660,3.590,3.868
1011,lower leaflet,8.230,12.350,3.460,3.827
1012,lower leaflet,12.860,10.220,3.620,4.193
1013,lower leaflet,14.650,10.960,3.220,4.077
1014,lower leaflet,12.350,8.310,3.390,3.754
1015,lower leaflet,12.360,10.910,3.570,4.402
1016,lower leaflet,8.790,11.760,3.290,3.776
1017,lower leaflet,13.710,10.140,3.370,3.836
1018,lower leaflet,12.880,7.810,3.870,3.417
1019,lower leaflet,13.910,13.750,3.420,4.146
1020,lower leaflet,9.220,18.630,3.270,3.867
1021,lower leaflet,12.370,15.840,2.900,3.877
1022,lower leaflet,12.480,12.170,3.020,4.164
1023,lower leaflet,11.070,11.990,3.460,4.371
1024,lower leaflet,12.140,12.840,3.390,4.025
1026,lower leaflet,14.820,10.160,3.110,3.798
1027,lower leaflet,14.900,8.830,3.720,3.903
1028,lower leaflet,14.050,8.650,3.430,3.851
1029,lower leaflet,16.390,12.070,3.260,3.969
1030,lower leaflet,7.980,11.760,3.050,3.364
1031,lower leaflet,15.310,7.300,2.850,3.895
1032,lower leaflet,12.780,11.000,3.190,4.501
1033,lower leaflet,12.320,13.450,3.390,3.991
1034,lower leaflet,9.080,12.470,3.730,4.000
1035,lower leaflet,13.410,7.980,3.610,3.737
1036,lower leaflet,14.580,6.690,2.830,3.483
1037,lower leaflet,9.940,11.100,3.260,4.022
1038,lower leaflet,11.060,13.810,3.690,4.286
1039,lower leaflet,10.000,16.200,2.620,3.791
1040,lower leaflet,10.490,14.610,3.330,4.230
1041,lower leaflet,11.330,11.560,3.160,4.481
1042,lower leaflet,12.730,14.280,3.530,3.896
1043,lower leaflet,9.500,10.450,2.970,3.806
1045,lower leaflet,15.480,14.900,2.950,3.752
1046,lower leaflet,14.060,11.380,3.340,4.115
1047,lower leaflet,15.100,17.240,2.650,4.018
1049,lower leaflet,9.350,11.040,3.130,3.803
1050,lower leaflet,14.730,13.010,3.230,4.154
1051,lower leaflet,15.900,10.300,3.020,3.786
1052,lower leaflet,13.030,7.030,3.480,3.885
1053,lower leaflet,13.630,6.130,4.060,3.671
1054,lower leaflet,14.740,7.960,3.390,3.810
1055,lower leaflet,10.610,17.360,2.810,3.968
1056,lower leaflet,11.930,14.370,3.300,3.936
1057,lower leaflet,11.900,11.740,3.250,4.098
1058,lower leaflet,12.200,7.310,3.670,3.676
1059,lower leaflet,13.410,13.320,3.620,4.016
1060,lower leaflet,14.950,8.410,3.010,4.025
1061,lower leaflet,10.540,15.420,2.890,4.024
1062,lower leaflet,10.700,19.900,3.210,3.799
1063,lower leaflet,8.350,14.000,2.770,3.822
1064,lower leaflet,8.730,8.950,3.080,3.852
1066,lower leaflet,10.840,12.650,4.250,4.123
1067,lower leaflet,14.280,14.640,3.190,4.053
1068,lower leaflet,7.440,17.910,2.820,4.040
1069,lower leaflet,11.480,8.850,3.610,3.835
1070,lower leaflet,9.610,17.020,2.510,4.118
1071,lower leaflet,14.730,9.150,3.340,3.926
1072,lower leaflet,13.080,8.680,3.400,3.814
1073,lower leaflet,16.480,12.880,3.230,4.046
1074,lower leaflet,8.310,17.580,3.020,4.055
1075,lower leaflet,15.670,8.990,3.150,3.995
1076,lower leaflet,18.020,15.860,2.660,3.945
1078,lower leaflet,11.440,7.820,3.710,3.785
1079,lower leaflet,15.060,10.680,3.450,3.889
1080,lower leaflet,17.340,9.870,2.860,3.632
1081,lower leaflet,13.670,6.440,3.650,3.641
1082,lower leaflet,9.260,8.560,3.460,3.955
1083,lower leaflet,15.850,8.000,2.950,3.990
1084,lower leaflet,13.670,16.830,2.850,3.897
1085,lower leaflet,11.910,4.770,3.590,3.866
1086,lower leaflet,10.870,10.940,3.440,4.210
1087,lower leaflet,12.880,14.950,3.400,3.869
1088,lower leaflet,10.490,13.130,3.550,4.226
1089,lower leaflet,15.160,11.600,3.340,4.071
1090,lower leaflet,11.530,14.010,3.500,4.084
1091,lower leaflet,13.040,12.840,3.370,4.069
1092,lower leaflet,7.940,20.590,2.940,4.016
1093,lower leaflet,11.440,10.650,3.490,4.187
1094,lower leaflet,14.600,13.970,3.340,3.952
1095,lower leaflet,9.600,12.000,3.310,3.886
1096,lower leaflet,11.010,15.270,3.530,3.917
1097,lower leaflet,15.830,13.390,3.310,4.213
1098,lower leaflet,10.110,9.200,3.370,3.848
1099,lower leaflet,17.020,13.650,2.850,4.141
1100,lower leaflet,3.010,13.040,3.030,3.934
1101,lower leaflet,9.850,7.890,3.150,4.049
1102,lower leaflet,17.500,10.700,3.190,3.510
1103,lower leaflet,16.800,10.750,3.270,3.595
1104,lower leaflet,9.660,18.220,3.000,3.873
1105,lower leaflet,8.690,7.320,3.030,3.818
1106,lower leaflet,8.000,16.710,2.810,4.312
1107,lower leaflet,16.320,8.750,2.830,4.043
1108,lower leaflet,12.270,9.370,3.460,4.015
1109,lower leaflet,5.850,12.900,3.010,3.875
1110,lower leaflet,16.090,9.730,2.990,3.662
1111,lower leaflet,14.460,17.870,2.870,3.856
1112,lower leaflet,15.210,14.200,3.330,3.822
1113,lower leaflet,10.450,9.620,3.470,3.848
1114,lower leaflet,14.530,15.090,3.150,4.124
1115,lower leaflet,15.360,12.390,3.270,4.071
1116,lower leaflet,14.220,7.800,3.480,3.840
1117,lower leaflet,13.780,5.430,3.470,3.623
1118,lower leaflet,18.480,10.620,3.280,3.617
1119,lower leaflet,10.930,6.810,3.480,3.910
1120,lower leaflet,8.980,17.670,3.090,3.857
1121,lower leaflet,6.690,17.260,2.510,3.943
1122,lower leaflet,9.060,14.750,2.670,3.893
1123,lower leaflet,8.460,11.050,2.980,3.777
1124,lower leaflet,12.900,5.260,3.180,3.785
1125,lower leaflet,11.280,15.640,3.040,3.900
1126,lower leaflet,17.190,15.950,2.860,3.697
1127,lower leaflet,10.780,16.010,3.130,4.000
