resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,15.100,13.010,3.330,3.745
124,lower leaflet,12.750,6.460,5.280,3.918
826,lower leaflet,21.030,1.090,3.760,3.805
1001,lower leaflet,12.320,13.120,2.860,3.853
1002,lower leaflet,11.230,11.180,3.770,3.860
1003,lower leaflet,9.730,15.540,2.480,3.576
1004,lower leaflet,13.010,13.860,2.670,4.104
1005,lower leaflet,10.970,9.970,3.310,3.799
1006,lower leaflet,10.630,13.550,2.610,4.093
1007,lower leaflet,10.310,11.330,3.100,3.812
1008,lower leaflet,11.550,12.490,2.910,3.932
1009,lower leaflet,12.230,11.420,3.330,3.918
1010,lower leaflet,11.700,11.090,3.720,3.861
1011,lower leaflet,8.820,13.390,2.640,3.833
1012,lower leaflet,10.280,9.530,3.750,3.826
1013,lower leaflet,12.880,11.980,3.290,3.614
1014,lower leaflet,12.050,9.710,3.750,3.959
1015,lower leaflet,11.090,10.790,3.530,3.858
1016,lower leaflet,8.130,12.210,2.880,3.930
1017,lower leaflet,13.010,10.410,3.250,3.952
1018,lower leaflet,12.320,8.650,3.820,4.203
1019,lower leaflet,12.880,12.610,3.220,3.838
1020,lower leaflet,10.120,18.600,2.130,3.690
1021,lower leaflet,13.340,14.560,2.930,3.912
1022,lower leaflet,10.430,13.080,2.790,4.051
1023,lower leaflet,11.520,13.300,3.050,4.061
1024,lower leaflet,13.030,13.000,2.620,3.905
1026,lower leaflet,14.800,11.290,3.040,3.589
1027,lower leaflet,16.380,10.760,4.430,3.534
1028,lower leaflet,12.610,9.090,3.700,3.963
1029,lower leaflet,15.010,12.500,2.960,3.748
1030,lower leaflet,9.550,14.040,2.250,3.822
1031,lower leaflet,14.200,8.330,3.480,3.728
1032,lower leaflet,12.480,10.600,3.200,4.096
1033,lower leaflet,11.690,12.020,3.190,3.950
1034,lower leaflet,9.040,14.900,2.440,3.857
1035,lower leaflet,13.090,9.590,3.020,4.032
1036,lower leaflet,13.810,9.760,3.120,3.888
1037,lower leaflet,10.280,10.530,3.710,3.665
1038,lower leaflet,10.850,12.160,2.820,4.037
1039,lower leaflet,11.760,14.850,2.760,3.640
1040,lower leaflet,10.320,14.660,2.360,3.905
1041,lower leaflet,11.320,14.030,2.500,4.051
1042,lower leaflet,13.700,12.840,3.100,3.820
1043,lower leaflet,9.800,11.840,3.380,3.791
1045,lower leaflet,14.770,15.600,2.630,4.112
1046,lower leaflet,14.190,11.220,2.880,3.648
1047,lower leaflet,14.770,18.550,2.360,3.907
1049,lower leaflet,11.270,11.680,3.290,3.876
1050,lower leaflet,14.790,12.940,2.950,3.936
1051,lower leaflet,16.990,10.140,3.090,3.934
1052,lower leaflet,11.640,8.240,3.810,4.020
1053,lower leaflet,11.460,8.880,4.530,3.726
1054,lower leaflet,16.190,9.140,3.150,3.668
1055,lower leaflet,10.890,15.340,2.640,3.733
1056,lower leaflet,13.920,15.400,2.730,4.048
1057,lower leaflet,10.540,10.910,3.520,3.641
1058,lower leaflet,11.030,8.370,4.180,3.912
1059,lower leaflet,13.480,11.890,2.830,3.616
1060,lower leaflet,13.980,9.390,3.410,3.923
1061,lower leaflet,12.180,14.420,2.530,3.756
1062,lower leaflet,10.050,19.800,2.220,3.718
1063,lower leaflet,8.210,15.070,2.310,3.885
1064,lower leaflet,8.630,8.310,3.710,3.861
1066,lower leaflet,14.300,13.440,3.230,3.848
1067,lower leaflet,13.880,14.290,2.670,3.887
1068,lower leaflet,8.350,19.620,2.460,3.808
1069,lower leaflet,9.700,8.230,3.980,3.890
1070,lower leaflet,9.240,16.790,2.240,3.793
1071,lower leaflet,14.780,9.570,3.290,3.680
1072,lower leaflet,10.840,9.310,4.000,3.871
1073,lower leaflet,15.800,12.250,2.930,3.947
1074,lower leaflet,9.010,17.180,2.270,3.769
1075,lower leaflet,14.620,8.710,3.470,3.853
1076,lower leaflet,16.220,13.790,2.560,3.947
1078,lower leaflet,10.690,8.190,3.530,3.861
1079,lower leaflet,15.040,10.320,3.070,3.689
1080,lower leaflet,15.540,9.740,2.840,3.687
1081,lower leaflet,11.700,8.990,4.110,3.959
1082,lower leaflet,7.620,7.160,3.580,3.552
1083,lower leaflet,12.960,8.080,3.680,4.052
1084,lower leaflet,11.910,17.440,2.340,3.701
1085,lower leaflet,10.800,3.140,3.510,3.607
1086,lower leaflet,9.060,11.170,3.590,3.646
1087,lower leaflet,14.310,16.160,2.850,4.086
1088,lower leaflet,9.530,13.630,2.650,3.926
1089,lower leaflet,14.170,10.670,3.050,3.732
1090,lower leaflet,13.220,15.960,2.810,3.918
1091,lower leaflet,12.900,11.310,3.090,3.736
1092,lower leaflet,7.950,20.180,2.740,3.944
1093,lower leaflet,9.740,12.780,2.940,3.858
1094,lower leaflet,14.120,12.490,3.120,3.840
1095,lower leaflet,8.910,12.860,2.790,4.024
1096,lower leaflet,12.410,15.910,2.520,3.961
1097,lower leaflet,16.480,12.480,2.510,3.934
1098,lower leaflet,9.180,8.890,3.710,3.812
1099,lower leaflet,15.580,13.940,2.420,3.754
1100,lower leaflet,5.290,12.260,2.380,3.939
1101,lower leaflet,9.290,7.960,3.940,4.354
1102,lower leaflet,18.710,9.190,2.360,3.705
1103,lower leaflet,16.990,10.600,3.210,3.761
1104,lower leaflet,11.020,16.140,3.000,3.788
1105,lower leaflet,8.260,7.810,3.780,3.942
1106,lower leaflet,10.590,16.230,2.770,3.431
1107,lower leaflet,15.800,8.810,2.680,3.719
1108,lower leaflet,9.660,7.380,3.760,4.183
1109,lower leaflet,9.320,12.020,3.220,3.797
1110,lower leaflet,16.500,9.790,3.010,3.738
1111,lower leaflet,15.290,18.570,2.390,4.228
1112,lower leaflet,15.570,14.390,1.980,3.667
1113,lower leaflet,9.540,11.030,3.590,3.795
1114,lower leaflet,14.520,13.410,2.730,3.813
1115,lower leaflet,15.670,11.490,3.050,3.700
1116,lower leaflet,12.450,8.130,3.860,4.183
1117,lower leaflet,9.560,6.140,3.600,4.141
1118,lower leaflet,17.840,9.610,2.740,3.748
1119,lower leaflet,8.390,6.550,3.570,4.269
1120,lower leaflet,8.980,17.570,1.880,3.766
1121,lower leaflet,6.780,17.300,2.160,3.776
1122,lower leaflet,8.560,16.900,2.310,3.752
1123,lower leaflet,7.620,11.640,2.780,3.818
1124,lower leaflet,11.120,6.380,3.590,3.994
1125,lower leaflet,11.710,16.330,2.430,3.977
1126,lower leaflet,15.670,16.840,2.110,4.151
1127,lower leaflet,13.450,16.320,2.500,3.878
1128,lower leaflet,13.110,15.450,2.790,3.928
1129,lower leaflet,17.020,12.540,2.450,3.791
1130,lower leaflet,14.370,11.780,3.190,3.815
1131,lower leaflet,9.750,10.180,3.790,3.785
1132,lower leaflet,11.100,16.880,2.330,3.627
1133,lower leaflet,6.070,13.750,2.460,3.933
1134,lower leaflet,14.650,7.830,3.040,3.777
1135,lower leaflet,12.160,15.170,2.800,3.837
1136,lower leaflet,11.790,15.530,2.970,3.949
1138,lower leaflet,8.640,11.550,2.980,3.825
1139,lower leaflet,17.330,14.950,1.710,3.926
1140,lower leaflet,15.780,13.110,3.050,3.966
1141,lower leaflet,16.730,11.240,2.550,3.398
1142,lower leaflet,4.300,12.260,3.020,3.850
1143,lower leaflet,8.930,4.700,3.960,3.644
1144,lower leaflet,13.390,8.860,3.260,4.041
1145,lower leaflet,17.670,10.530,2.730,4.078
1146,lower leaflet,12.250,7.290,3.660,3.981
1147,lower leaflet,11.370,17.440,2.840,3.565
1148,lower leaflet,12.430,6.140,3.510,3.841
1149,lower leaflet,6.910,11.700,2.450,4.164
1150,lower leaflet,12.820,18.910,2.470,3.449
1151,lower leaflet,6.930,13.860,2.850,3.853
1152,lower leaflet,18.460,8.430,3.030,4.048
1154,lower leaflet,4.800,12.330,2.640,3.545
1155,lower leaflet,15.130,16.300,2.470,4.261
1157,lower leaflet,18.280,12.540,1.930,4.079
1158,lower leaflet,11.110,3.490,3.770,3.717
1159,lower leaflet,11.530,7.200,3.750,3.986
1160,lower leaflet,8.750,15.190,2.680,3.841
1161,lower leaflet,9.360,9.340,3.510,3.771
1162,lower leaflet,7.700,17.170,2.670,3.828
1163,lower leaflet,8.950,15.750,2.750,3.650
1164,lower leaflet,17.010,8.770,2.930,3.783
1165,lower leaflet,12.430,21.090,2.150,3.908
1166,lower leaflet,10.740,19.950,2.070,3.795
1167,lower leaflet,13.660,19.130,2.040,3.724
1168,lower leaflet,17.680,12.800,2.530,3.822
1169,lower leaflet,10.820,5.330,3.670,3.970
1170,lower leaflet,16.860,14.330,2.320,4.001
1171,lower leaflet,7.610,13.690,2.520,3.874
1172,lower leaflet,12.390,21.980,2.460,3.933
1173,lower leaflet,18.030,13.430,2.160,3.870
1174,lower leaflet,16.880,16.870,1.830,3.535
1175,lower leaflet,7.600,12.710,2.760,3.989
1176,lower leaflet,4.560,11.370,3.030,4.009
1177,lower leaflet,10.600,19.280,2.270,3.469
1178,lower leaflet,19.880,9.470,2.500,3.892
1179,lower leaflet,15.430,8.260,2.950,3.764
1180,lower leaflet,16.150,10.870,2.920,3.537
1181,lower leaflet,3.990,12.900,2.740,3.555
1182,lower leaflet,18.140,11.490,2.130,3.804
1183,lower leaflet,12.830,20.850,2.470,4.014
1184,lower leaflet,8.430,12.690,2.560,4.073
1185,lower leaflet,15.240,17.190,2.210,4.460
1186,lower leaflet,18.260,8.970,2.650,3.898
1188,lower leaflet,11.450,7.630,4.320,3.983
1189,lower leaflet,16.370,12.080,2.910,3.906
1190,lower leaflet,3.830,11.950,3.110,3.959
1191,lower leaflet,11.530,5.690,3.540,3.851
1192,lower leaflet,18.490,10.170,2.340,3.887
1193,lower leaflet,9.580,5.170,3.450,3.588
1194,lower leaflet,14.040,6.480,3.260,3.781
1195,lower leaflet,8.010,10.130,3.630,4.038
1196,lower leaflet,9.730,17.810,1.950,3.659
1197,lower leaflet,12.280,4.860,3.490,3.986
1198,lower leaflet,7.720,14.340,2.470,3.580
1199,lower leaflet,17.750,8.290,2.910,4.025
1200,lower leaflet,11.440,19.830,2.250,3.764
1201,lower leaflet,15.650,16.330,1.950,4.118
1202,lower leaflet,5.350,13.130,2.510,3.854
1203,lower leaflet,15.690,19.200,2.700,3.988
1204,lower leaflet,5.050,15.800,1.820,3.902
1205,lower leaflet,6.980,19.110,2.420,3.799
1206,lower leaflet,12.390,4.390,3.620,4.131
1207,lower leaflet,17.380,11.870,2.610,3.789
1208,lower leaflet,16.970,9.290,2.880,3.799
1209,lower leaflet,15.510,7.400,2.820,3.803
1210,lower leaflet,14.450,19.330,2.540,3.935
1211,lower leaflet,14.580,16.960,2.480,4.270
1212,lower leaflet,8.290,17.840,2.170,3.734
1213,lower leaflet,9.080,7.310,3.620,4.407
1214,lower leaflet,17.580,15.600,1.830,3.932
1215,lower leaflet,7.530,18.250,2.370,3.542
1216,lower leaflet,18.510,14.080,1.820,3.857
1217,lower leaflet,10.520,17.570,2.100,3.735
1218,lower leaflet,15.510,15.230,2.150,3.559
1220,lower leaflet,6.100,11.760,2.490,4.155
1221,lower leaflet,13.490,20.430,2.660,4.051
1222,lower leaflet,8.100,5.910,2.990,3.850
1223,lower leaflet,17.870,14.180,1.900,3.887
1224,lower leaflet,14.090,20.190,2.440,3.962
1225,lower leaflet,19.100,7.780,2.990,4.320
1226,lower leaflet,6.610,14.460,2.250,3.683
1227,lower leaflet,16.250,8.070,2.840,3.895
1228,lower leaflet,17.390,5.020,3.570,3.965
1229,lower leaflet,13.450,18.340,2.420,3.775
1230,lower leaflet,13.930,4.120,3.340,3.577
1231,lower leaflet,3.780,10.740,2.840,4.043
1232,lower leaflet,7.260,20.720,2.810,3.943
1233,lower leaflet,21.260,10.740,1.840,3.831
1234,lower leaflet,20.080,11.770,2.060,3.830
1235,lower leaflet,4.990,14.990,2.200,3.732
1236,lower leaflet,10.230,6.110,3.610,3.743
1237,lower leaflet,11.880,20.620,2.200,4.015
1238,lower leaflet,18.100,6.370,2.920,4.012
1239,lower leaflet,14.720,19.910,2.870,4.013
1240,lower leaflet,10.600,7.180,3.670,3.957
1242,lower leaflet,4.250,10.940,3.110,4.162
1243,lower leaflet,14.900,20.630,2.910,3.947
1244,lower leaflet,18.620,16.370,1.730,3.752
1245,lower leaflet,10.200,4.710,4.220,3.974
1246,lower leaflet,10.270,5.700,3.240,3.737
1247,lower leaflet,19.100,8.750,2.800,4.050
1248,lower leaflet,14.610,8.100,3.900,3.778
1249,lower leaflet,12.140,2.970,3.300,3.789
1250,lower leaflet,8.210,8.680,3.810,3.938
1251,lower leaflet,8.710,20.270,2.140,3.784
1252,lower leaflet,10.220,11.940,3.620,3.891
1253,lower leaflet,6.970,14.370,2.620,3.616
1254,lower leaflet,7.710,16.240,2.730,3.659
1255,lower leaflet,7.790,20.790,2.820,3.845
1256,lower leaflet,7.410,19.850,2.750,4.229
1257,lower leaflet,11.520,18.500,2.390,3.458
1258,lower leaflet,14.070,17.780,2.410,3.868
1259,lower leaflet,3.030,15.980,2.420,4.177
1260,lower leaflet,16.920,4.780,3.250,3.954
1261,lower leaflet,12.860,16.610,2.490,3.964
1262,lower leaflet,17.500,13.330,2.210,3.824
1263,lower leaflet,16.280,6.110,2.880,3.905
1264,lower leaflet,11.510,2.650,3.320,3.611
1265,lower leaflet,19.320,14.570,2.130,3.754
1266,lower leaflet,12.710,17.740,2.350,3.792
1267,lower leaflet,19.260,13.460,1.980,3.908
1268,lower leaflet,19.200,18.130,1.860,3.812
1269,lower leaflet,6.580,19.510,2.930,4.046
1270,lower leaflet,19.740,16.890,2.020,3.805
1271,lower leaflet,18.420,16.610,2.470,3.868
1272,lower leaflet,12.580,17.260,2.530,3.759
1273,lower leaflet,4.370,15.860,1.820,3.991
1274,lower leaflet,4.290,14.210,2.300,3.776
1275,lower leaflet,9.720,20.300,2.420,3.688
1276,lower leaflet,19.550,6.460,2.660,3.801
1277,lower leaflet,6.720,9.490,3.400,3.810
1278,lower leaflet,3.120,13.360,2.720,3.792
1279,lower leaflet,4.540,8.690,3.870,3.902
1280,lower leaflet,17.080,8.100,2.830,4.025
1281,lower leaflet,17.810,8.530,3.410,3.898
1282,lower leaflet,8.180,3.340,3.890,4.090
1284,lower leaflet,11.010,17.760,2.350,3.666
1286,lower leaflet,16.100,4.750,3.400,3.950
1287,lower leaflet,18.380,15.960,1.510,3.856
1288,lower leaflet,6.220,12.870,2.580,4.001
1289,lower leaflet,4.170,14.670,2.170,4.040
1290,lower leaflet,13.230,5.820,3.420,3.794
1291,lower leaflet,11.970,18.750,2.180,3.753
1292,lower leaflet,21.570,9.510,2.460,3.795
1294,lower leaflet,7.290,10.620,3.310,3.760
1295,lower leaflet,11.490,4.430,3.340,4.189
1296,lower leaflet,17.640,11.030,2.680,3.808
1297,lower leaflet,13.240,7.220,3.340,3.864
