resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,15.990,9.650,3.060,3.689
311,lower leaflet,1.650,12.480,3.280,4.005
318,lower leaflet,18.240,8.770,3.660,3.599
381,lower leaflet,7.340,19.130,3.430,3.721
415,lower leaflet,16.170,1.190,3.390,3.887
434,lower leaflet,11.710,6.210,3.720,3.924
580,lower leaflet,2.530,5.650,3.040,3.820
586,lower leaflet,18.820,3.790,3.790,4.053
630,lower leaflet,20.280,0.660,3.870,3.879
658,lower leaflet,16.820,21.580,2.860,4.015
800,lower leaflet,13.350,1.200,3.650,4.028
826,lower leaflet,19.180,23.530,3.750,3.932
962,lower leaflet,2.080,21.870,3.650,3.950
1001,lower leaflet,11.980,16.390,2.980,4.425
1002,lower leaflet,12.430,11.130,3.230,3.771
1003,lower leaflet,11.190,16.190,2.780,3.883
1004,lower leaflet,11.750,15.500,2.520,3.705
1005,lower leaflet,12.650,11.240,2.770,3.713
1006,lower leaflet,10.850,11.850,3.010,3.453
1007,lower leaflet,7.110,12.860,3.330,3.889
1008,lower leaflet,14.720,10.580,2.730,3.793
1009,lower leaflet,16.230,13.510,2.430,3.787
1010,lower leaflet,9.790,10.040,3.240,3.868
1011,lower leaflet,4.370,12.110,2.860,3.977
1012,lower leaflet,14.640,12.840,2.320,4.095
1013,lower leaflet,15.500,12.710,2.420,3.850
1014,lower leaflet,10.640,10.260,3.060,3.954
1015,lower leaflet,14.440,12.080,2.350,3.950
1016,lower leaflet,7.720,13.430,3.100,3.668
1017,lower leaflet,11.940,8.470,3.530,3.594
1018,lower leaflet,13.590,8.820,3.170,3.666
1019,lower leaflet,16.060,15.650,2.930,3.886
1020,lower leaflet,7.230,18.810,2.800,3.685
1021,lower leaflet,13.250,19.490,2.670,3.874
1022,lower leaflet,12.240,10.310,2.780,3.602
1023,lower leaflet,11.480,13.690,3.120,3.526
1024,lower leaflet,10.730,13.310,2.880,3.760
1026,lower leaflet,14.060,9.520,2.700,3.780
1027,lower leaflet,8.990,11.270,3.750,3.723
1028,lower leaflet,13.370,9.150,2.840,3.680
1029,lower leaflet,18.030,10.450,2.820,3.893
1030,lower leaflet,6.340,8.390,3.410,4.036
1031,lower leaflet,14.480,5.750,2.860,3.811
1032,lower leaflet,13.420,11.600,2.570,3.704
1033,lower leaflet,12.910,12.960,2.770,3.776
1034,lower leaflet,12.810,13.820,3.090,3.828
1035,lower leaflet,14.960,7.750,2.990,3.637
1036,lower leaflet,10.790,7.770,3.220,3.915
1037,lower leaflet,8.720,10.950,3.400,3.768
1038,lower leaflet,11.170,14.040,2.920,3.578
1039,lower leaflet,5.810,15.700,2.730,3.945
1040,lower leaflet,10.890,14.900,2.690,3.717
