resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,15.720,12.410,3.950,3.618
124,lower leaflet,14.420,7.030,3.190,3.856
311,lower leaflet,3.070,13.190,3.930,3.845
381,lower leaflet,8.310,20.280,3.310,3.953
415,lower leaflet,15.830,0.880,3.440,3.767
434,lower leaflet,15.460,3.930,3.300,3.953
580,lower leaflet,2.760,7.330,3.080,3.876
586,lower leaflet,19.780,4.220,3.000,3.817
658,lower leaflet,16.410,21.550,3.960,4.243
800,lower leaflet,15.240,22.810,4.940,3.913
826,lower leaflet,21.570,24.290,3.560,4.049
962,lower leaflet,3.780,23.850,3.390,3.977
1001,lower leaflet,10.990,14.310,3.380,3.639
1002,lower leaflet,11.710,11.610,4.160,3.976
1003,lower leaflet,9.660,12.850,3.110,4.045
1004,lower leaflet,9.850,13.770,3.120,3.882
1005,lower leaflet,13.610,11.150,2.710,4.081
1006,lower leaflet,9.030,11.230,3.000,3.997
1007,lower leaflet,11.030,9.100,2.590,3.756
1008,lower leaflet,14.040,12.400,2.990,3.698
1009,lower leaflet,13.640,13.600,2.790,3.911
1010,lower leaflet,12.730,9.910,2.700,3.978
1011,lower leaflet,7.810,11.570,3.160,3.775
1012,lower leaflet,13.200,12.000,3.170,3.858
1013,lower leaflet,15.360,10.710,3.070,3.793
1014,lower leaflet,12.830,8.910,2.650,3.686
1015,lower leaflet,11.330,12.130,2.890,3.930
1016,lower leaflet,8.280,10.030,2.960,3.877
1017,lower leaflet,12.720,11.050,2.570,3.981
1018,lower leaflet,15.080,9.400,2.590,3.823
1019,lower leaflet,14.410,16.280,3.540,3.987
1020,lower leaflet,8.030,19.210,3.170,3.708
1021,lower leaflet,11.190,18.570,3.060,3.997
1022,lower leaflet,12.510,12.380,2.830,3.812
1023,lower leaflet,10.370,13.030,3.290,4.035
1024,lower leaflet,11.350,12.970,3.340,4.059
1026,lower leaflet,14.540,11.180,2.640,3.859
1027,lower leaflet,11.840,9.560,3.260,3.924
1028,lower leaflet,13.550,9.720,2.820,3.789
1029,lower leaflet,16.570,12.870,3.070,3.579
1030,lower leaflet,6.070,10.640,2.860,4.184
1031,lower leaflet,15.490,7.020,3.020,3.900
1032,lower leaflet,13.280,12.570,3.160,3.811
