resid,leaflet,X coords,Y coords,Z coords,Thickness
104,lower leaflet,15.150,8.700,3.290,3.843
311,lower leaflet,1.720,12.680,3.480,4.107
318,lower leaflet,17.800,8.230,2.920,3.746
381,lower leaflet,6.860,19.230,3.430,3.814
415,lower leaflet,15.770,1.830,3.560,3.706
434,lower leaflet,11.660,6.940,3.870,3.930
580,lower leaflet,2.670,6.120,3.180,4.098
586,lower leaflet,18.670,3.700,3.050,3.717
630,lower leaflet,19.900,0.620,3.370,3.910
658,lower leaflet,16.640,22.030,3.530,3.895
800,lower leaflet,13.000,1.490,4.070,3.810
826,lower leaflet,18.400,23.290,3.710,3.775
962,lower leaflet,2.600,21.790,4.010,3.949
1001,lower leaflet,11.440,16.590,3.210,3.953
1002,lower leaflet,11.860,11.530,3.640,3.574
1003,lower leaflet,10.820,16.100,2.980,3.860
1004,lower leaflet,12.190,15.640,3.140,4.009
1005,lower leaflet,12.500,11.430,2.960,3.564
1006,lower leaflet,10.030,12.700,3.130,3.688
1007,lower leaflet,6.690,13.680,2.960,3.678
1008,lower leaflet,14.990,9.510,2.370,3.858
1009,lower leaflet,15.900,13.970,1.890,4.164
1010,lower leaflet,9.050,11.090,3.300,3.982
1011,lower leaflet,4.380,12.230,2.870,3.975
1012,lower leaflet,13.480,13.660,2.820,3.770
1013,lower leaflet,15.130,13.130,2.530,3.991
1014,lower leaflet,10.620,10.400,2.610,3.670
1015,lower leaflet,14.620,12.600,2.380,3.764
1016,lower leaflet,7.710,13.530,2.940,3.833
1017,lower leaflet,11.920,9.540,3.100,3.777
1018,lower leaflet,13.260,8.080,2.770,3.966
1019,lower leaflet,15.660,15.560,2.710,3.871
1020,lower leaflet,8.020,18.400,2.920,3.761
1021,lower leaflet,13.230,19.650,3.190,3.982
1022,lower leaflet,12.860,10.970,2.890,3.654
1023,lower leaflet,11.590,13.470,3.050,3.780
1024,lower leaflet,11.250,13.120,3.450,3.519
1026,lower leaflet,14.070,9.530,2.870,3.754
1027,lower leaflet,8.910,12.150,3.500,3.819
1028,lower leaflet,13.230,9.200,2.990,3.757
1029,lower leaflet,18.190,10.910,2.140,3.774
