resid,leaflet,X coords,Y coords,Z coords,Thickness
21,lower leaflet,11.440,15.930,4.240,4.026
104,lower leaflet,14.640,12.700,3.380,3.922
826,lower leaflet,19.890,1.300,2.960,3.807
1001,lower leaflet,12.680,13.190,3.140,4.097
1002,lower leaflet,10.570,12.440,3.230,4.212
1003,lower leaflet,11.290,16.130,2.290,3.704
1004,lower leaflet,12.630,13.860,2.510,3.994
1005,lower leaflet,10.760,10.280,2.850,4.053
1006,lower leaflet,10.970,14.490,2.400,3.891
1007,lower leaflet,10.550,12.760,2.460,4.092
1008,lower leaflet,12.150,13.210,2.400,4.003
1009,lower leaflet,10.990,11.810,2.600,4.267
1010,lower leaflet,11.050,11.060,3.030,3.730
1011,lower leaflet,9.910,14.460,2.650,3.647
1012,lower leaflet,9.720,9.540,3.090,3.973
1013,lower leaflet,12.520,12.410,2.880,3.917
1014,lower leaflet,12.720,10.180,3.210,4.160
1015,lower leaflet,10.300,9.810,3.040,3.844
1016,lower leaflet,8.970,11.620,2.790,4.154
1017,lower leaflet,13.090,11.190,3.010,3.926
1018,lower leaflet,12.420,9.670,3.030,3.768
1019,lower leaflet,12.570,11.590,2.910,3.817
1020,lower leaflet,8.280,18.510,2.990,4.211
1021,lower leaflet,13.520,15.320,2.570,4.106
1022,lower leaflet,10.410,15.000,2.410,3.764
1023,lower leaflet,12.170,14.270,2.200,3.906
1024,lower leaflet,13.430,13.560,2.870,4.130
1026,lower leaflet,14.210,10.950,2.940,3.773
1027,lower leaflet,15.670,10.600,3.620,3.961
1028,lower leaflet,11.970,10.690,2.990,3.563
1029,lower leaflet,14.720,11.730,2.920,3.786
1030,lower leaflet,10.220,15.480,3.020,3.768
1031,lower leaflet,13.660,7.320,2.990,3.933
1032,lower leaflet,12.510,10.600,3.000,3.942
1033,lower leaflet,11.210,12.340,2.890,4.154
1034,lower leaflet,8.430,15.330,2.420,4.109
1035,lower leaflet,14.090,10.440,2.990,4.026
1036,lower leaflet,13.410,9.830,3.070,4.154
1037,lower leaflet,10.360,11.110,3.040,3.858
1038,lower leaflet,9.740,13.130,2.350,3.980
1039,lower leaflet,11.980,15.130,2.580,3.829
1040,lower leaflet,10.730,16.780,2.370,3.948
1041,lower leaflet,10.660,15.810,2.630,3.615
1042,lower leaflet,13.450,12.750,3.090,4.194
1043,lower leaflet,9.200,12.200,2.790,3.965
1045,lower leaflet,14.930,15.270,2.660,3.917
1046,lower leaflet,14.890,10.860,3.270,3.903
1047,lower leaflet,14.870,17.540,2.420,4.110
1049,lower leaflet,10.100,13.500,2.510,3.981
1050,lower leaflet,13.910,13.730,2.790,4.092
1051,lower leaflet,16.360,10.820,3.150,3.991
1052,lower leaflet,11.660,9.840,3.030,3.560
1053,lower leaflet,10.480,8.980,3.800,3.705
1054,lower leaflet,15.030,9.570,2.810,4.242
1055,lower leaflet,11.860,16.040,2.660,3.951
1056,lower leaflet,14.140,14.740,2.880,4.032
1057,lower leaflet,9.870,11.670,2.980,3.907
1058,lower leaflet,10.750,8.890,3.210,4.148
1059,lower leaflet,12.840,12.080,3.110,3.790
1060,lower leaflet,14.390,10.040,3.050,4.012
1061,lower leaflet,12.770,14.910,2.260,3.948
1062,lower leaflet,9.550,18.890,3.070,3.740
1063,lower leaflet,8.030,15.760,2.420,3.770
1064,lower leaflet,10.470,7.730,3.350,4.399
1066,lower leaflet,13.400,14.350,2.850,4.056
1067,lower leaflet,14.740,14.060,2.860,3.807
1068,lower leaflet,8.130,18.980,2.790,4.033
1069,lower leaflet,9.630,8.400,2.950,3.863
1070,lower leaflet,9.280,17.600,2.540,3.777
1071,lower leaflet,15.500,10.320,2.910,3.943
1072,lower leaflet,9.250,10.190,3.230,3.775
1073,lower leaflet,15.790,12.820,2.700,3.730
1074,lower leaflet,8.760,17.030,2.330,3.938
1075,lower leaflet,13.760,8.920,2.830,3.767
1076,lower leaflet,15.500,14.390,2.800,3.853
1078,lower leaflet,11.460,8.020,3.310,4.165
1079,lower leaflet,15.370,11.170,3.240,3.914
1080,lower leaflet,14.810,9.100,2.920,3.956
1081,lower leaflet,10.610,9.550,2.750,3.843
1082,lower leaflet,8.810,6.980,3.160,4.103
1083,lower leaflet,13.640,8.150,3.280,3.845
1084,lower leaflet,11.480,17.990,2.550,3.878
1085,lower leaflet,9.800,4.200,3.360,4.130
1086,lower leaflet,9.410,11.050,3.330,3.773
1087,lower leaflet,13.880,16.170,2.320,3.978
1088,lower leaflet,9.240,14.630,2.310,3.704
1089,lower leaflet,14.990,10.420,2.960,3.946
1090,lower leaflet,13.470,16.120,2.660,3.995
1091,lower leaflet,12.160,11.380,2.580,3.601
1092,lower leaflet,7.570,20.120,2.910,4.147
1093,lower leaflet,9.150,12.540,2.410,3.942
1094,lower leaflet,14.080,12.320,2.780,4.030
1095,lower leaflet,8.320,12.040,2.630,4.121
1096,lower leaflet,13.470,16.780,2.340,3.952
1097,lower leaflet,16.760,12.630,2.790,3.867
1098,lower leaflet,7.830,7.650,3.020,4.070
1099,lower leaflet,15.760,13.660,2.500,3.800
1100,lower leaflet,6.120,12.330,2.140,4.270
1101,lower leaflet,11.010,7.530,3.280,4.207
1102,lower leaflet,17.650,9.420,2.790,3.861
1103,lower leaflet,17.210,10.230,3.040,3.941
1104,lower leaflet,11.690,16.840,2.580,4.072
1105,lower leaflet,8.730,8.010,2.910,4.017
1106,lower leaflet,10.450,17.230,2.580,4.160
1107,lower leaflet,14.720,8.520,2.900,3.761
1108,lower leaflet,10.690,8.320,3.570,4.398
1109,lower leaflet,8.140,11.250,2.510,3.818
1110,lower leaflet,15.800,9.510,2.860,3.756
1111,lower leaflet,15.820,19.430,1.970,4.010
1112,lower leaflet,15.740,15.490,2.300,3.748
1113,lower leaflet,8.210,10.080,2.730,3.612
1114,lower leaflet,14.720,13.240,3.010,3.752
1115,lower leaflet,16.030,11.950,3.160,3.569
1116,lower leaflet,12.990,7.750,3.130,4.078
1117,lower leaflet,10.130,5.760,3.440,4.338
