resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,5.972,4.683,2.819,0.397
40,lower leaflet,6.683,5.127,2.480,0.381
41,lower leaflet,2.890,5.387,2.330,0.551
42,lower leaflet,3.132,5.847,2.596,0.510
43,lower leaflet,6.424,3.571,2.863,0.339
44,lower leaflet,2.448,3.477,2.252,0.584
45,lower leaflet,5.185,2.612,2.423,0.497
46,lower leaflet,5.350,7.665,2.697,0.383
47,lower leaflet,2.886,2.528,1.869,0.625
48,lower leaflet,0.698,4.582,2.045,0.468
49,lower leaflet,1.619,6.752,3.014,0.448
50,lower leaflet,6.444,2.554,2.747,0.367
51,lower leaflet,6.608,2.111,2.463,0.386
52,lower leaflet,7.780,6.379,2.492,0.334
53,lower leaflet,1.580,1.678,2.247,0.483
54,lower leaflet,3.977,7.842,2.857,0.476
55,lower leaflet,7.038,7.215,2.813,0.366
56,lower leaflet,2.936,8.697,2.724,0.596
57,lower leaflet,0.056,4.534,2.514,0.410
58,lower leaflet,4.405,0.872,2.911,0.513
59,lower leaflet,4.002,0.839,2.639,0.536
60,lower leaflet,7.127,7.783,2.851,0.410
61,lower leaflet,2.272,8.510,2.783,0.620
62,lower leaflet,9.156,5.985,2.455,0.348
63,lower leaflet,9.585,3.355,2.200,0.504
64,lower leaflet,4.832,0.327,2.707,0.527
65,lower leaflet,3.458,9.361,2.601,0.584
66,lower leaflet,8.129,8.416,2.839,0.506
67,lower leaflet,9.488,6.954,2.510,0.453
68,lower leaflet,7.657,7.983,2.805,0.438
69,lower leaflet,0.810,7.686,2.915,0.542
70,lower leaflet,8.976,2.329,2.384,0.596
71,lower leaflet,0.156,1.204,2.487,0.656
72,lower leaflet,8.815,8.243,2.942,0.523
73,lower leaflet,9.310,7.869,2.753,0.513
74,lower leaflet,8.971,0.890,2.602,0.679
75,lower leaflet,8.659,9.699,2.574,0.690
76,lower leaflet,9.635,0.289,2.785,0.711
147,lower leaflet,4.218,4.691,2.517,0.543
148,lower leaflet,3.454,4.410,2.120,0.561
149,lower leaflet,5.629,5.610,2.716,0.485
150,lower leaflet,3.862,5.457,2.820,0.551
151,lower leaflet,2.872,4.519,2.305,0.551
152,lower leaflet,5.127,4.279,2.826,0.514
153,lower leaflet,4.533,6.020,2.709,0.547
154,lower leaflet,3.864,6.004,2.592,0.553
155,lower leaflet,5.221,3.516,2.619,0.548
156,lower leaflet,3.754,7.290,2.680,0.542
157,lower leaflet,4.857,6.621,2.351,0.552
158,lower leaflet,3.419,6.805,3.014,0.538
159,lower leaflet,6.761,6.683,2.419,0.415
160,lower leaflet,3.478,3.437,2.205,0.575
161,lower leaflet,2.006,3.983,2.318,0.572
162,lower leaflet,4.201,3.215,2.703,0.555
163,lower leaflet,1.764,5.686,2.460,0.514
164,lower leaflet,6.990,5.764,2.384,0.423
165,lower leaflet,5.910,7.511,2.730,0.449
166,lower leaflet,3.749,2.685,2.425,0.560
167,lower leaflet,2.662,7.479,3.071,0.506
168,lower leaflet,1.367,4.902,2.349,0.564
169,lower leaflet,4.560,2.329,2.856,0.517
170,lower leaflet,7.246,6.336,2.299,0.418
171,lower leaflet,1.923,6.196,2.872,0.508
172,lower leaflet,4.069,2.174,2.611,0.523
173,lower leaflet,7.580,3.558,2.444,0.571
174,lower leaflet,6.746,4.309,3.006,0.425
175,lower leaflet,2.557,1.769,2.150,0.593
176,lower leaflet,4.814,8.055,2.829,0.550
177,lower leaflet,5.644,8.262,3.066,0.490
178,lower leaflet,1.438,2.504,2.467,0.647
179,lower leaflet,5.251,1.264,2.575,0.517
180,lower leaflet,3.146,1.142,2.648,0.540
181,lower leaflet,8.097,3.089,2.553,0.571
182,lower leaflet,7.449,2.465,2.306,0.523
183,lower leaflet,9.716,5.932,2.765,0.570
184,lower leaflet,0.220,3.937,2.293,0.642
185,lower leaflet,1.810,8.175,2.848,0.506
186,lower leaflet,4.433,9.497,2.497,0.613
187,lower leaflet,4.039,8.891,2.483,0.634
188,lower leaflet,9.774,5.106,2.620,0.611
189,lower leaflet,4.738,1.367,3.000,0.476
190,lower leaflet,0.611,6.770,2.518,0.527
191,lower leaflet,7.415,1.826,2.691,0.497
192,lower leaflet,5.618,9.068,2.757,0.549
193,lower leaflet,1.992,7.580,2.602,0.489
194,lower leaflet,3.035,0.644,3.013,0.561
195,lower leaflet,9.570,2.109,2.388,0.550
196,lower leaflet,7.872,1.565,2.573,0.496
197,lower leaflet,0.951,2.099,2.059,0.658
198,lower leaflet,8.833,5.328,2.500,0.607
199,lower leaflet,5.315,9.750,2.683,0.576
200,lower leaflet,1.771,0.510,2.379,0.635
201,lower leaflet,3.166,0.081,2.698,0.604
202,lower leaflet,7.295,1.064,2.145,0.523
203,lower leaflet,8.609,1.406,2.472,0.492
204,lower leaflet,6.397,0.490,2.468,0.561
205,lower leaflet,0.742,8.495,3.031,0.453
206,lower leaflet,2.304,9.612,2.834,0.631
207,lower leaflet,7.733,0.794,2.449,0.535
208,lower leaflet,0.829,0.657,2.343,0.623
209,lower leaflet,8.985,7.176,2.991,0.429
210,lower leaflet,0.993,9.307,2.850,0.532
211,lower leaflet,8.558,8.853,2.888,0.436
212,lower leaflet,7.459,9.682,2.411,0.578
213,lower leaflet,0.444,8.993,2.922,0.465
214,lower leaflet,9.452,1.086,2.790,0.506
215,lower leaflet,0.272,9.584,2.599,0.501
216,lower leaflet,9.729,8.825,2.760,0.434
235,lower leaflet,2.177,4.541,2.386,0.493
236,lower leaflet,2.837,6.305,2.568,0.658
237,lower leaflet,2.469,2.932,2.039,0.579
238,lower leaflet,3.175,8.241,2.844,0.656
239,lower leaflet,6.920,4.471,2.296,0.440
240,lower leaflet,0.597,2.808,2.036,0.496
241,lower leaflet,8.239,7.381,2.549,0.543
242,lower leaflet,4.927,8.966,2.686,0.620
243,lower leaflet,8.397,6.662,2.791,0.513
244,lower leaflet,8.287,2.320,2.544,0.440
245,lower leaflet,1.575,1.073,2.201,0.597
246,lower leaflet,8.193,4.793,2.252,0.655
247,lower leaflet,5.773,0.817,2.911,0.590
248,lower leaflet,6.826,9.068,2.567,0.551
249,lower leaflet,0.009,2.825,2.278,0.491
250,lower leaflet,1.455,9.715,2.527,0.621
251,lower leaflet,0.167,8.224,3.078,0.483
252,lower leaflet,8.111,9.318,2.837,0.529
279,lower leaflet,4.631,5.450,2.418,0.433
280,lower leaflet,5.631,4.968,2.611,0.472
281,lower leaflet,4.320,4.031,2.356,0.390
282,lower leaflet,6.054,5.950,2.382,0.585
283,lower leaflet,5.270,7.078,2.348,0.556
284,lower leaflet,2.172,5.135,2.238,0.452
285,lower leaflet,6.183,7.049,2.392,0.570
286,lower leaflet,6.050,3.244,2.498,0.398
287,lower leaflet,7.072,3.756,2.549,0.455
288,lower leaflet,6.779,3.109,2.631,0.431
289,lower leaflet,5.813,2.387,2.561,0.429
290,lower leaflet,0.977,5.388,2.377,0.381
291,lower leaflet,0.975,3.090,2.346,0.331
292,lower leaflet,8.468,6.109,2.399,0.515
293,lower leaflet,8.492,3.880,2.226,0.548
294,lower leaflet,6.338,1.629,2.055,0.566
295,lower leaflet,7.400,5.069,2.330,0.535
296,lower leaflet,0.631,5.943,2.546,0.405
297,lower leaflet,8.905,3.398,2.025,0.577
298,lower leaflet,1.327,8.675,2.819,0.588
299,lower leaflet,0.414,7.353,2.660,0.497
300,lower leaflet,8.692,4.444,2.224,0.526
301,lower leaflet,2.501,0.841,2.339,0.333
302,lower leaflet,7.471,8.937,2.530,0.595
303,lower leaflet,6.217,9.294,2.519,0.636
304,lower leaflet,9.145,8.936,2.696,0.484
353,lower leaflet,5.343,5.459,2.903,0.351
354,lower leaflet,4.572,5.587,3.009,0.332
355,lower leaflet,6.336,5.096,3.109,0.352
356,lower leaflet,4.764,4.544,3.159,0.355
357,lower leaflet,3.037,3.997,2.666,0.439
358,lower leaflet,4.657,3.922,3.134,0.352
359,lower leaflet,4.189,3.628,3.183,0.359
360,lower leaflet,6.093,3.669,3.485,0.329
361,lower leaflet,6.531,3.998,3.426,0.308
362,lower leaflet,6.915,4.662,3.129,0.324
363,lower leaflet,6.311,2.950,3.307,0.324
364,lower leaflet,4.588,7.403,3.158,0.407
365,lower leaflet,3.912,7.802,3.458,0.365
366,lower leaflet,1.469,3.502,2.621,0.476
367,lower leaflet,7.705,6.590,3.085,0.318
368,lower leaflet,5.705,2.246,3.113,0.398
369,lower leaflet,6.582,7.171,2.776,0.338
370,lower leaflet,1.097,5.893,2.969,0.300
371,lower leaflet,7.444,5.672,2.964,0.358
372,lower leaflet,6.156,7.829,3.001,0.373
373,lower leaflet,2.342,7.310,3.094,0.391
374,lower leaflet,3.516,7.353,3.424,0.376
375,lower leaflet,1.156,3.226,2.766,0.437
376,lower leaflet,7.339,7.083,3.175,0.327
377,lower leaflet,4.592,1.638,3.409,0.468
378,lower leaflet,3.949,1.658,3.162,0.473
379,lower leaflet,1.216,6.432,3.118,0.335
380,lower leaflet,1.655,5.967,3.044,0.307
381,lower leaflet,6.036,8.295,3.145,0.385
382,lower leaflet,0.371,4.619,2.686,0.353
383,lower leaflet,1.601,7.139,3.442,0.389
384,lower leaflet,7.583,2.256,3.092,0.287
385,lower leaflet,6.523,8.468,3.090,0.392
386,lower leaflet,2.685,1.509,2.940,0.386
387,lower leaflet,1.564,1.915,2.930,0.372
388,lower leaflet,7.615,7.558,3.101,0.321
389,lower leaflet,0.900,5.400,3.049,0.287
390,lower leaflet,8.910,5.873,3.074,0.319
391,lower leaflet,8.151,2.040,2.790,0.297
392,lower leaflet,9.254,4.437,2.666,0.420
393,lower leaflet,7.189,0.567,2.658,0.438
394,lower leaflet,2.466,1.001,2.951,0.353
395,lower leaflet,9.055,7.060,3.426,0.272
396,lower leaflet,9.277,6.655,3.161,0.290
397,lower leaflet,6.257,0.665,3.279,0.430
398,lower leaflet,9.293,1.968,2.957,0.298
399,lower leaflet,9.294,1.432,2.856,0.300
400,lower leaflet,9.361,8.712,3.420,0.272
1,upper leaflet,6.002,4.510,7.562,0.607
2,upper leaflet,6.670,3.513,7.362,0.637
3,upper leaflet,7.555,3.861,7.293,0.686
4,upper leaflet,4.192,4.552,7.461,0.594
5,upper leaflet,6.830,2.126,7.230,0.523
6,upper leaflet,5.046,2.489,7.140,0.570
7,upper leaflet,3.530,5.728,7.300,0.675
8,upper leaflet,3.691,7.789,6.994,0.529
9,upper leaflet,5.901,2.005,7.254,0.536
10,upper leaflet,3.250,6.527,7.233,0.660
11,upper leaflet,4.721,7.694,7.063,0.507
12,upper leaflet,7.924,3.123,7.204,0.589
13,upper leaflet,5.450,7.229,7.123,0.502
14,upper leaflet,6.880,7.025,7.444,0.492
15,upper leaflet,2.243,3.536,6.989,0.457
16,upper leaflet,6.062,7.445,6.956,0.483
17,upper leaflet,9.686,2.782,7.120,0.454
18,upper leaflet,1.329,4.314,7.141,0.402
19,upper leaflet,8.891,6.219,7.085,0.483
20,upper leaflet,8.052,7.361,7.368,0.608
21,upper leaflet,3.863,9.061,6.718,0.447
22,upper leaflet,7.069,8.143,7.702,0.570
23,upper leaflet,3.694,0.494,6.954,0.498
24,upper leaflet,0.777,6.655,7.226,0.529
25,upper leaflet,3.595,9.719,6.837,0.466
26,upper leaflet,8.897,2.540,7.082,0.467
27,upper leaflet,1.588,7.472,7.473,0.602
28,upper leaflet,7.574,8.909,7.292,0.631
29,upper leaflet,6.357,9.151,7.372,0.563
30,upper leaflet,3.046,0.600,6.981,0.523
31,upper leaflet,2.942,9.580,7.205,0.477
32,upper leaflet,9.040,7.981,7.530,0.692
33,upper leaflet,9.107,9.408,7.324,0.652
34,upper leaflet,8.666,0.358,7.260,0.620
35,upper leaflet,9.221,0.932,7.178,0.599
36,upper leaflet,1.185,9.068,7.262,0.658
37,upper leaflet,0.687,1.556,6.788,0.536
38,upper leaflet,0.405,8.413,7.195,0.689
77,upper leaflet,5.853,3.943,7.507,0.551
78,upper leaflet,6.721,4.413,7.038,0.518
79,upper leaflet,4.632,4.572,7.020,0.508
80,upper leaflet,5.682,3.295,7.485,0.539
81,upper leaflet,4.793,5.202,7.012,0.480
82,upper leaflet,6.739,2.905,7.135,0.478
83,upper leaflet,5.705,5.989,7.099,0.387
84,upper leaflet,4.203,6.631,7.230,0.523
85,upper leaflet,7.013,4.939,7.277,0.487
86,upper leaflet,4.150,6.031,7.297,0.527
87,upper leaflet,7.919,4.572,7.003,0.493
88,upper leaflet,7.320,2.816,6.885,0.429
89,upper leaflet,6.988,5.606,7.206,0.462
90,upper leaflet,4.434,2.744,7.554,0.561
91,upper leaflet,4.615,2.130,6.795,0.536
92,upper leaflet,2.550,6.055,7.261,0.486
93,upper leaflet,8.940,4.828,7.007,0.488
94,upper leaflet,2.738,4.328,7.024,0.530
95,upper leaflet,3.285,3.158,6.946,0.538
96,upper leaflet,7.771,5.580,7.305,0.470
97,upper leaflet,3.767,2.455,7.173,0.552
