resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,5.943,4.592,2.964,0.398
40,lower leaflet,6.549,5.094,2.760,0.389
41,lower leaflet,3.038,5.476,2.505,0.497
42,lower leaflet,3.186,5.881,2.900,0.453
43,lower leaflet,6.301,3.551,2.778,0.341
44,lower leaflet,2.188,3.452,2.324,0.543
45,lower leaflet,4.886,2.431,2.254,0.498
46,lower leaflet,5.362,7.646,2.811,0.418
47,lower leaflet,3.005,2.804,1.861,0.577
48,lower leaflet,1.091,4.450,2.226,0.453
49,lower leaflet,1.644,6.765,2.844,0.466
50,lower leaflet,6.477,2.553,2.645,0.395
51,lower leaflet,6.713,2.150,2.293,0.451
52,lower leaflet,7.697,6.391,2.652,0.329
53,lower leaflet,1.658,1.546,1.936,0.523
54,lower leaflet,3.842,7.906,2.898,0.498
55,lower leaflet,6.871,7.163,2.907,0.377
56,lower leaflet,3.146,8.655,2.900,0.580
57,lower leaflet,0.285,4.298,2.372,0.423
58,lower leaflet,4.239,0.684,2.896,0.498
59,lower leaflet,3.795,0.753,2.655,0.507
60,lower leaflet,7.010,7.742,2.761,0.429
61,lower leaflet,2.473,8.571,2.799,0.625
62,lower leaflet,9.119,5.642,2.331,0.359
63,lower leaflet,9.706,3.339,2.228,0.469
64,lower leaflet,4.499,0.104,2.750,0.517
65,lower leaflet,3.543,9.261,2.770,0.553
66,lower leaflet,8.100,8.378,2.857,0.531
67,lower leaflet,9.324,6.647,2.216,0.406
68,lower leaflet,7.601,8.008,2.728,0.469
69,lower leaflet,0.811,7.663,2.888,0.514
70,lower leaflet,8.661,2.018,2.475,0.544
71,lower leaflet,0.013,1.066,2.605,0.704
72,lower leaflet,8.852,8.210,2.948,0.565
73,lower leaflet,9.373,7.800,2.691,0.538
74,lower leaflet,8.955,0.762,2.584,0.663
75,lower leaflet,8.729,9.529,2.544,0.655
76,lower leaflet,9.653,0.002,2.904,0.710
147,lower leaflet,4.379,4.962,2.271,0.517
148,lower leaflet,3.828,4.687,2.415,0.539
149,lower leaflet,5.605,5.444,2.875,0.451
150,lower leaflet,3.845,5.533,3.077,0.525
151,lower leaflet,2.909,4.489,2.365,0.518
152,lower leaflet,5.253,4.103,2.771,0.517
153,lower leaflet,4.772,5.865,2.909,0.522
154,lower leaflet,3.783,6.009,2.666,0.525
155,lower leaflet,4.908,3.308,2.456,0.571
156,lower leaflet,3.942,7.189,3.044,0.514
157,lower leaflet,4.640,7.006,2.855,0.516
158,lower leaflet,3.438,6.694,3.120,0.497
159,lower leaflet,6.674,6.607,2.549,0.415
160,lower leaflet,3.057,3.901,2.280,0.535
161,lower leaflet,1.930,4.091,2.720,0.524
162,lower leaflet,4.063,3.088,2.555,0.555
163,lower leaflet,1.767,5.723,2.707,0.484
164,lower leaflet,6.883,5.796,2.574,0.437
165,lower leaflet,5.932,7.475,3.013,0.447
166,lower leaflet,3.567,2.404,1.912,0.549
167,lower leaflet,2.935,7.483,2.935,0.477
168,lower leaflet,1.361,4.856,2.677,0.513
169,lower leaflet,4.528,2.179,2.686,0.536
170,lower leaflet,7.181,6.370,2.458,0.435
171,lower leaflet,1.950,6.305,2.868,0.465
172,lower leaflet,3.744,2.344,2.417,0.542
173,lower leaflet,7.589,3.243,2.498,0.508
174,lower leaflet,6.813,4.199,2.987,0.388
175,lower leaflet,2.708,1.944,2.047,0.615
176,lower leaflet,4.799,7.807,2.781,0.525
177,lower leaflet,5.408,8.428,2.971,0.557
178,lower leaflet,1.830,2.427,1.908,0.704
179,lower leaflet,5.470,1.441,2.351,0.567
180,lower leaflet,3.592,1.392,2.498,0.557
181,lower leaflet,8.190,3.142,2.561,0.549
182,lower leaflet,7.340,2.581,2.293,0.496
183,lower leaflet,9.600,5.861,2.554,0.558
184,lower leaflet,0.557,3.760,2.392,0.556
185,lower leaflet,1.975,8.208,2.830,0.496
186,lower leaflet,4.375,9.261,2.818,0.597
187,lower leaflet,4.227,8.730,3.127,0.591
188,lower leaflet,9.734,4.859,2.481,0.550
189,lower leaflet,4.701,1.096,2.642,0.563
190,lower leaflet,0.636,6.612,2.453,0.527
191,lower leaflet,7.429,1.923,2.475,0.492
192,lower leaflet,5.706,9.221,2.634,0.586
193,lower leaflet,2.213,7.605,2.647,0.459
194,lower leaflet,3.080,0.896,2.820,0.577
195,lower leaflet,0.041,1.995,2.353,0.595
196,lower leaflet,7.887,1.522,2.372,0.496
197,lower leaflet,0.872,1.956,2.218,0.681
198,lower leaflet,8.544,5.371,2.570,0.555
199,lower leaflet,5.246,0.063,2.753,0.599
200,lower leaflet,1.683,0.456,2.572,0.624
201,lower leaflet,3.171,9.679,2.968,0.595
202,lower leaflet,7.049,0.941,2.155,0.503
203,lower leaflet,8.490,1.078,2.353,0.503
204,lower leaflet,6.617,0.454,2.689,0.514
205,lower leaflet,0.714,8.324,3.176,0.467
206,lower leaflet,2.458,0.030,2.791,0.614
207,lower leaflet,7.748,0.787,2.375,0.510
208,lower leaflet,1.029,0.372,2.774,0.616
209,lower leaflet,8.921,7.104,2.874,0.546
210,lower leaflet,1.269,9.068,3.022,0.548
211,lower leaflet,8.486,8.777,2.965,0.440
212,lower leaflet,7.668,9.663,2.297,0.522
213,lower leaflet,0.699,8.944,3.018,0.509
214,lower leaflet,9.332,1.146,2.884,0.498
215,lower leaflet,0.457,9.481,2.899,0.523
216,lower leaflet,0.002,8.908,2.877,0.467
235,lower leaflet,2.397,4.534,2.587,0.461
236,lower leaflet,2.782,6.266,2.710,0.645
237,lower leaflet,2.520,2.947,2.144,0.496
238,lower leaflet,3.281,8.078,2.944,0.492
239,lower leaflet,7.200,4.363,2.161,0.540
240,lower leaflet,0.788,2.586,2.102,0.524
241,lower leaflet,7.823,7.348,2.794,0.541
242,lower leaflet,5.153,9.032,2.857,0.541
243,lower leaflet,8.295,6.565,2.822,0.522
