resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,6.022,4.688,2.954,0.389
40,lower leaflet,6.636,5.256,2.675,0.401
41,lower leaflet,3.146,5.433,2.413,0.514
42,lower leaflet,3.290,5.972,2.751,0.483
43,lower leaflet,6.133,3.618,2.694,0.336
44,lower leaflet,2.070,3.499,2.496,0.505
45,lower leaflet,5.028,2.813,2.357,0.434
46,lower leaflet,5.369,7.730,2.727,0.415
47,lower leaflet,2.754,2.914,1.754,0.568
48,lower leaflet,1.092,4.487,2.197,0.454
49,lower leaflet,1.750,6.870,2.704,0.487
50,lower leaflet,6.420,2.587,2.645,0.378
51,lower leaflet,6.689,2.177,2.312,0.418
52,lower leaflet,7.802,6.383,2.444,0.358
53,lower leaflet,1.626,1.596,1.954,0.560
54,lower leaflet,3.882,7.914,2.719,0.497
55,lower leaflet,6.947,7.226,2.893,0.378
56,lower leaflet,3.295,8.664,2.875,0.583
57,lower leaflet,0.261,4.264,2.371,0.447
58,lower leaflet,4.443,0.809,2.887,0.551
59,lower leaflet,3.934,0.867,2.698,0.579
60,lower leaflet,7.144,7.742,2.867,0.421
61,lower leaflet,2.515,8.613,2.740,0.648
62,lower leaflet,9.157,5.773,2.254,0.405
63,lower leaflet,9.706,3.346,2.479,0.478
64,lower leaflet,4.644,0.213,2.715,0.571
65,lower leaflet,3.393,9.431,2.823,0.609
66,lower leaflet,8.155,8.388,2.847,0.515
67,lower leaflet,9.756,7.008,2.076,0.543
68,lower leaflet,7.636,8.091,2.868,0.462
69,lower leaflet,0.634,7.884,2.623,0.543
70,lower leaflet,8.769,2.149,2.530,0.564
71,lower leaflet,9.765,1.188,2.518,0.667
72,lower leaflet,8.939,8.250,2.948,0.555
73,lower leaflet,9.471,7.755,2.596,0.561
74,lower leaflet,8.969,0.666,2.866,0.621
75,lower leaflet,8.700,0.082,2.561,0.623
76,lower leaflet,9.672,0.169,2.822,0.650
147,lower leaflet,4.359,5.161,2.423,0.501
148,lower leaflet,3.847,4.800,2.427,0.506
149,lower leaflet,5.746,5.633,2.776,0.455
150,lower leaflet,3.859,5.554,3.004,0.498
151,lower leaflet,3.178,4.470,2.526,0.512
152,lower leaflet,5.221,4.225,3.037,0.474
153,lower leaflet,4.933,6.050,2.763,0.517
154,lower leaflet,3.937,6.105,2.624,0.517
155,lower leaflet,4.971,3.675,2.498,0.525
156,lower leaflet,3.968,7.188,3.060,0.504
157,lower leaflet,4.640,6.963,2.638,0.511
158,lower leaflet,3.432,6.925,2.838,0.486
159,lower leaflet,6.830,6.699,2.533,0.406
160,lower leaflet,2.998,3.913,2.244,0.557
161,lower leaflet,2.201,4.200,2.735,0.543
162,lower leaflet,4.177,3.369,2.704,0.577
163,lower leaflet,1.805,5.722,2.572,0.530
164,lower leaflet,6.921,5.772,2.471,0.433
165,lower leaflet,6.087,7.568,2.866,0.431
166,lower leaflet,3.450,2.619,2.083,0.625
167,lower leaflet,2.889,7.525,2.824,0.479
168,lower leaflet,1.492,4.783,2.607,0.555
169,lower leaflet,4.499,2.504,2.467,0.585
170,lower leaflet,7.185,6.342,2.358,0.429
171,lower leaflet,1.993,6.268,2.854,0.498
172,lower leaflet,3.668,2.280,2.450,0.602
173,lower leaflet,7.462,3.305,2.450,0.547
174,lower leaflet,6.819,4.374,2.904,0.391
175,lower leaflet,2.512,1.867,2.013,0.619
176,lower leaflet,4.830,7.855,2.827,0.511
177,lower leaflet,5.344,8.485,2.914,0.531
178,lower leaflet,1.742,2.554,2.207,0.633
179,lower leaflet,5.574,1.798,2.200,0.555
180,lower leaflet,3.571,1.548,2.479,0.579
181,lower leaflet,8.104,3.005,2.400,0.609
182,lower leaflet,7.362,2.655,2.300,0.548
183,lower leaflet,9.696,5.787,2.397,0.580
184,lower leaflet,0.486,3.559,2.411,0.565
185,lower leaflet,2.007,8.331,2.755,0.490
186,lower leaflet,4.443,9.278,2.716,0.597
187,lower leaflet,3.917,8.826,2.964,0.586
188,lower leaflet,9.730,4.851,2.502,0.575
189,lower leaflet,4.747,1.271,2.781,0.555
190,lower leaflet,0.901,6.786,2.320,0.552
191,lower leaflet,7.307,1.810,2.547,0.550
192,lower leaflet,5.718,9.062,2.856,0.556
193,lower leaflet,2.165,7.547,2.713,0.468
194,lower leaflet,3.100,0.982,2.755,0.571
195,lower leaflet,9.638,2.071,2.587,0.567
196,lower leaflet,7.726,1.394,2.512,0.554
197,lower leaflet,0.740,1.910,2.102,0.622
198,lower leaflet,8.629,5.390,2.204,0.556
199,lower leaflet,5.221,9.727,2.688,0.587
200,lower leaflet,1.765,0.532,2.394,0.576
201,lower leaflet,3.050,0.036,2.874,0.589
202,lower leaflet,6.833,0.664,2.406,0.548
203,lower leaflet,8.411,1.222,2.568,0.556
204,lower leaflet,6.215,0.392,2.846,0.551
205,lower leaflet,0.819,8.698,3.078,0.457
206,lower leaflet,2.330,0.062,2.701,0.579
207,lower leaflet,7.545,0.550,2.530,0.569
208,lower leaflet,1.052,0.545,2.507,0.562
209,lower leaflet,8.976,7.259,2.802,0.535
210,lower leaflet,1.193,9.467,2.935,0.507
211,lower leaflet,8.539,8.820,3.025,0.503
212,lower leaflet,7.850,9.765,2.599,0.575
213,lower leaflet,0.638,9.263,3.055,0.471
214,lower leaflet,9.225,1.146,2.902,0.513
215,lower leaflet,0.517,0.016,2.749,0.493
216,lower leaflet,0.126,9.101,2.742,0.456
235,lower leaflet,2.613,4.597,2.600,0.427
236,lower leaflet,2.851,6.354,2.615,0.667
237,lower leaflet,2.379,3.082,2.193,0.412
238,lower leaflet,3.308,8.116,2.889,0.498
239,lower leaflet,7.378,4.346,2.157,0.572
240,lower leaflet,0.625,2.457,2.468,0.464
241,lower leaflet,8.101,7.293,2.605,0.536
242,lower leaflet,4.948,8.972,2.849,0.555
243,lower leaflet,8.396,6.619,2.763,0.493
244,lower leaflet,8.127,2.270,2.640,0.375
245,lower leaflet,1.769,0.996,1.957,0.520
246,lower leaflet,8.234,4.645,2.164,0.624
247,lower leaflet,5.816,0.919,2.873,0.632
248,lower leaflet,6.721,9.036,2.607,0.552
249,lower leaflet,0.051,2.734,2.528,0.459
250,lower leaflet,1.655,9.766,2.646,0.524
251,lower leaflet,0.240,8.430,2.929,0.462
252,lower leaflet,8.066,9.230,2.884,0.487
279,lower leaflet,4.946,5.641,2.178,0.452
280,lower leaflet,5.634,4.989,2.716,0.448
281,lower leaflet,4.222,4.268,2.418,0.427
282,lower leaflet,6.050,6.009,2.522,0.550
283,lower leaflet,5.281,7.064,2.384,0.600
284,lower leaflet,2.443,5.141,2.410,0.573
285,lower leaflet,6.280,6.943,2.618,0.591
286,lower leaflet,5.835,3.341,2.365,0.430
287,lower leaflet,7.014,3.925,2.400,0.435
288,lower leaflet,6.778,3.118,2.543,0.442
289,lower leaflet,5.551,2.545,2.441,0.429
290,lower leaflet,0.959,5.311,2.327,0.430
291,lower leaflet,0.930,3.117,2.542,0.445
292,lower leaflet,8.433,6.121,2.385,0.413
293,lower leaflet,8.824,3.859,2.185,0.640
294,lower leaflet,6.208,1.410,2.262,0.558
295,lower leaflet,7.474,4.851,2.406,0.436
296,lower leaflet,0.592,5.819,2.259,0.434
297,lower leaflet,9.212,3.042,2.312,0.646
298,lower leaflet,1.504,8.538,2.673,0.613
299,lower leaflet,0.502,7.328,2.466,0.492
300,lower leaflet,8.905,4.469,2.264,0.575
301,lower leaflet,2.466,0.735,2.234,0.396
302,lower leaflet,7.532,8.903,2.691,0.623
