resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,5.960,4.725,2.745,0.418
40,lower leaflet,6.916,5.231,2.343,0.441
41,lower leaflet,3.036,5.307,2.420,0.666
42,lower leaflet,2.865,6.055,2.464,0.655
43,lower leaflet,6.176,3.594,2.687,0.348
44,lower leaflet,2.113,3.379,2.548,0.590
45,lower leaflet,4.855,2.788,2.661,0.454
46,lower leaflet,5.339,7.669,2.489,0.417
47,lower leaflet,2.683,2.706,1.993,0.540
48,lower leaflet,0.624,4.744,2.169,0.425
49,lower leaflet,1.730,6.827,2.957,0.550
50,lower leaflet,6.433,2.676,2.613,0.359
51,lower leaflet,6.723,2.244,2.247,0.392
52,lower leaflet,7.799,6.407,2.578,0.419
53,lower leaflet,1.462,1.746,2.372,0.421
54,lower leaflet,3.874,7.952,2.387,0.584
55,lower leaflet,6.936,7.332,2.865,0.394
56,lower leaflet,2.825,8.917,2.777,0.643
57,lower leaflet,0.008,4.408,2.332,0.412
58,lower leaflet,4.461,0.947,2.716,0.567
59,lower leaflet,4.028,0.737,2.458,0.609
60,lower leaflet,7.052,7.933,2.824,0.436
61,lower leaflet,2.145,8.819,2.703,0.629
62,lower leaflet,9.212,5.856,2.732,0.477
63,lower leaflet,9.610,3.278,2.391,0.498
64,lower leaflet,4.722,0.402,2.460,0.595
65,lower leaflet,3.773,9.302,2.381,0.655
66,lower leaflet,8.174,8.532,2.880,0.536
67,lower leaflet,9.482,6.780,2.545,0.596
68,lower leaflet,7.628,8.112,2.803,0.476
69,lower leaflet,0.671,7.854,3.010,0.645
70,lower leaflet,8.809,2.200,2.432,0.601
71,lower leaflet,0.223,1.220,2.436,0.538
72,lower leaflet,8.984,8.326,2.814,0.583
73,lower leaflet,9.214,7.780,2.770,0.605
74,lower leaflet,9.040,0.787,2.605,0.587
75,lower leaflet,8.559,9.771,2.744,0.599
76,lower leaflet,9.540,0.260,2.883,0.593
147,lower leaflet,4.491,4.639,2.294,0.545
148,lower leaflet,3.276,4.362,2.287,0.540
149,lower leaflet,5.675,5.680,2.618,0.485
150,lower leaflet,3.869,5.538,2.508,0.571
151,lower leaflet,2.820,4.735,2.211,0.527
152,lower leaflet,5.298,4.250,2.754,0.525
153,lower leaflet,4.594,5.973,2.620,0.549
154,lower leaflet,4.005,6.058,2.506,0.574
155,lower leaflet,5.074,3.382,2.619,0.550
156,lower leaflet,3.996,7.278,2.474,0.567
157,lower leaflet,4.709,6.593,2.414,0.551
158,lower leaflet,3.685,6.871,2.117,0.604
159,lower leaflet,6.712,6.830,2.363,0.405
160,lower leaflet,3.231,3.580,2.357,0.533
161,lower leaflet,1.702,4.081,2.490,0.552
162,lower leaflet,3.972,3.333,2.718,0.541
163,lower leaflet,1.792,5.793,2.407,0.435
164,lower leaflet,7.196,5.814,2.288,0.436
165,lower leaflet,5.817,7.452,2.713,0.450
166,lower leaflet,3.353,2.804,2.277,0.550
167,lower leaflet,2.550,7.627,2.744,0.519
168,lower leaflet,1.325,5.034,2.432,0.509
169,lower leaflet,4.341,2.418,2.706,0.534
170,lower leaflet,7.294,6.591,2.382,0.411
171,lower leaflet,1.863,6.279,2.967,0.402
172,lower leaflet,3.564,2.403,2.494,0.555
173,lower leaflet,7.674,3.466,2.482,0.447
174,lower leaflet,6.958,4.347,2.658,0.395
175,lower leaflet,2.454,1.883,2.393,0.609
176,lower leaflet,4.838,8.124,2.563,0.530
177,lower leaflet,5.603,8.318,2.770,0.503
178,lower leaflet,1.308,2.386,2.357,0.578
179,lower leaflet,5.471,1.425,2.417,0.524
180,lower leaflet,3.139,1.422,2.337,0.630
181,lower leaflet,8.249,3.358,2.656,0.473
182,lower leaflet,7.578,2.940,2.219,0.448
183,lower leaflet,0.009,5.820,2.960,0.504
184,lower leaflet,0.300,3.865,2.308,0.592
185,lower leaflet,1.774,8.361,2.796,0.534
186,lower leaflet,4.503,9.343,2.593,0.583
