resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,5.981,4.742,2.891,0.412
40,lower leaflet,6.627,5.235,2.607,0.391
41,lower leaflet,2.808,5.339,2.242,0.552
42,lower leaflet,3.169,5.784,2.521,0.520
43,lower leaflet,6.364,3.576,2.729,0.332
44,lower leaflet,2.370,3.320,2.267,0.547
45,lower leaflet,5.087,2.309,2.213,0.489
46,lower leaflet,5.363,7.622,2.757,0.392
47,lower leaflet,3.051,2.569,1.927,0.535
48,lower leaflet,0.982,4.321,2.033,0.523
49,lower leaflet,1.668,6.886,2.920,0.380
50,lower leaflet,6.481,2.537,2.667,0.396
51,lower leaflet,6.615,2.026,2.393,0.439
52,lower leaflet,7.777,6.387,2.637,0.327
53,lower leaflet,1.631,1.683,2.249,0.499
54,lower leaflet,3.848,7.804,2.557,0.564
55,lower leaflet,6.986,7.152,2.943,0.365
56,lower leaflet,2.983,8.546,2.598,0.650
57,lower leaflet,0.144,4.545,2.479,0.463
58,lower leaflet,4.552,0.797,2.869,0.518
59,lower leaflet,4.105,0.733,2.608,0.555
60,lower leaflet,7.094,7.704,2.887,0.413
61,lower leaflet,2.197,8.423,2.683,0.611
62,lower leaflet,9.027,6.031,2.522,0.336
63,lower leaflet,9.656,3.377,2.143,0.537
64,lower leaflet,4.930,0.367,2.630,0.537
65,lower leaflet,3.543,9.251,2.669,0.647
66,lower leaflet,8.181,8.404,2.807,0.523
67,lower leaflet,9.356,6.942,2.554,0.431
68,lower leaflet,7.689,8.029,2.798,0.464
69,lower leaflet,0.832,7.754,2.917,0.501
70,lower leaflet,8.905,2.317,2.368,0.623
71,lower leaflet,0.200,1.221,2.555,0.676
72,lower leaflet,8.939,8.257,2.867,0.530
73,lower leaflet,9.174,7.758,2.697,0.502
74,lower leaflet,9.103,0.896,2.614,0.695
75,lower leaflet,8.726,9.578,2.498,0.684
76,lower leaflet,9.701,0.348,2.773,0.719
147,lower leaflet,4.453,4.673,2.636,0.541
148,lower leaflet,3.674,4.586,2.197,0.581
149,lower leaflet,5.636,5.691,2.815,0.436
150,lower leaflet,3.757,5.503,2.892,0.545
151,lower leaflet,2.872,4.447,2.184,0.585
152,lower leaflet,5.112,4.185,2.814,0.542
153,lower leaflet,4.505,5.967,2.860,0.507
154,lower leaflet,3.907,5.977,2.459,0.534
155,lower leaflet,5.010,3.417,2.679,0.577
156,lower leaflet,3.959,7.255,2.852,0.532
157,lower leaflet,4.538,6.706,2.479,0.521
158,lower leaflet,3.379,6.720,2.710,0.524
159,lower leaflet,6.685,6.690,2.507,0.404
160,lower leaflet,3.262,3.586,2.153,0.584
161,lower leaflet,1.922,3.844,2.324,0.560
162,lower leaflet,4.226,3.160,2.712,0.568
163,lower leaflet,1.669,5.768,2.436,0.507
164,lower leaflet,6.942,5.862,2.565,0.433
165,lower leaflet,5.929,7.462,2.772,0.415
166,lower leaflet,3.666,2.561,2.150,0.559
167,lower leaflet,2.705,7.525,2.752,0.473
168,lower leaflet,1.405,4.907,2.333,0.542
169,lower leaflet,4.714,2.274,2.751,0.542
170,lower leaflet,7.299,6.310,2.406,0.434
171,lower leaflet,1.929,6.376,2.737,0.479
172,lower leaflet,3.800,2.251,2.685,0.552
173,lower leaflet,7.558,3.355,2.310,0.588
174,lower leaflet,6.697,4.316,3.026,0.419
175,lower leaflet,2.665,1.821,2.203,0.587
176,lower leaflet,5.058,8.149,2.842,0.524
177,lower leaflet,5.637,8.271,3.133,0.477
178,lower leaflet,1.385,2.603,2.417,0.607
179,lower leaflet,5.431,1.040,2.740,0.571
180,lower leaflet,3.383,1.006,2.702,0.556
181,lower leaflet,8.191,3.173,2.580,0.616
182,lower leaflet,7.478,2.460,2.246,0.556
183,lower leaflet,9.635,5.875,2.690,0.567
184,lower leaflet,0.481,3.934,2.394,0.593
185,lower leaflet,1.743,8.123,2.861,0.482
186,lower leaflet,4.553,9.341,2.556,0.618
187,lower leaflet,4.181,8.835,2.547,0.624
188,lower leaflet,9.782,5.121,2.674,0.599
189,lower leaflet,4.723,1.343,2.827,0.536
190,lower leaflet,0.414,6.838,2.354,0.524
191,lower leaflet,7.407,1.833,2.592,0.537
192,lower leaflet,5.783,9.074,2.711,0.535
193,lower leaflet,1.856,7.590,2.620,0.462
194,lower leaflet,3.102,0.507,2.939,0.569
195,lower leaflet,9.726,2.097,2.316,0.558
196,lower leaflet,7.903,1.528,2.525,0.537
197,lower leaflet,0.909,2.113,2.014,0.624
198,lower leaflet,8.603,5.337,2.472,0.580
199,lower leaflet,5.572,9.791,2.625,0.573
200,lower leaflet,1.795,0.374,2.305,0.600
201,lower leaflet,3.226,0.029,2.618,0.599
202,lower leaflet,7.111,0.947,2.190,0.544
203,lower leaflet,8.524,1.333,2.612,0.537
204,lower leaflet,6.656,0.359,2.627,0.544
205,lower leaflet,0.715,8.513,3.023,0.493
206,lower leaflet,2.347,9.709,2.704,0.604
207,lower leaflet,7.746,0.717,2.439,0.558
208,lower leaflet,0.901,0.525,2.375,0.589
209,lower leaflet,8.904,7.115,3.036,0.430
210,lower leaflet,1.130,9.355,2.760,0.550
211,lower leaflet,8.564,8.845,2.947,0.439
212,lower leaflet,7.376,9.601,2.495,0.544
