resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,5.869,4.548,2.911,0.440
40,lower leaflet,6.536,5.149,2.557,0.429
41,lower leaflet,2.946,5.361,2.421,0.513
42,lower leaflet,3.276,5.881,2.710,0.458
43,lower leaflet,6.313,3.395,2.659,0.372
44,lower leaflet,2.286,3.227,2.295,0.598
45,lower leaflet,5.079,2.307,2.345,0.477
46,lower leaflet,5.425,7.472,2.802,0.400
47,lower leaflet,2.941,2.543,1.950,0.562
48,lower leaflet,1.003,4.451,2.317,0.493
49,lower leaflet,1.698,6.863,2.737,0.454
50,lower leaflet,6.542,2.494,2.614,0.412
51,lower leaflet,6.751,1.901,2.354,0.474
52,lower leaflet,7.738,6.280,2.598,0.338
53,lower leaflet,1.708,1.632,2.070,0.500
54,lower leaflet,4.002,7.803,2.717,0.477
55,lower leaflet,7.017,7.091,2.913,0.369
56,lower leaflet,3.101,8.590,2.702,0.569
57,lower leaflet,0.213,4.473,2.466,0.420
58,lower leaflet,4.253,0.738,2.912,0.479
59,lower leaflet,3.817,0.772,2.590,0.489
60,lower leaflet,7.034,7.644,2.885,0.414
61,lower leaflet,2.396,8.438,2.721,0.598
62,lower leaflet,9.067,5.877,2.286,0.342
63,lower leaflet,9.579,3.263,2.162,0.483
64,lower leaflet,4.633,0.366,2.496,0.495
65,lower leaflet,3.520,9.205,2.781,0.541
66,lower leaflet,7.973,8.325,2.908,0.512
67,lower leaflet,9.391,6.765,2.578,0.428
68,lower leaflet,7.503,7.952,2.863,0.449
69,lower leaflet,0.707,7.661,2.850,0.522
70,lower leaflet,8.812,1.912,2.482,0.534
71,lower leaflet,0.156,0.986,2.524,0.615
72,lower leaflet,8.710,8.103,2.980,0.541
73,lower leaflet,9.393,7.774,2.666,0.527
74,lower leaflet,8.869,0.505,2.634,0.677
75,lower leaflet,8.658,9.460,2.601,0.681
76,lower leaflet,0.068,0.395,2.726,0.653
147,lower leaflet,4.182,4.553,2.427,0.532
148,lower leaflet,3.540,4.718,2.550,0.530
149,lower leaflet,5.504,5.479,2.856,0.433
150,lower leaflet,3.735,5.544,3.091,0.497
151,lower leaflet,3.136,4.427,2.431,0.533
152,lower leaflet,5.133,4.041,2.922,0.510
153,lower leaflet,4.624,5.833,2.821,0.481
154,lower leaflet,3.877,5.977,2.653,0.492
155,lower leaflet,5.028,3.135,2.356,0.552
156,lower leaflet,4.054,7.105,2.993,0.496
157,lower leaflet,4.568,6.940,2.513,0.484
158,lower leaflet,3.512,6.784,2.930,0.481
159,lower leaflet,6.753,6.570,2.464,0.423
160,lower leaflet,3.308,3.717,2.406,0.563
161,lower leaflet,1.916,4.042,2.542,0.550
162,lower leaflet,4.386,2.864,2.689,0.544
163,lower leaflet,1.781,5.580,2.484,0.509
164,lower leaflet,6.911,5.714,2.445,0.437
165,lower leaflet,5.984,7.425,2.900,0.423
166,lower leaflet,3.541,2.460,2.124,0.564
167,lower leaflet,2.852,7.479,2.799,0.472
168,lower leaflet,1.453,4.925,2.634,0.530
169,lower leaflet,4.648,2.114,2.808,0.530
170,lower leaflet,7.256,6.253,2.355,0.443
171,lower leaflet,1.863,6.261,2.776,0.490
172,lower leaflet,3.735,2.165,2.610,0.545
173,lower leaflet,7.610,3.400,2.429,0.550
174,lower leaflet,6.747,4.358,2.877,0.386
175,lower leaflet,2.642,1.728,2.173,0.586
176,lower leaflet,5.004,7.935,2.817,0.530
177,lower leaflet,5.732,8.324,3.037,0.515
178,lower leaflet,1.444,2.626,2.336,0.645
179,lower leaflet,5.636,1.164,2.758,0.609
180,lower leaflet,3.383,1.170,2.544,0.549
181,lower leaflet,8.243,3.135,2.557,0.580
182,lower leaflet,7.370,2.461,2.235,0.517
183,lower leaflet,9.570,5.831,2.635,0.548
184,lower leaflet,0.422,3.872,2.401,0.610
185,lower leaflet,1.968,8.055,2.897,0.476
186,lower leaflet,4.375,9.447,2.685,0.634
187,lower leaflet,4.218,8.620,2.824,0.627
188,lower leaflet,0.029,5.077,2.642,0.576
189,lower leaflet,4.689,1.317,2.846,0.551
190,lower leaflet,0.446,6.819,2.285,0.520
191,lower leaflet,7.569,1.803,2.435,0.498
192,lower leaflet,5.599,9.188,2.812,0.584
193,lower leaflet,2.063,7.670,2.616,0.454
194,lower leaflet,3.015,0.690,3.034,0.565
195,lower leaflet,0.014,2.078,2.294,0.610
196,lower leaflet,8.010,1.393,2.366,0.494
197,lower leaflet,0.955,1.955,1.988,0.682
198,lower leaflet,8.773,5.180,2.437,0.594
199,lower leaflet,5.285,0.076,2.666,0.622
200,lower leaflet,1.851,0.366,2.531,0.626
201,lower leaflet,3.207,9.624,2.792,0.610
202,lower leaflet,7.167,0.763,2.281,0.525
203,lower leaflet,8.605,1.164,2.358,0.494
204,lower leaflet,6.818,0.249,2.807,0.557
205,lower leaflet,0.667,8.330,3.170,0.519
206,lower leaflet,2.429,9.683,2.899,0.603
207,lower leaflet,7.862,0.648,2.306,0.518
208,lower leaflet,0.974,0.569,2.472,0.670
209,lower leaflet,8.801,7.079,2.911,0.451
210,lower leaflet,1.220,9.268,2.843,0.590
211,lower leaflet,8.376,8.748,2.981,0.455
212,lower leaflet,7.421,9.635,2.564,0.528
213,lower leaflet,0.525,8.986,3.002,0.564
214,lower leaflet,9.507,1.214,2.722,0.556
215,lower leaflet,0.283,9.578,2.457,0.604
216,lower leaflet,9.642,8.827,2.939,0.529
235,lower leaflet,2.191,4.487,2.487,0.531
236,lower leaflet,2.889,6.192,2.553,0.723
237,lower leaflet,2.479,2.699,2.149,0.537
238,lower leaflet,3.242,8.130,2.808,0.552
239,lower leaflet,7.052,4.385,2.155,0.525
240,lower leaflet,0.608,2.813,2.027,0.497
241,lower leaflet,8.031,7.329,2.734,0.520
242,lower leaflet,4.982,9.037,2.710,0.576
243,lower leaflet,8.289,6.621,2.812,0.498
244,lower leaflet,8.308,2.280,2.514,0.456
245,lower leaflet,1.761,0.922,2.050,0.583
246,lower leaflet,8.049,4.585,2.389,0.660
247,lower leaflet,5.994,0.670,2.962,0.405
248,lower leaflet,6.528,8.931,2.691,0.487
249,lower leaflet,0.061,2.771,2.264,0.484
250,lower leaflet,1.757,9.548,2.775,0.568
251,lower leaflet,0.074,8.151,3.103,0.422
252,lower leaflet,7.982,9.181,2.911,0.515
279,lower leaflet,4.584,5.282,2.346,0.508
280,lower leaflet,5.365,4.817,2.707,0.489
281,lower leaflet,4.519,3.937,2.402,0.381
282,lower leaflet,5.676,5.849,2.476,0.635
283,lower leaflet,5.135,6.972,2.440,0.655
284,lower leaflet,2.259,5.050,2.463,0.467
285,lower leaflet,6.237,6.965,2.611,0.614
286,lower leaflet,6.018,2.918,2.348,0.432
287,lower leaflet,7.054,3.693,2.527,0.448
288,lower leaflet,6.839,3.080,2.551,0.439
289,lower leaflet,5.917,2.003,2.447,0.481
290,lower leaflet,1.001,5.445,2.422,0.388
291,lower leaflet,1.045,3.181,2.313,0.399
292,lower leaflet,8.406,6.016,2.390,0.482
293,lower leaflet,8.635,3.775,2.263,0.549
294,lower leaflet,6.586,1.042,2.385,0.568
295,lower leaflet,7.352,4.929,2.363,0.462
296,lower leaflet,0.512,5.950,2.420,0.404
297,lower leaflet,9.016,3.096,1.878,0.590
298,lower leaflet,1.494,8.603,2.814,0.662
299,lower leaflet,0.367,7.232,2.613,0.453
300,lower leaflet,8.699,4.270,2.254,0.526
301,lower leaflet,2.509,0.829,2.475,0.366
302,lower leaflet,7.319,8.768,2.492,0.593
303,lower leaflet,6.195,9.400,2.696,0.581
304,lower leaflet,9.007,8.746,2.793,0.425
353,lower leaflet,5.273,5.287,3.032,0.307
354,lower leaflet,4.877,5.612,3.028,0.300
355,lower leaflet,6.171,5.051,3.161,0.361
356,lower leaflet,4.828,4.439,3.154,0.362
357,lower leaflet,3.162,3.909,2.866,0.451
358,lower leaflet,4.629,3.716,3.247,0.397
359,lower leaflet,4.114,3.447,3.075,0.437
360,lower leaflet,6.084,3.531,3.325,0.364
361,lower leaflet,6.520,3.988,3.205,0.363
362,lower leaflet,6.817,4.639,3.094,0.376
363,lower leaflet,6.387,2.769,3.187,0.331
364,lower leaflet,4.539,7.495,3.276,0.340
365,lower leaflet,3.984,7.632,3.386,0.340
366,lower leaflet,1.646,3.562,2.833,0.394
367,lower leaflet,7.635,6.442,3.131,0.308
368,lower leaflet,5.740,2.238,2.879,0.349
369,lower leaflet,6.555,7.009,2.959,0.302
370,lower leaflet,0.989,5.823,2.986,0.346
371,lower leaflet,7.493,5.414,2.951,0.388
372,lower leaflet,6.104,7.652,3.127,0.339
373,lower leaflet,2.305,7.312,3.025,0.456
