resid,leaflet,X coords,Y coords,Z coords,Area per lipid
39,lower leaflet,5.917,4.615,3.019,0.386
40,lower leaflet,6.497,5.010,2.469,0.381
41,lower leaflet,2.756,5.406,2.325,0.578
42,lower leaflet,3.075,5.825,2.570,0.556
43,lower leaflet,6.252,3.517,2.850,0.331
44,lower leaflet,2.197,3.389,2.213,0.562
45,lower leaflet,4.977,2.396,2.597,0.481
46,lower leaflet,5.279,7.656,2.800,0.378
47,lower leaflet,2.679,2.530,1.876,0.598
48,lower leaflet,0.587,4.614,1.967,0.463
49,lower leaflet,1.521,6.743,2.940,0.464
50,lower leaflet,6.401,2.474,2.829,0.368
51,lower leaflet,6.820,2.032,2.568,0.380
52,lower leaflet,7.679,6.345,2.625,0.352
53,lower leaflet,1.665,1.771,2.245,0.455
54,lower leaflet,3.917,7.764,2.847,0.393
55,lower leaflet,6.960,7.188,2.915,0.353
56,lower leaflet,2.900,8.695,2.780,0.566
57,lower leaflet,9.720,4.459,2.446,0.418
58,lower leaflet,4.374,0.753,2.942,0.521
59,lower leaflet,3.796,0.628,2.646,0.561
60,lower leaflet,7.139,7.759,2.903,0.389
61,lower leaflet,2.354,8.512,2.741,0.587
62,lower leaflet,9.121,5.952,2.368,0.404
63,lower leaflet,9.537,3.323,2.342,0.469
64,lower leaflet,4.741,0.309,2.630,0.526
65,lower leaflet,3.518,9.232,2.540,0.580
66,lower leaflet,8.043,8.401,2.961,0.486
67,lower leaflet,9.536,6.997,2.587,0.504
68,lower leaflet,7.613,8.031,2.851,0.429
69,lower leaflet,0.897,7.733,3.010,0.548
70,lower leaflet,8.834,2.291,2.490,0.578
71,lower leaflet,0.161,1.393,2.456,0.560
72,lower leaflet,8.810,8.203,3.020,0.529
73,lower leaflet,9.276,7.862,2.810,0.535
74,lower leaflet,9.053,0.828,2.521,0.630
75,lower leaflet,8.563,9.591,2.690,0.645
76,lower leaflet,9.484,0.176,2.806,0.657
147,lower leaflet,4.218,4.714,2.478,0.585
148,lower leaflet,3.425,4.453,2.235,0.619
149,lower leaflet,5.575,5.601,2.798,0.488
150,lower leaflet,3.826,5.434,2.812,0.574
151,lower leaflet,2.818,4.452,2.284,0.601
152,lower leaflet,5.344,4.213,3.080,0.536
153,lower leaflet,4.638,6.003,2.787,0.530
154,lower leaflet,4.055,6.016,2.739,0.552
155,lower leaflet,5.169,3.234,2.795,0.577
156,lower leaflet,3.880,7.098,2.919,0.540
157,lower leaflet,4.694,6.661,2.500,0.527
158,lower leaflet,3.301,6.664,2.840,0.537
159,lower leaflet,6.752,6.668,2.443,0.406
160,lower leaflet,3.329,3.464,2.161,0.625
161,lower leaflet,1.657,3.999,2.218,0.618
162,lower leaflet,4.200,3.242,2.725,0.596
163,lower leaflet,1.756,5.686,2.470,0.489
164,lower leaflet,6.914,5.622,2.291,0.429
165,lower leaflet,5.878,7.432,2.776,0.451
166,lower leaflet,3.589,2.567,2.127,0.610
167,lower leaflet,2.825,7.439,2.983,0.498
168,lower leaflet,1.406,4.973,2.204,0.560
169,lower leaflet,4.559,2.180,2.811,0.538
170,lower leaflet,7.110,6.327,2.274,0.413
171,lower leaflet,1.844,6.228,2.916,0.464
172,lower leaflet,3.959,2.368,2.488,0.572
173,lower leaflet,7.493,3.426,2.347,0.528
174,lower leaflet,6.780,4.266,3.001,0.422
175,lower leaflet,2.493,1.729,2.227,0.614
176,lower leaflet,4.782,8.129,2.917,0.556
177,lower leaflet,5.602,8.338,3.088,0.519
178,lower leaflet,1.473,2.410,2.502,0.620
179,lower leaflet,5.438,1.225,2.639,0.535
180,lower leaflet,3.221,1.194,2.548,0.586
181,lower leaflet,8.149,3.062,2.488,0.538
182,lower leaflet,7.352,2.780,2.258,0.504
183,lower leaflet,9.693,5.941,2.610,0.576
184,lower leaflet,0.214,3.770,2.297,0.660
185,lower leaflet,1.791,8.187,2.868,0.496
186,lower leaflet,4.417,9.420,2.664,0.590
187,lower leaflet,4.326,8.792,2.597,0.608
188,lower leaflet,0.025,5.036,2.448,0.626
189,lower leaflet,4.714,1.208,2.933,0.522
190,lower leaflet,0.887,6.796,2.554,0.466
191,lower leaflet,7.329,1.781,2.770,0.461
192,lower leaflet,5.770,9.186,2.796,0.536
193,lower leaflet,1.811,7.607,2.629,0.457
194,lower leaflet,3.051,0.529,2.976,0.595
195,lower leaflet,9.703,2.132,2.333,0.568
196,lower leaflet,7.813,1.631,2.594,0.474
197,lower leaflet,0.830,1.767,2.083,0.630
198,lower leaflet,8.664,5.216,2.307,0.626
199,lower leaflet,5.298,0.059,2.755,0.557
200,lower leaflet,1.842,0.486,2.186,0.640
201,lower leaflet,3.195,0.003,2.614,0.614
202,lower leaflet,7.286,0.917,2.396,0.490
203,lower leaflet,8.441,1.377,2.492,0.491
204,lower leaflet,6.494,0.491,2.410,0.501
205,lower leaflet,0.728,8.620,3.232,0.458
206,lower leaflet,2.189,9.514,2.900,0.626
207,lower leaflet,7.903,0.763,2.500,0.513
208,lower leaflet,0.725,0.884,2.402,0.630
209,lower leaflet,8.948,7.216,3.037,0.450
210,lower leaflet,1.101,9.276,2.763,0.541
211,lower leaflet,8.535,8.805,3.072,0.446
212,lower leaflet,7.454,9.733,2.519,0.534
213,lower leaflet,0.494,9.110,3.068,0.479
214,lower leaflet,9.366,1.141,2.746,0.539
215,lower leaflet,0.225,9.590,2.635,0.511
216,lower leaflet,0.009,8.939,2.811,0.452
235,lower leaflet,2.075,4.496,2.332,0.536
236,lower leaflet,2.661,6.291,2.516,0.673
237,lower leaflet,2.181,2.861,1.988,0.504
238,lower leaflet,3.159,8.191,2.844,0.682
239,lower leaflet,6.892,4.468,2.357,0.388
240,lower leaflet,0.528,2.848,2.040,0.528
241,lower leaflet,8.106,7.411,2.590,0.569
242,lower leaflet,5.149,9.007,2.689,0.570
243,lower leaflet,8.341,6.673,2.763,0.571
244,lower leaflet,8.174,2.259,2.597,0.424
245,lower leaflet,1.611,1.082,2.126,0.604
246,lower leaflet,8.235,4.678,2.147,0.627
247,lower leaflet,5.812,0.690,2.864,0.545
248,lower leaflet,6.701,9.105,2.454,0.553
249,lower leaflet,9.739,2.801,2.421,0.501
250,lower leaflet,1.389,0.049,2.274,0.636
251,lower leaflet,0.235,8.225,3.023,0.577
252,lower leaflet,7.997,9.180,2.949,0.501
279,lower leaflet,4.656,5.483,2.389,0.429
280,lower leaflet,5.428,4.882,2.802,0.441
281,lower leaflet,4.252,4.041,2.379,0.382
282,lower leaflet,6.041,6.019,2.568,0.593
283,lower leaflet,5.234,7.025,2.521,0.579
284,lower leaflet,2.115,5.144,2.346,0.433
285,lower leaflet,6.184,6.979,2.487,0.576
286,lower leaflet,5.859,3.142,2.583,0.425
287,lower leaflet,7.051,3.719,2.514,0.489
288,lower leaflet,6.704,3.095,2.588,0.448
289,lower leaflet,5.984,2.107,2.505,0.478
290,lower leaflet,0.847,5.300,2.193,0.382
291,lower leaflet,1.134,2.928,2.307,0.289
292,lower leaflet,8.390,5.919,2.406,0.586
293,lower leaflet,8.508,3.692,2.153,0.532
294,lower leaflet,6.559,1.441,2.278,0.561
295,lower leaflet,7.386,4.915,2.307,0.599
296,lower leaflet,0.622,5.959,2.604,0.440
297,lower leaflet,8.966,3.258,2.077,0.536
298,lower leaflet,1.294,8.641,2.918,0.557
299,lower leaflet,0.496,7.237,2.804,0.541
300,lower leaflet,8.734,4.280,2.268,0.517
301,lower leaflet,2.509,0.814,2.347,0.293
302,lower leaflet,7.489,8.839,2.415,0.552
303,lower leaflet,6.343,9.571,2.347,0.561
304,lower leaflet,9.100,9.033,2.751,0.423
353,lower leaflet,5.265,5.452,3.000,0.332
354,lower leaflet,4.635,5.640,3.040,0.312
355,lower leaflet,6.257,5.132,3.226,0.352
356,lower leaflet,4.895,4.623,3.373,0.371
357,lower leaflet,2.935,3.814,2.649,0.452
358,lower leaflet,4.660,3.995,3.455,0.391
359,lower leaflet,4.113,3.747,3.039,0.412
360,lower leaflet,6.104,3.663,3.546,0.344
361,lower leaflet,6.537,3.971,3.467,0.322
362,lower leaflet,6.907,4.619,3.110,0.327
363,lower leaflet,6.342,2.977,3.235,0.338
364,lower leaflet,4.508,7.386,3.224,0.423
365,lower leaflet,3.932,7.824,3.555,0.427
366,lower leaflet,1.624,3.457,2.845,0.393
367,lower leaflet,7.602,6.611,3.085,0.323
368,lower leaflet,5.668,2.297,3.211,0.416
369,lower leaflet,6.538,7.155,2.881,0.344
370,lower leaflet,1.206,5.714,2.911,0.281
371,lower leaflet,7.338,5.629,2.844,0.367
372,lower leaflet,6.317,7.749,2.984,0.383
373,lower leaflet,2.393,7.467,3.049,0.449
374,lower leaflet,3.548,7.269,3.358,0.432
375,lower leaflet,1.203,3.135,2.730,0.372
376,lower leaflet,7.283,7.092,3.283,0.326
377,lower leaflet,4.615,1.639,3.344,0.494
378,lower leaflet,4.044,1.739,3.034,0.509
379,lower leaflet,1.114,6.370,3.268,0.311
380,lower leaflet,1.543,6.022,3.062,0.299
381,lower leaflet,5.940,8.487,3.135,0.427
382,lower leaflet,0.307,4.544,2.594,0.321
383,lower leaflet,1.575,7.208,3.191,0.387
384,lower leaflet,7.547,2.149,3.150,0.298
385,lower leaflet,6.526,8.457,3.020,0.418
386,lower leaflet,2.529,1.383,2.662,0.331
387,lower leaflet,1.582,1.895,2.907,0.311
388,lower leaflet,7.567,7.515,3.208,0.321
389,lower leaflet,0.767,5.369,2.909,0.281
390,lower leaflet,8.911,5.806,2.856,0.342
391,lower leaflet,8.007,2.016,2.829,0.291
392,lower leaflet,9.140,4.357,2.693,0.392
393,lower leaflet,7.135,0.464,2.813,0.375
394,lower leaflet,2.425,0.912,2.833,0.303
395,lower leaflet,9.147,7.051,3.527,0.282
396,lower leaflet,9.202,6.726,3.124,0.306
397,lower leaflet,6.313,0.636,3.353,0.363
398,lower leaflet,9.377,1.928,2.914,0.314
399,lower leaflet,9.175,1.470,2.859,0.311
400,lower leaflet,9.254,8.891,3.526,0.332
1,upper leaflet,5.796,4.391,7.591,0.609
2,upper leaflet,6.434,3.754,7.455,0.614
3,upper leaflet,7.368,3.639,7.093,0.662
4,upper leaflet,4.015,4.521,7.444,0.646
5,upper leaflet,6.575,2.301,7.410,0.547
6,upper leaflet,4.995,2.472,7.303,0.537
7,upper leaflet,3.553,5.671,7.347,0.654
8,upper leaflet,3.780,7.432,7.085,0.525
9,upper leaflet,5.733,2.056,7.330,0.514
10,upper leaflet,3.161,6.328,7.268,0.624
11,upper leaflet,4.791,7.599,7.155,0.511
12,upper leaflet,8.049,3.188,7.282,0.604
13,upper leaflet,5.593,7.196,7.181,0.526
