resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.390,4.350,3.360,0.304
193,lower leaflet,3.450,4.690,2.680,0.557
194,lower leaflet,4.960,2.970,2.930,0.625
195,lower leaflet,5.170,5.320,3.900,0.311
196,lower leaflet,6.430,4.560,3.050,0.473
197,lower leaflet,4.630,5.100,2.940,0.455
198,lower leaflet,4.480,2.880,3.170,0.667
199,lower leaflet,4.260,4.270,2.900,0.443
200,lower leaflet,5.310,5.620,2.720,0.452
201,lower leaflet,2.040,4.630,2.590,0.536
202,lower leaflet,6.120,3.290,3.340,0.414
203,lower leaflet,4.530,2.490,2.850,0.686
204,lower leaflet,6.630,4.800,3.500,0.278
205,lower leaflet,4.050,5.530,2.660,0.532
206,lower leaflet,3.040,3.490,2.500,0.639
207,lower leaflet,5.570,5.490,3.580,0.323
208,lower leaflet,7.050,4.100,2.850,0.554
209,lower leaflet,4.610,6.390,3.190,0.517
210,lower leaflet,3.230,5.190,2.650,0.458
211,lower leaflet,3.230,3.180,3.280,0.497
212,lower leaflet,1.120,4.040,3.140,0.395
213,lower leaflet,2.990,4.290,2.470,0.574
214,lower leaflet,5.530,2.710,2.490,0.567
215,lower leaflet,5.560,6.680,3.210,0.529
216,lower leaflet,5.090,6.850,3.350,0.501
217,lower leaflet,2.700,4.680,3.140,0.410
218,lower leaflet,5.630,3.770,2.850,0.521
219,lower leaflet,6.130,4.950,3.380,0.281
220,lower leaflet,5.670,2.200,3.380,0.435
221,lower leaflet,3.710,6.360,2.310,0.667
222,lower leaflet,6.680,5.860,3.580,0.296
223,lower leaflet,4.760,5.590,3.000,0.401
224,lower leaflet,2.990,2.220,2.620,0.677
225,lower leaflet,2.080,2.990,2.650,0.620
226,lower leaflet,6.550,3.470,3.190,0.501
227,lower leaflet,5.420,4.740,3.200,0.449
228,lower leaflet,3.470,5.300,3.320,0.391
229,lower leaflet,3.800,7.380,2.440,0.746
230,lower leaflet,3.830,3.230,2.590,0.690
231,lower leaflet,1.420,2.760,2.460,0.587
232,lower leaflet,1.190,4.500,3.340,0.377
233,lower leaflet,7.260,3.200,3.530,0.413
234,lower leaflet,6.240,7.940,3.240,0.376
235,lower leaflet,6.820,2.330,3.350,0.439
236,lower leaflet,1.680,2.230,2.420,0.584
237,lower leaflet,1.470,5.230,2.810,0.520
238,lower leaflet,5.500,7.400,2.960,0.553
239,lower leaflet,5.190,8.560,3.390,0.364
240,lower leaflet,7.020,3.230,3.080,0.493
241,lower leaflet,7.180,6.060,3.580,0.320
