resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.270,4.530,3.440,0.447
193,lower leaflet,3.710,4.690,2.480,0.467
194,lower leaflet,5.440,3.830,2.790,0.434
195,lower leaflet,5.370,4.770,4.570,0.645
196,lower leaflet,6.390,4.170,3.100,0.438
197,lower leaflet,4.800,4.810,3.110,0.345
198,lower leaflet,5.050,3.120,3.030,0.523
199,lower leaflet,3.910,3.320,2.720,0.658
200,lower leaflet,5.030,5.650,2.670,0.420
201,lower leaflet,2.260,4.360,2.160,0.731
202,lower leaflet,6.250,3.460,3.160,0.376
203,lower leaflet,5.100,1.540,2.940,0.580
204,lower leaflet,6.620,4.340,3.540,0.389
205,lower leaflet,4.200,5.460,2.580,0.437
206,lower leaflet,4.470,2.950,2.880,0.550
207,lower leaflet,6.380,5.800,3.240,0.438
208,lower leaflet,6.890,4.030,2.520,0.620
209,lower leaflet,4.580,6.120,3.140,0.398
210,lower leaflet,3.250,4.510,2.170,0.685
211,lower leaflet,4.270,2.630,3.340,0.456
212,lower leaflet,1.330,4.120,3.060,0.407
213,lower leaflet,3.680,4.120,2.800,0.492
214,lower leaflet,5.920,2.590,3.020,0.592
215,lower leaflet,5.760,6.090,2.640,0.493
216,lower leaflet,5.580,6.590,3.510,0.398
217,lower leaflet,3.310,4.320,3.190,0.424
218,lower leaflet,5.820,3.500,3.000,0.482
219,lower leaflet,6.450,4.780,3.590,0.431
220,lower leaflet,5.620,1.920,3.370,0.578
221,lower leaflet,4.220,6.050,2.320,0.578
222,lower leaflet,7.420,4.920,3.140,0.470
223,lower leaflet,4.530,5.520,3.130,0.420
224,lower leaflet,4.530,1.400,2.740,0.583
225,lower leaflet,2.710,2.540,2.390,0.557
226,lower leaflet,6.490,3.250,2.770,0.549
227,lower leaflet,5.310,4.520,3.270,0.349
228,lower leaflet,3.630,5.140,3.000,0.470
229,lower leaflet,4.910,6.590,2.820,0.546
230,lower leaflet,4.990,2.170,2.880,0.583
231,lower leaflet,1.330,3.120,2.530,0.601
232,lower leaflet,0.480,4.660,3.230,0.365
233,lower leaflet,7.500,2.790,3.120,0.481
234,lower leaflet,6.930,8.340,3.620,0.440
235,lower leaflet,6.770,1.860,3.170,0.565
236,lower leaflet,2.640,1.820,2.740,0.477
237,lower leaflet,1.570,4.910,2.660,0.672
238,lower leaflet,6.210,6.780,3.100,0.502
239,lower leaflet,5.610,8.290,3.480,0.346
240,lower leaflet,7.310,2.430,2.750,0.598
241,lower leaflet,8.040,6.150,3.340,0.462
242,lower leaflet,2.380,6.420,2.420,0.758
243,lower leaflet,6.530,4.670,3.080,0.425
244,lower leaflet,3.570,6.550,2.500,0.719
