resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.120,4.250,3.460,0.335
193,lower leaflet,3.480,3.880,2.630,0.584
194,lower leaflet,5.280,3.740,3.040,0.441
195,lower leaflet,5.360,4.660,4.530,0.413
196,lower leaflet,6.160,4.680,2.970,0.450
197,lower leaflet,4.270,4.290,2.930,0.408
198,lower leaflet,5.050,2.770,2.700,0.576
199,lower leaflet,4.460,3.570,2.780,0.724
200,lower leaflet,4.910,5.150,2.890,0.366
201,lower leaflet,1.920,4.860,2.540,0.559
202,lower leaflet,6.330,3.520,3.480,0.377
203,lower leaflet,5.430,1.590,2.740,0.582
204,lower leaflet,6.800,4.430,3.390,0.371
205,lower leaflet,4.270,5.450,2.660,0.495
206,lower leaflet,3.960,2.390,2.640,0.630
207,lower leaflet,5.690,5.420,3.280,0.437
208,lower leaflet,6.420,4.290,3.090,0.397
209,lower leaflet,4.630,6.090,3.170,0.415
210,lower leaflet,3.060,4.460,2.370,0.669
211,lower leaflet,3.680,2.390,3.310,0.348
212,lower leaflet,1.870,4.510,2.920,0.485
213,lower leaflet,2.940,3.710,2.350,0.643
214,lower leaflet,5.620,3.120,2.810,0.513
215,lower leaflet,5.580,5.840,2.990,0.472
216,lower leaflet,5.440,6.740,3.520,0.341
217,lower leaflet,3.060,4.230,2.820,0.364
218,lower leaflet,5.910,3.480,3.060,0.483
219,lower leaflet,6.560,4.770,3.270,0.385
220,lower leaflet,6.100,2.300,3.170,0.482
221,lower leaflet,4.270,6.200,2.750,0.461
222,lower leaflet,7.630,4.880,3.280,0.384
223,lower leaflet,4.520,5.380,3.130,0.403
224,lower leaflet,4.920,1.030,3.030,0.586
225,lower leaflet,2.510,2.370,2.640,0.578
226,lower leaflet,6.510,3.410,2.660,0.523
227,lower leaflet,4.950,4.650,3.320,0.339
228,lower leaflet,4.130,5.170,3.150,0.397
229,lower leaflet,5.240,6.560,2.710,0.467
230,lower leaflet,5.360,2.070,2.790,0.578
231,lower leaflet,1.890,2.880,2.540,0.609
232,lower leaflet,0.830,4.480,3.020,0.500
233,lower leaflet,7.660,3.200,3.310,0.450
234,lower leaflet,6.910,8.340,3.650,0.349
235,lower leaflet,6.970,2.110,3.170,0.476
236,lower leaflet,2.330,1.330,2.470,0.522
237,lower leaflet,1.760,5.370,2.610,0.543
238,lower leaflet,5.840,6.500,3.200,0.517
239,lower leaflet,5.380,8.140,3.380,0.335
240,lower leaflet,7.350,2.610,2.690,0.602
241,lower leaflet,8.080,5.750,3.150,0.401
242,lower leaflet,2.520,6.980,2.300,0.618
243,lower leaflet,7.240,4.560,2.860,0.545
244,lower leaflet,3.780,6.290,2.330,0.731
245,lower leaflet,4.450,1.580,2.340,0.625
246,lower leaflet,7.070,1.730,2.890,0.496
247,lower leaflet,6.990,5.040,2.620,0.538
248,lower leaflet,4.090,7.090,2.480,0.685
249,lower leaflet,6.350,1.000,2.900,0.571
250,lower leaflet,0.850,5.370,2.600,0.492
251,lower leaflet,3.370,2.160,2.410,0.597
252,lower leaflet,8.550,3.300,2.620,0.712
253,lower leaflet,6.800,6.500,2.860,0.551
254,lower leaflet,5.270,7.120,2.900,0.555
255,lower leaflet,1.930,3.400,2.110,0.722
256,lower leaflet,7.630,9.100,3.160,0.413
257,lower leaflet,3.620,3.120,2.770,0.620
258,lower leaflet,7.920,2.300,2.320,0.581
259,lower leaflet,1.720,2.050,3.160,0.334
260,lower leaflet,6.150,6.890,2.700,0.510
261,lower leaflet,0.250,2.960,3.390,0.476
262,lower leaflet,6.130,8.330,2.990,0.537
263,lower leaflet,6.200,1.960,2.780,0.553
264,lower leaflet,2.800,1.850,3.130,0.352
265,lower leaflet,7.540,5.300,2.440,0.439
266,lower leaflet,1.090,4.880,2.920,0.502
