resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.320,4.070,3.050,0.345
193,lower leaflet,3.330,4.460,2.640,0.493
194,lower leaflet,5.110,3.820,2.910,0.549
195,lower leaflet,5.450,4.720,4.430,0.373
196,lower leaflet,6.020,5.330,3.080,0.470
197,lower leaflet,4.120,4.480,2.730,0.441
198,lower leaflet,5.300,2.690,2.770,0.703
199,lower leaflet,3.860,3.730,2.530,0.851
200,lower leaflet,5.210,5.090,2.740,0.462
201,lower leaflet,1.970,4.730,2.320,0.589
202,lower leaflet,6.490,3.550,3.490,0.403
203,lower leaflet,4.630,1.590,2.830,0.670
204,lower leaflet,7.020,4.530,3.300,0.379
205,lower leaflet,4.070,5.660,2.410,0.618
206,lower leaflet,3.490,2.600,2.940,0.589
207,lower leaflet,6.100,5.690,3.380,0.370
208,lower leaflet,6.470,4.000,2.830,0.450
209,lower leaflet,4.670,5.850,3.100,0.365
210,lower leaflet,3.290,4.910,2.370,0.894
211,lower leaflet,3.280,2.830,3.290,0.447
212,lower leaflet,1.740,4.740,3.030,0.366
213,lower leaflet,2.400,3.840,2.540,0.585
214,lower leaflet,5.750,2.870,2.950,0.700
215,lower leaflet,5.580,5.870,2.980,0.465
216,lower leaflet,5.260,6.910,3.190,0.346
217,lower leaflet,2.710,4.450,2.930,0.436
218,lower leaflet,5.930,4.080,2.970,0.549
219,lower leaflet,6.640,4.950,3.540,0.388
220,lower leaflet,5.150,2.180,3.130,0.441
221,lower leaflet,4.570,6.660,2.540,0.437
222,lower leaflet,7.640,5.090,3.150,0.401
223,lower leaflet,4.550,5.480,3.250,0.351
224,lower leaflet,4.030,1.640,2.820,0.612
225,lower leaflet,2.090,3.020,2.660,0.617
226,lower leaflet,6.500,3.320,2.870,0.629
227,lower leaflet,5.000,4.720,3.240,0.440
228,lower leaflet,4.150,4.960,2.980,0.363
229,lower leaflet,5.130,6.640,2.750,0.430
230,lower leaflet,4.800,2.120,2.790,0.689
231,lower leaflet,0.880,2.810,2.720,0.596
232,lower leaflet,0.600,4.900,2.900,0.381
233,lower leaflet,7.660,3.250,3.060,0.419
234,lower leaflet,6.570,8.260,3.430,0.402
235,lower leaflet,6.930,2.050,3.250,0.517
236,lower leaflet,2.370,2.000,2.710,0.532
237,lower leaflet,1.270,5.410,2.600,0.608
238,lower leaflet,5.620,6.740,2.820,0.446
239,lower leaflet,5.280,8.030,3.240,0.376
240,lower leaflet,7.290,2.980,2.640,0.617
241,lower leaflet,7.750,6.040,3.120,0.405
242,lower leaflet,1.960,6.870,2.850,0.734
243,lower leaflet,7.210,4.510,2.690,0.571
244,lower leaflet,3.820,6.510,2.690,0.779
245,lower leaflet,3.630,2.000,2.230,0.582
246,lower leaflet,6.880,0.960,2.390,0.524
247,lower leaflet,6.820,5.250,2.780,0.530
248,lower leaflet,4.040,7.120,2.350,0.702
249,lower leaflet,6.350,0.990,3.040,0.492
250,lower leaflet,0.590,5.760,2.580,0.606
251,lower leaflet,2.930,3.110,2.420,0.572
252,lower leaflet,8.260,3.190,2.440,0.628
253,lower leaflet,6.080,6.570,2.840,0.441
254,lower leaflet,4.750,7.470,2.630,0.546
255,lower leaflet,1.770,4.180,2.050,0.696
256,lower leaflet,6.790,0.350,3.240,0.365
257,lower leaflet,3.020,3.650,2.540,0.551
258,lower leaflet,7.950,2.270,2.600,0.550
259,lower leaflet,1.410,2.130,3.190,0.422
260,lower leaflet,5.830,7.280,2.490,0.460
261,lower leaflet,0.090,3.130,2.740,0.388
262,lower leaflet,6.310,8.780,2.610,0.501
263,lower leaflet,5.820,1.560,2.810,0.630
264,lower leaflet,2.680,2.110,3.140,0.422
265,lower leaflet,7.660,5.240,2.330,0.445
266,lower leaflet,1.050,4.950,2.800,0.547
267,lower leaflet,2.450,6.310,2.330,0.842
268,lower leaflet,7.190,8.740,2.860,0.504
269,lower leaflet,9.170,2.720,2.490,0.586
270,lower leaflet,5.630,7.910,2.960,0.463
271,lower leaflet,6.320,6.210,2.610,0.470
272,lower leaflet,2.630,8.180,2.840,0.550
273,lower leaflet,5.620,0.110,2.780,0.517
274,lower leaflet,8.300,4.180,2.550,0.626
275,lower leaflet,1.740,6.150,2.510,0.683
276,lower leaflet,3.320,1.090,2.290,0.540
277,lower leaflet,6.910,6.930,2.420,0.560
278,lower leaflet,7.490,1.290,2.960,0.461
279,lower leaflet,4.090,7.990,2.670,0.605
280,lower leaflet,4.860,9.260,2.600,0.388
281,lower leaflet,1.140,7.250,2.750,0.693
282,lower leaflet,2.710,0.120,2.530,0.491
283,lower leaflet,7.600,3.830,2.740,0.613
284,lower leaflet,6.380,7.130,3.240,0.356
285,lower leaflet,0.780,2.500,3.130,0.435
286,lower leaflet,0.297,4.160,2.610,0.647
287,lower leaflet,5.130,8.640,2.550,0.390
288,lower leaflet,8.090,1.890,2.950,0.443
289,lower leaflet,9.060,1.460,3.110,0.399
290,lower leaflet,5.990,1.190,3.290,0.402
291,lower leaflet,1.080,4.450,2.470,0.568
292,lower leaflet,5.640,0.700,2.580,0.508
293,lower leaflet,1.470,1.900,2.740,0.507
294,lower leaflet,6.920,0.167,2.800,0.486
295,lower leaflet,9.053,3.380,2.430,0.612
296,lower leaflet,5.570,8.550,3.260,0.387
297,lower leaflet,7.160,1.910,2.780,0.502
298,lower leaflet,2.340,7.870,3.300,0.319
299,lower leaflet,1.940,7.790,2.570,0.617
300,lower leaflet,8.080,5.900,2.730,0.564
301,lower leaflet,8.340,7.390,2.520,0.527
302,lower leaflet,8.900,6.840,2.730,0.564
303,lower leaflet,7.900,7.240,2.820,0.556
304,lower leaflet,2.810,7.220,2.440,0.734
305,lower leaflet,4.180,8.970,2.660,0.388
306,lower leaflet,2.710,1.070,2.880,0.344
307,lower leaflet,4.550,0.210,3.410,0.419
308,lower leaflet,1.950,6.320,2.900,0.341
309,lower leaflet,7.860,0.010,2.880,0.494
310,lower leaflet,8.910,4.670,2.610,0.596
311,lower leaflet,8.640,6.480,2.470,0.514
312,lower leaflet,3.640,0.170,3.030,0.355
313,lower leaflet,7.730,0.730,2.710,0.463
314,lower leaflet,3.600,0.620,2.840,0.541
315,lower leaflet,6.610,7.910,2.660,0.475
316,lower leaflet,4.520,7.980,2.460,0.383
317,lower leaflet,4.840,9.180,3.200,0.395
318,lower leaflet,8.940,1.950,2.890,0.405
319,lower leaflet,0.107,4.910,2.610,0.583
320,lower leaflet,8.540,6.650,3.030,0.410
321,lower leaflet,8.480,5.000,2.600,0.606
322,lower leaflet,1.030,1.500,2.820,0.488
323,lower leaflet,0.000,1.600,2.620,0.497
324,lower leaflet,8.520,1.850,2.570,0.498
325,lower leaflet,0.550,6.440,2.940,0.480
326,lower leaflet,4.300,8.580,3.120,0.384
327,lower leaflet,2.730,8.680,3.610,0.307
328,lower leaflet,6.720,7.390,2.800,0.452
329,lower leaflet,6.420,0.480,2.950,0.488
330,lower leaflet,2.380,1.100,3.170,0.337
331,lower leaflet,7.810,8.600,3.390,0.445
332,lower leaflet,7.810,6.310,2.650,0.524
333,lower leaflet,1.650,8.180,2.430,0.593
334,lower leaflet,0.740,8.000,2.990,0.568
335,lower leaflet,8.190,0.980,3.330,0.406
336,lower leaflet,2.540,8.650,2.690,0.503
337,lower leaflet,0.177,6.710,2.690,0.539
338,lower leaflet,3.310,8.610,2.600,0.539
339,lower leaflet,8.270,8.420,3.000,0.508
340,lower leaflet,2.470,1.400,2.610,0.494
341,lower leaflet,8.680,9.060,3.040,0.509
342,lower leaflet,8.810,8.290,2.820,0.532
343,lower leaflet,3.410,0.037,2.550,0.495
344,lower leaflet,9.120,0.680,3.070,0.381
345,lower leaflet,1.170,1.210,3.200,0.362
346,lower leaflet,0.570,3.310,2.440,0.614
347,lower leaflet,1.490,1.220,2.660,0.404
348,lower leaflet,8.310,0.710,2.900,0.474
349,lower leaflet,2.070,0.830,2.910,0.427
350,lower leaflet,9.243,9.170,2.980,0.439
351,lower leaflet,0.187,7.540,2.990,0.612
352,lower leaflet,1.040,8.880,2.850,0.565
353,lower leaflet,1.500,9.080,3.210,0.316
354,lower leaflet,1.920,9.180,3.460,0.315
355,lower leaflet,1.220,0.380,2.610,0.509
356,lower leaflet,1.840,0.237,2.750,0.448
357,lower leaflet,0.760,0.730,2.610,0.508
358,lower leaflet,0.067,0.280,2.660,0.411
359,lower leaflet,8.250,7.560,3.320,0.423
360,lower leaflet,9.270,8.570,3.020,0.490
361,lower leaflet,9.080,0.160,3.410,0.369
22,upper leaflet,4.440,4.200,6.340,0.440
23,upper leaflet,4.120,4.530,6.540,0.426
24,upper leaflet,3.570,4.560,6.450,0.439
25,upper leaflet,2.440,3.870,6.690,0.534
26,upper leaflet,5.320,4.160,6.570,0.526
27,upper leaflet,3.550,3.730,6.480,0.473
28,upper leaflet,4.150,6.170,6.760,0.432
29,upper leaflet,5.730,4.330,6.820,0.564
30,upper leaflet,6.970,5.580,6.710,0.502
31,upper leaflet,3.180,4.640,5.880,0.385
32,upper leaflet,3.850,3.670,6.070,0.367
33,upper leaflet,3.410,1.830,6.090,0.429
34,upper leaflet,3.530,4.010,6.020,0.368
35,upper leaflet,4.060,5.520,6.430,0.441
36,upper leaflet,4.820,5.620,6.970,0.471
37,upper leaflet,5.490,3.340,6.800,0.575
38,upper leaflet,6.160,4.980,6.880,0.571
39,upper leaflet,3.750,3.060,6.790,0.522
40,upper leaflet,2.900,5.620,6.390,0.438
41,upper leaflet,2.980,4.660,6.470,0.474
42,upper leaflet,4.610,6.130,6.980,0.481
43,upper leaflet,3.660,6.500,6.430,0.406
44,upper leaflet,2.780,7.800,6.120,0.462
45,upper leaflet,7.800,5.240,6.610,0.493
46,upper leaflet,5.710,5.440,6.940,0.653
47,upper leaflet,6.420,4.250,6.990,0.615
48,upper leaflet,4.690,2.870,6.450,0.544
49,upper leaflet,2.990,3.040,6.260,0.415
50,upper leaflet,4.670,3.510,6.660,0.503
51,upper leaflet,3.820,1.570,6.460,0.520
52,upper leaflet,3.810,6.000,5.930,0.375
53,upper leaflet,2.860,3.070,6.790,0.538
54,upper leaflet,5.160,7.290,6.890,0.498
55,upper leaflet,6.370,3.140,6.910,0.595
56,upper leaflet,8.290,6.800,7.080,0.608
57,upper leaflet,4.270,2.390,6.760,0.558
58,upper leaflet,1.670,4.540,6.240,0.497
59,upper leaflet,3.320,7.180,7.000,0.399
60,upper leaflet,5.130,6.730,6.890,0.496
61,upper leaflet,2.590,5.740,5.940,0.505
62,upper leaflet,1.930,4.220,5.820,0.397
63,upper leaflet,7.560,5.300,6.190,0.381
64,upper leaflet,5.670,7.370,6.880,0.503
65,upper leaflet,4.990,1.970,6.500,0.612
66,upper leaflet,7.360,3.440,6.300,0.448
67,upper leaflet,7.180,7.440,6.870,0.615
68,upper leaflet,3.230,8.020,6.700,0.504
69,upper leaflet,2.860,1.920,6.670,0.527
70,upper leaflet,5.570,6.560,7.080,0.591
71,upper leaflet,5.570,2.570,7.000,0.461
72,upper leaflet,6.730,4.790,5.340,0.517
73,upper leaflet,4.330,1.370,6.470,0.550
74,upper leaflet,4.050,0.920,6.980,0.598
75,upper leaflet,5.010,2.280,6.110,0.358
76,upper leaflet,1.940,2.850,6.490,0.562
77,upper leaflet,3.230,5.870,6.840,0.488
78,upper leaflet,6.160,6.980,6.690,0.492
79,upper leaflet,6.910,2.780,6.120,0.440
80,upper leaflet,8.200,4.810,6.590,0.523
81,upper leaflet,1.010,4.050,6.320,0.453
82,upper leaflet,1.420,4.260,5.930,0.387
83,upper leaflet,4.000,1.020,6.310,0.354
84,upper leaflet,4.310,7.000,6.870,0.511
85,upper leaflet,3.660,7.000,6.400,0.409
86,upper leaflet,7.190,6.060,6.620,0.444
87,upper leaflet,7.130,6.110,6.000,0.341
88,upper leaflet,7.740,3.250,6.520,0.533
89,upper leaflet,8.430,3.980,6.640,0.539
90,upper leaflet,1.610,5.440,6.590,0.490
91,upper leaflet,1.220,3.200,6.520,0.514
92,upper leaflet,5.990,3.020,6.300,0.410
93,upper leaflet,2.110,1.350,6.840,0.490
94,upper leaflet,5.000,0.670,6.830,0.811
95,upper leaflet,4.140,8.990,6.750,0.535
96,upper leaflet,7.520,4.150,6.800,0.581
97,upper leaflet,1.490,1.980,6.750,0.553
98,upper leaflet,8.350,7.440,6.760,0.646
99,upper leaflet,7.160,8.120,6.470,0.306
100,upper leaflet,2.820,0.850,6.710,0.502
101,upper leaflet,6.980,6.860,6.680,0.612
102,upper leaflet,7.980,2.830,6.680,0.515
103,upper leaflet,7.730,6.160,6.790,0.572
104,upper leaflet,5.010,7.590,6.470,0.389
105,upper leaflet,2.840,6.650,6.780,0.544
106,upper leaflet,0.560,2.360,6.750,0.556
107,upper leaflet,0.840,4.380,6.650,0.492
108,upper leaflet,7.120,2.820,6.960,0.441
109,upper leaflet,6.780,8.230,6.820,0.538
110,upper leaflet,2.140,6.710,6.140,0.517
111,upper leaflet,8.390,5.730,6.280,0.467
112,upper leaflet,1.270,3.830,5.990,0.368
113,upper leaflet,4.520,8.120,6.930,0.540
114,upper leaflet,5.120,8.980,6.740,0.591
115,upper leaflet,6.240,6.180,6.610,0.507
116,upper leaflet,9.080,3.640,6.030,0.407
117,upper leaflet,8.170,0.077,7.010,0.626
118,upper leaflet,6.360,7.820,6.760,0.499
119,upper leaflet,8.590,6.370,6.850,0.432
120,upper leaflet,8.270,2.790,6.010,0.425
121,upper leaflet,5.810,1.360,6.910,0.770
122,upper leaflet,3.740,8.640,6.540,0.501
123,upper leaflet,8.630,4.630,6.080,0.423
124,upper leaflet,2.230,2.450,6.150,0.428
125,upper leaflet,6.070,2.170,6.760,0.680
126,upper leaflet,2.530,8.120,6.940,0.361
127,upper leaflet,1.070,3.480,6.110,0.357
128,upper leaflet,2.500,1.110,6.320,0.432
129,upper leaflet,6.650,1.370,6.660,0.522
130,upper leaflet,3.990,8.360,6.210,0.433
131,upper leaflet,2.440,0.130,6.620,0.490
132,upper leaflet,2.020,2.120,6.540,0.540
133,upper leaflet,8.660,2.690,6.550,0.533
134,upper leaflet,7.320,8.180,7.450,0.615
135,upper leaflet,5.960,8.440,6.670,0.519
136,upper leaflet,8.180,6.190,6.070,0.338
137,upper leaflet,7.390,1.880,6.080,0.457
138,upper leaflet,9.150,4.900,6.730,0.471
139,upper leaflet,6.370,8.470,7.360,0.512
140,upper leaflet,5.030,8.060,6.670,0.529
141,upper leaflet,0.250,4.960,6.100,0.434
142,upper leaflet,0.060,5.330,6.400,0.497
143,upper leaflet,1.430,8.070,6.460,0.555
144,upper leaflet,0.057,3.230,6.250,0.504
145,upper leaflet,8.030,2.060,6.350,0.445
146,upper leaflet,7.780,0.290,6.770,0.652
147,upper leaflet,1.630,5.980,5.940,0.526
148,upper leaflet,9.170,7.880,6.840,0.643
149,upper leaflet,5.880,8.910,6.310,0.417
150,upper leaflet,0.157,3.770,6.370,0.484
151,upper leaflet,0.610,6.880,6.670,0.500
