resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.830,3.940,3.660,0.258
193,lower leaflet,3.300,4.340,2.400,0.553
194,lower leaflet,5.320,3.520,2.940,0.529
195,lower leaflet,5.050,4.400,4.680,0.214
196,lower leaflet,5.640,4.680,2.560,0.472
197,lower leaflet,4.050,4.150,3.030,0.461
198,lower leaflet,5.290,2.210,2.720,0.620
199,lower leaflet,3.820,3.500,2.720,0.632
200,lower leaflet,4.430,4.870,2.960,0.423
201,lower leaflet,2.780,4.860,2.870,0.586
202,lower leaflet,5.990,3.600,3.380,0.362
203,lower leaflet,4.700,1.140,2.950,0.595
204,lower leaflet,6.410,4.760,2.950,0.468
205,lower leaflet,3.750,5.550,3.260,0.510
206,lower leaflet,4.580,3.020,2.510,0.607
207,lower leaflet,5.830,5.470,3.060,0.431
208,lower leaflet,6.200,3.890,2.710,0.495
209,lower leaflet,4.800,5.670,3.040,0.441
210,lower leaflet,3.670,4.910,2.840,0.506
211,lower leaflet,3.510,2.790,3.300,0.329
212,lower leaflet,1.350,3.930,3.600,0.665
213,lower leaflet,2.380,4.210,2.410,0.664
214,lower leaflet,6.020,2.840,2.770,0.566
215,lower leaflet,5.650,5.870,2.780,0.515
216,lower leaflet,5.520,6.620,3.200,0.383
217,lower leaflet,2.930,4.430,3.220,0.354
218,lower leaflet,5.560,4.000,3.090,0.485
219,lower leaflet,6.910,4.820,2.780,0.526
220,lower leaflet,5.110,1.740,3.440,0.373
221,lower leaflet,4.120,6.100,3.110,0.664
222,lower leaflet,7.860,4.880,2.930,0.670
223,lower leaflet,3.960,5.380,3.710,0.331
224,lower leaflet,4.030,1.600,2.690,0.684
225,lower leaflet,2.690,2.130,2.680,0.719
226,lower leaflet,6.750,3.280,2.780,0.524
227,lower leaflet,5.380,5.140,2.900,0.462
228,lower leaflet,3.830,4.730,3.820,0.283
229,lower leaflet,5.150,6.610,2.870,0.619
230,lower leaflet,4.600,2.110,2.870,0.633
231,lower leaflet,1.310,2.590,2.430,0.620
232,lower leaflet,0.390,4.740,3.070,0.600
233,lower leaflet,7.240,2.750,3.200,0.386
234,lower leaflet,6.430,8.890,3.360,0.356
235,lower leaflet,6.420,1.980,3.340,0.429
236,lower leaflet,1.410,1.850,3.020,0.538
237,lower leaflet,1.660,4.460,3.110,0.610
238,lower leaflet,5.010,7.560,2.780,0.600
239,lower leaflet,5.130,8.340,3.040,0.322
240,lower leaflet,7.080,2.880,2.650,0.525
241,lower leaflet,7.300,6.560,3.140,0.438
242,lower leaflet,2.050,6.230,2.930,0.600
243,lower leaflet,6.980,4.300,2.800,0.513
244,lower leaflet,3.210,5.890,2.920,0.603
245,lower leaflet,3.810,2.680,2.850,0.665
246,lower leaflet,6.620,1.340,2.740,0.444
247,lower leaflet,6.390,5.180,2.700,0.508
248,lower leaflet,2.970,6.540,2.950,0.634
249,lower leaflet,6.200,0.940,3.050,0.435
250,lower leaflet,0.950,4.900,2.660,0.607
251,lower leaflet,3.310,2.300,2.710,0.730
252,lower leaflet,7.770,3.080,2.780,0.561
253,lower leaflet,5.820,6.840,2.810,0.536
254,lower leaflet,4.350,7.110,2.910,0.686
255,lower leaflet,0.840,3.570,2.190,0.518
256,lower leaflet,6.500,0.610,3.820,0.346
257,lower leaflet,2.820,3.000,2.780,0.757
258,lower leaflet,7.710,2.310,2.690,0.500
259,lower leaflet,1.080,1.930,3.400,0.367
260,lower leaflet,5.550,7.700,2.530,0.495
261,lower leaflet,8.940,2.630,3.170,0.373
262,lower leaflet,5.460,8.960,3.090,0.479
263,lower leaflet,5.280,1.460,2.970,0.571
264,lower leaflet,1.920,1.670,3.300,0.408
265,lower leaflet,6.830,5.890,2.090,0.609
266,lower leaflet,0.920,4.320,2.530,0.576
267,lower leaflet,2.270,5.740,2.960,0.611
268,lower leaflet,6.890,8.860,2.810,0.448
269,lower leaflet,8.480,2.360,2.880,0.537
270,lower leaflet,6.180,8.210,2.930,0.480
271,lower leaflet,6.430,6.530,2.410,0.543
272,lower leaflet,2.450,7.940,2.850,0.532
273,lower leaflet,4.960,0.570,3.010,0.540
274,lower leaflet,7.750,4.120,2.390,0.582
275,lower leaflet,1.510,5.660,2.670,0.691
276,lower leaflet,2.780,1.430,2.610,0.703
277,lower leaflet,7.230,7.550,2.560,0.558
278,lower leaflet,7.140,1.160,2.900,0.414
279,lower leaflet,4.090,7.870,2.870,0.655
280,lower leaflet,4.180,0.410,2.780,0.478
281,lower leaflet,1.420,6.630,2.670,0.576
282,lower leaflet,2.390,0.127,2.710,0.424
283,lower leaflet,7.150,3.760,2.540,0.531
284,lower leaflet,6.110,7.300,3.490,0.329
285,lower leaflet,0.630,2.850,3.420,0.437
286,lower leaflet,8.820,3.270,2.340,0.577
287,lower leaflet,4.640,9.050,2.690,0.438
288,lower leaflet,7.570,1.730,3.450,0.405
289,lower leaflet,8.650,1.450,3.390,0.416
290,lower leaflet,5.570,0.940,3.580,0.353
291,lower leaflet,0.450,4.180,2.470,0.573
292,lower leaflet,5.780,0.600,3.360,0.406
293,lower leaflet,1.230,1.280,2.800,0.503
294,lower leaflet,6.690,0.180,3.250,0.417
295,lower leaflet,8.993,2.700,2.330,0.526
296,lower leaflet,5.250,8.750,3.570,0.316
297,lower leaflet,6.860,2.090,2.650,0.479
298,lower leaflet,2.320,7.230,3.260,0.460
