resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.020,4.260,3.260,0.411
193,lower leaflet,3.680,4.180,2.520,0.458
194,lower leaflet,5.280,3.850,3.060,0.474
195,lower leaflet,5.380,4.790,4.450,0.397
196,lower leaflet,6.270,5.250,3.290,0.445
197,lower leaflet,4.290,4.910,3.030,0.379
198,lower leaflet,5.080,2.850,2.840,0.616
199,lower leaflet,4.220,3.500,2.810,0.739
200,lower leaflet,5.200,5.160,2.930,0.388
201,lower leaflet,1.850,4.660,2.560,0.580
202,lower leaflet,6.450,3.510,3.820,0.492
203,lower leaflet,4.940,1.540,2.770,0.682
204,lower leaflet,6.960,4.610,3.370,0.420
205,lower leaflet,4.120,5.660,2.440,0.561
206,lower leaflet,3.770,2.430,2.600,0.661
207,lower leaflet,6.010,5.650,3.430,0.386
208,lower leaflet,6.620,4.330,2.920,0.445
209,lower leaflet,4.560,5.980,3.160,0.371
210,lower leaflet,3.570,4.880,2.660,0.836
211,lower leaflet,3.270,2.560,3.090,0.446
212,lower leaflet,1.280,4.560,3.590,0.478
213,lower leaflet,2.810,3.680,2.620,0.577
214,lower leaflet,5.510,3.260,2.910,0.551
215,lower leaflet,5.600,5.950,3.160,0.417
216,lower leaflet,5.270,6.680,3.480,0.358
217,lower leaflet,2.980,4.370,3.320,0.532
218,lower leaflet,6.190,4.000,3.130,0.506
219,lower leaflet,6.560,4.960,3.570,0.404
220,lower leaflet,5.310,2.080,3.380,0.539
221,lower leaflet,4.330,6.570,2.410,0.574
222,lower leaflet,7.640,4.960,3.420,0.410
223,lower leaflet,4.590,5.410,3.260,0.367
224,lower leaflet,4.360,1.180,2.640,0.689
225,lower leaflet,2.180,3.000,2.280,0.616
226,lower leaflet,6.270,3.230,3.030,0.553
227,lower leaflet,5.110,4.720,3.330,0.374
228,lower leaflet,4.030,5.320,3.370,0.377
229,lower leaflet,5.200,6.080,2.900,0.468
230,lower leaflet,5.360,2.350,2.950,0.621
231,lower leaflet,1.210,2.900,2.610,0.603
232,lower leaflet,1.150,4.860,3.280,0.421
233,lower leaflet,7.440,3.250,3.490,0.559
234,lower leaflet,6.450,8.040,3.680,0.330
235,lower leaflet,6.630,2.230,3.460,0.568
236,lower leaflet,2.080,1.820,2.800,0.505
237,lower leaflet,1.760,5.320,2.520,0.621
238,lower leaflet,5.660,6.480,3.140,0.441
239,lower leaflet,5.040,8.090,3.720,0.351
240,lower leaflet,7.060,2.790,2.960,0.564
241,lower leaflet,7.670,6.090,3.180,0.400
242,lower leaflet,2.030,6.960,2.620,0.695
243,lower leaflet,7.590,4.380,2.930,0.558
244,lower leaflet,3.610,6.350,2.330,0.795
245,lower leaflet,3.650,1.870,2.600,0.663
246,lower leaflet,6.920,1.370,2.720,0.556
247,lower leaflet,6.860,5.430,2.720,0.500
248,lower leaflet,3.770,7.180,2.680,0.664
249,lower leaflet,6.780,0.930,2.780,0.488
250,lower leaflet,0.320,5.600,2.790,0.509
251,lower leaflet,2.940,2.640,2.280,0.603
252,lower leaflet,8.320,3.020,2.870,0.622
253,lower leaflet,6.600,6.820,2.990,0.453
254,lower leaflet,5.170,7.130,2.860,0.499
255,lower leaflet,2.230,3.920,2.190,0.765
256,lower leaflet,7.180,0.320,3.480,0.441
257,lower leaflet,3.220,3.350,2.590,0.590
258,lower leaflet,7.880,2.290,2.970,0.524
259,lower leaflet,1.400,2.220,3.080,0.387
260,lower leaflet,6.160,7.030,3.200,0.502
261,lower leaflet,0.071,3.120,3.280,0.435
262,lower leaflet,6.140,8.790,3.000,0.550
263,lower leaflet,6.160,1.540,3.030,0.566
264,lower leaflet,2.400,1.910,3.210,0.398
265,lower leaflet,7.810,5.200,2.620,0.481
266,lower leaflet,1.150,5.370,2.670,0.557
267,lower leaflet,2.430,6.050,2.340,0.814
268,lower leaflet,7.290,8.550,3.230,0.532
269,lower leaflet,8.850,2.310,2.900,0.589
270,lower leaflet,5.740,7.660,3.260,0.487
271,lower leaflet,6.600,6.270,2.910,0.465
272,lower leaflet,3.000,8.010,2.860,0.528
273,lower leaflet,5.370,0.050,3.230,0.580
274,lower leaflet,8.430,4.330,2.910,0.563
275,lower leaflet,1.570,6.000,2.620,0.537
276,lower leaflet,3.140,1.030,2.670,0.563
277,lower leaflet,7.410,6.570,2.640,0.615
278,lower leaflet,7.200,0.650,3.100,0.481
279,lower leaflet,4.340,8.090,2.980,0.498
280,lower leaflet,4.830,0.041,3.120,0.432
281,lower leaflet,0.930,6.790,2.810,0.587
282,lower leaflet,2.890,0.330,2.780,0.413
283,lower leaflet,7.980,3.690,2.640,0.596
284,lower leaflet,6.600,7.030,3.530,0.309
285,lower leaflet,1.310,2.690,3.040,0.420
286,lower leaflet,0.101,3.970,2.840,0.615
287,lower leaflet,5.430,8.430,3.130,0.441
288,lower leaflet,8.090,1.990,3.440,0.445
289,lower leaflet,8.850,1.600,3.430,0.366
290,lower leaflet,5.910,1.020,3.510,0.522
291,lower leaflet,0.990,4.720,2.500,0.506
292,lower leaflet,5.320,0.720,2.850,0.507
293,lower leaflet,1.490,1.560,2.890,0.469
294,lower leaflet,7.110,9.000,2.970,0.519
295,lower leaflet,9.099,3.200,2.830,0.550
296,lower leaflet,5.430,8.140,3.540,0.338
297,lower leaflet,6.980,2.190,3.080,0.518
298,lower leaflet,2.380,7.510,3.430,0.351
299,lower leaflet,2.140,7.790,2.880,0.559
300,lower leaflet,8.690,5.540,2.990,0.505
301,lower leaflet,8.500,7.270,2.620,0.604
302,lower leaflet,8.960,6.420,2.850,0.487
303,lower leaflet,7.630,7.520,2.810,0.661
304,lower leaflet,2.620,7.350,2.570,0.657
305,lower leaflet,4.350,9.179,3.150,0.424
306,lower leaflet,2.620,1.080,3.270,0.359
307,lower leaflet,4.410,0.030,3.820,0.320
308,lower leaflet,1.700,6.610,3.350,0.422
309,lower leaflet,8.280,9.039,3.020,0.489
310,lower leaflet,9.160,4.850,2.680,0.516
311,lower leaflet,9.220,5.990,2.650,0.467
312,lower leaflet,3.510,9.210,3.610,0.350
313,lower leaflet,8.070,0.660,3.000,0.445
314,lower leaflet,3.990,0.680,2.880,0.610
315,lower leaflet,6.600,8.100,3.170,0.518
316,lower leaflet,4.350,7.530,2.800,0.527
317,lower leaflet,4.740,9.010,3.570,0.337
318,lower leaflet,0.041,1.450,3.170,0.353
319,lower leaflet,0.570,4.620,2.820,0.518
320,lower leaflet,8.890,6.180,3.360,0.376
321,lower leaflet,8.250,4.870,2.930,0.540
322,lower leaflet,1.090,1.930,2.840,0.516
323,lower leaflet,0.450,1.510,2.500,0.499
324,lower leaflet,8.510,1.590,2.960,0.472
325,lower leaflet,0.540,6.500,3.100,0.418
326,lower leaflet,4.230,8.400,3.400,0.352
327,lower leaflet,2.750,8.540,3.570,0.381
328,lower leaflet,6.810,7.290,3.010,0.477
329,lower leaflet,6.490,0.240,3.440,0.539
330,lower leaflet,2.170,0.880,3.430,0.354
331,lower leaflet,8.440,8.300,3.680,0.357
332,lower leaflet,8.260,5.970,2.940,0.529
333,lower leaflet,1.430,8.030,2.410,0.557
334,lower leaflet,0.970,7.750,3.110,0.558
335,lower leaflet,7.980,0.940,3.460,0.410
336,lower leaflet,2.860,8.760,3.100,0.458
337,lower leaflet,0.000,6.800,2.620,0.533
338,lower leaflet,3.570,8.510,2.990,0.481
339,lower leaflet,8.310,8.080,3.240,0.497
340,lower leaflet,2.380,1.230,2.730,0.479
341,lower leaflet,8.660,8.630,2.770,0.488
342,lower leaflet,9.179,8.080,2.720,0.483
343,lower leaflet,3.310,8.970,2.940,0.462
344,lower leaflet,9.020,1.110,3.370,0.359
345,lower leaflet,1.290,1.060,3.030,0.342
346,lower leaflet,0.590,3.300,2.850,0.624
347,lower leaflet,1.650,0.750,2.760,0.431
348,lower leaflet,8.400,0.860,2.700,0.438
349,lower leaflet,2.430,0.520,3.110,0.402
350,lower leaflet,0.390,8.979,2.770,0.496
351,lower leaflet,0.350,7.730,3.090,0.494
352,lower leaflet,1.120,8.770,2.960,0.465
353,lower leaflet,1.100,9.070,3.330,0.381
354,lower leaflet,1.780,9.060,3.480,0.382
355,lower leaflet,0.710,0.210,2.820,0.468
356,lower leaflet,2.080,0.021,3.120,0.436
357,lower leaflet,0.960,1.030,2.660,0.458
358,lower leaflet,0.031,0.590,2.450,0.470
359,lower leaflet,8.230,7.560,3.310,0.341
360,lower leaflet,0.301,8.450,2.990,0.522
361,lower leaflet,8.850,0.420,3.300,0.382
22,upper leaflet,4.680,3.910,6.280,0.482
23,upper leaflet,3.980,4.510,6.410,0.456
24,upper leaflet,3.510,4.420,6.300,0.459
25,upper leaflet,2.420,3.650,6.690,0.535
26,upper leaflet,5.280,3.880,6.630,0.510
27,upper leaflet,3.340,3.660,6.420,0.494
28,upper leaflet,3.740,6.200,6.580,0.476
29,upper leaflet,5.700,4.150,6.620,0.585
30,upper leaflet,6.950,5.460,6.930,0.558
31,upper leaflet,3.180,4.370,5.860,0.313
32,upper leaflet,3.910,3.540,6.140,0.334
33,upper leaflet,3.600,2.270,6.210,0.395
34,upper leaflet,3.500,3.830,5.940,0.323
35,upper leaflet,3.640,5.340,6.620,0.461
36,upper leaflet,4.990,5.720,7.080,0.559
37,upper leaflet,5.700,3.320,6.860,0.558
38,upper leaflet,6.170,4.800,6.890,0.617
39,upper leaflet,4.000,3.270,7.010,0.492
40,upper leaflet,2.630,5.270,6.400,0.432
41,upper leaflet,2.820,4.500,6.290,0.490
42,upper leaflet,4.460,5.870,6.650,0.516
43,upper leaflet,3.610,6.100,6.070,0.290
44,upper leaflet,2.790,7.790,6.330,0.392
45,upper leaflet,7.560,4.930,7.160,0.554
46,upper leaflet,5.550,5.090,6.960,0.565
47,upper leaflet,6.690,4.230,6.990,0.620
48,upper leaflet,4.790,2.740,6.870,0.509
49,upper leaflet,3.200,2.710,6.220,0.372
50,upper leaflet,4.860,3.390,6.930,0.502
51,upper leaflet,3.740,1.560,6.920,0.516
52,upper leaflet,3.420,5.620,5.940,0.301
53,upper leaflet,2.850,2.900,7.040,0.540
54,upper leaflet,4.930,7.400,6.870,0.526
55,upper leaflet,6.500,2.930,7.010,0.564
56,upper leaflet,8.310,6.760,7.150,0.648
57,upper leaflet,4.090,2.400,6.920,0.496
58,upper leaflet,1.860,4.430,6.620,0.514
59,upper leaflet,3.520,7.050,6.950,0.606
60,upper leaflet,4.900,6.680,7.070,0.534
61,upper leaflet,2.480,5.390,5.910,0.361
62,upper leaflet,1.900,4.030,6.050,0.351
63,upper leaflet,7.610,5.200,6.490,0.463
64,upper leaflet,5.570,7.330,6.960,0.546
65,upper leaflet,4.770,1.990,6.930,0.526
66,upper leaflet,7.400,3.090,6.350,0.401
67,upper leaflet,7.360,7.790,7.170,0.711
68,upper leaflet,3.170,8.270,7.210,0.495
69,upper leaflet,3.250,2.360,6.590,0.512
70,upper leaflet,5.510,6.430,7.200,0.564
71,upper leaflet,5.490,2.450,7.490,0.569
72,upper leaflet,6.990,4.510,5.810,0.446
73,upper leaflet,4.630,1.440,6.990,0.557
74,upper leaflet,4.270,1.070,7.160,0.586
75,upper leaflet,4.880,2.340,6.370,0.343
76,upper leaflet,1.960,2.760,7.010,0.549
77,upper leaflet,2.800,5.810,6.660,0.461
78,upper leaflet,5.840,6.740,6.930,0.540
79,upper leaflet,6.880,2.780,6.200,0.394
80,upper leaflet,8.470,4.800,6.850,0.528
81,upper leaflet,1.090,4.020,6.650,0.477
82,upper leaflet,1.490,3.910,6.260,0.357
83,upper leaflet,4.030,0.980,6.500,0.444
84,upper leaflet,4.200,6.750,6.970,0.520
85,upper leaflet,3.330,6.340,6.300,0.319
86,upper leaflet,6.890,6.380,6.770,0.512
87,upper leaflet,6.830,6.080,6.040,0.348
88,upper leaflet,7.900,3.290,6.630,0.528
89,upper leaflet,8.500,3.820,6.980,0.543
90,upper leaflet,1.810,5.480,6.800,0.488
91,upper leaflet,1.320,3.080,6.690,0.500
92,upper leaflet,6.060,2.890,6.720,0.403
93,upper leaflet,1.860,1.050,6.870,0.553
94,upper leaflet,5.000,0.720,7.470,0.669
95,upper leaflet,4.000,8.470,6.990,0.527
96,upper leaflet,7.520,3.880,6.940,0.580
97,upper leaflet,1.280,1.630,6.850,0.494
98,upper leaflet,7.600,7.010,6.850,0.707
99,upper leaflet,7.330,8.270,6.940,0.417
100,upper leaflet,3.240,1.390,6.990,0.556
101,upper leaflet,6.660,6.800,7.180,0.649
102,upper leaflet,7.800,2.540,7.000,0.490
103,upper leaflet,7.120,5.910,7.320,0.604
104,upper leaflet,4.860,7.880,6.620,0.378
105,upper leaflet,2.910,6.380,6.590,0.473
106,upper leaflet,0.980,2.390,6.800,0.493
107,upper leaflet,0.830,4.310,6.980,0.480
108,upper leaflet,7.240,2.440,7.180,0.401
109,upper leaflet,6.970,8.600,7.630,0.702
110,upper leaflet,2.120,6.370,6.290,0.400
111,upper leaflet,8.750,5.620,6.480,0.466
112,upper leaflet,0.970,3.650,6.290,0.354
113,upper leaflet,4.320,7.530,7.060,0.510
114,upper leaflet,5.060,9.099,7.070,0.649
115,upper leaflet,6.300,6.060,6.940,0.556
116,upper leaflet,0.011,3.340,6.420,0.369
117,upper leaflet,8.330,0.221,7.120,0.627
118,upper leaflet,6.370,8.130,7.120,0.647
119,upper leaflet,8.790,6.200,6.970,0.439
120,upper leaflet,8.240,2.550,6.420,0.378
121,upper leaflet,5.750,1.400,7.170,0.620
