resid,leaflet,X coords,Y coords,Z coords,Area per lipid
192,lower leaflet,4.510,4.190,3.480,0.288
193,lower leaflet,3.520,4.160,2.590,0.508
194,lower leaflet,4.760,3.710,2.770,0.451
195,lower leaflet,5.390,4.560,4.710,0.369
196,lower leaflet,6.010,4.300,2.930,0.419
197,lower leaflet,4.320,4.330,3.030,0.395
198,lower leaflet,4.480,2.790,2.560,0.568
199,lower leaflet,4.130,3.610,2.470,0.495
200,lower leaflet,4.900,5.430,2.780,0.380
201,lower leaflet,2.960,4.900,2.660,0.562
202,lower leaflet,6.090,2.820,3.360,0.446
203,lower leaflet,4.720,1.380,2.580,0.595
204,lower leaflet,6.160,4.130,3.370,0.420
205,lower leaflet,4.310,5.200,2.630,0.411
206,lower leaflet,3.480,2.890,2.530,0.592
207,lower leaflet,5.670,5.410,3.390,0.429
208,lower leaflet,6.180,3.780,2.610,0.539
209,lower leaflet,3.940,5.840,3.410,0.319
210,lower leaflet,3.860,4.990,2.710,0.350
211,lower leaflet,4.160,2.490,3.230,0.435
212,lower leaflet,1.960,4.500,2.810,0.599
213,lower leaflet,2.700,3.630,2.490,0.615
214,lower leaflet,5.260,2.680,2.180,0.593
215,lower leaflet,5.640,5.910,3.010,0.419
216,lower leaflet,5.320,6.640,3.490,0.386
217,lower leaflet,3.010,4.200,2.870,0.452
218,lower leaflet,5.590,3.730,2.690,0.462
219,lower leaflet,5.930,4.570,3.360,0.417
220,lower leaflet,5.530,1.800,2.820,0.526
221,lower leaflet,3.940,5.550,2.460,0.345
222,lower leaflet,6.790,5.320,3.290,0.490
223,lower leaflet,4.680,5.730,3.160,0.339
224,lower leaflet,4.360,0.600,2.740,0.574
225,lower leaflet,2.450,2.370,2.500,0.555
226,lower leaflet,5.970,2.890,2.670,0.545
227,lower leaflet,5.130,4.530,3.080,0.353
228,lower leaflet,3.840,4.960,3.220,0.305
229,lower leaflet,4.950,6.340,2.570,0.408
230,lower leaflet,4.330,2.030,2.760,0.582
231,lower leaflet,1.500,2.380,2.230,0.534
232,lower leaflet,1.260,4.390,3.190,0.584
233,lower leaflet,7.080,2.610,2.830,0.441
234,lower leaflet,6.690,7.890,3.590,0.416
235,lower leaflet,6.920,1.640,3.070,0.461
236,lower leaflet,2.490,1.810,2.760,0.508
237,lower leaflet,1.820,4.880,2.440,0.618
238,lower leaflet,6.150,6.250,3.240,0.455
239,lower leaflet,5.270,7.900,3.390,0.336
240,lower leaflet,6.740,2.250,2.490,0.579
241,lower leaflet,7.520,5.930,3.670,0.432
242,lower leaflet,2.880,5.740,2.690,0.608
243,lower leaflet,7.500,5.040,2.990,0.656
244,lower leaflet,3.090,6.320,2.640,0.601
