resid,leaflet,X coords,Y coords,Z coords,Area per lipid
72,lower leaflet,6.200,5.140,4.910,0.388
192,lower leaflet,4.620,4.070,3.690,0.178
193,lower leaflet,3.440,4.020,2.730,0.576
194,lower leaflet,4.850,3.840,3.290,0.432
195,lower leaflet,5.350,4.620,4.720,0.273
196,lower leaflet,5.890,4.500,2.910,0.417
197,lower leaflet,4.110,4.430,2.880,0.425
198,lower leaflet,5.100,3.150,2.790,0.549
199,lower leaflet,3.380,3.200,2.450,0.683
200,lower leaflet,4.620,5.130,3.050,0.424
201,lower leaflet,2.490,4.360,2.410,0.682
202,lower leaflet,6.380,3.630,3.380,0.341
203,lower leaflet,4.820,1.730,2.490,0.626
204,lower leaflet,6.550,4.830,3.480,0.295
205,lower leaflet,3.840,5.820,2.670,0.615
206,lower leaflet,4.270,3.580,2.810,0.514
207,lower leaflet,5.940,5.400,3.320,0.342
208,lower leaflet,6.380,3.900,2.940,0.420
209,lower leaflet,4.240,5.740,2.960,0.397
210,lower leaflet,3.820,4.820,2.460,0.749
211,lower leaflet,2.910,2.500,2.860,0.405
212,lower leaflet,0.760,3.630,2.750,0.422
213,lower leaflet,2.290,3.620,2.310,0.761
214,lower leaflet,5.900,3.140,2.900,0.538
215,lower leaflet,5.710,5.750,2.720,0.485
216,lower leaflet,5.310,6.470,3.060,0.519
217,lower leaflet,2.480,4.400,3.000,0.562
218,lower leaflet,5.160,4.100,2.920,0.422
219,lower leaflet,6.650,5.170,3.780,0.299
220,lower leaflet,4.930,2.130,3.560,0.455
221,lower leaflet,4.310,6.650,2.610,0.483
222,lower leaflet,7.740,4.720,3.170,0.310
223,lower leaflet,4.100,5.460,3.280,0.335
224,lower leaflet,3.940,1.450,2.680,0.658
225,lower leaflet,2.080,1.990,2.310,0.577
226,lower leaflet,6.700,3.380,2.970,0.503
227,lower leaflet,5.530,4.810,3.130,0.396
228,lower leaflet,3.960,4.710,3.560,0.249
229,lower leaflet,4.820,6.800,2.470,0.473
230,lower leaflet,4.380,2.490,2.700,0.646
231,lower leaflet,1.240,2.270,2.400,0.548
232,lower leaflet,0.020,5.120,2.820,0.393
233,lower leaflet,7.240,3.360,2.930,0.430
234,lower leaflet,6.000,9.070,3.260,0.360
235,lower leaflet,6.460,2.190,3.420,0.473
236,lower leaflet,1.500,1.660,2.800,0.475
237,lower leaflet,1.370,4.380,2.390,0.698
238,lower leaflet,4.970,7.380,2.850,0.534
239,lower leaflet,4.950,8.370,3.130,0.341
240,lower leaflet,6.880,2.950,2.720,0.534
241,lower leaflet,7.180,6.270,3.100,0.366
242,lower leaflet,1.720,5.820,2.390,0.670
243,lower leaflet,6.780,4.330,2.990,0.461
244,lower leaflet,2.600,6.520,2.520,0.704
245,lower leaflet,3.500,2.650,2.450,0.699
246,lower leaflet,6.850,1.290,2.830,0.432
247,lower leaflet,6.290,5.270,2.880,0.445
248,lower leaflet,3.460,6.230,2.430,0.688
249,lower leaflet,6.110,1.140,2.980,0.512
250,lower leaflet,0.260,5.260,2.380,0.644
251,lower leaflet,3.070,1.710,2.320,0.639
252,lower leaflet,7.680,3.170,2.310,0.568
253,lower leaflet,6.020,6.620,2.610,0.544
254,lower leaflet,3.990,7.030,2.620,0.633
255,lower leaflet,0.780,3.090,1.990,0.855
256,lower leaflet,6.870,0.610,3.640,0.356
257,lower leaflet,2.600,2.760,2.550,0.705
258,lower leaflet,7.540,2.360,2.570,0.443
259,lower leaflet,0.910,1.880,3.190,0.411
260,lower leaflet,5.290,7.750,2.720,0.465
261,lower leaflet,8.550,2.640,3.080,0.568
262,lower leaflet,5.110,9.210,2.900,0.529
263,lower leaflet,5.440,1.860,2.810,0.633
264,lower leaflet,1.880,1.620,3.130,0.361
265,lower leaflet,7.030,5.020,2.500,0.499
266,lower leaflet,0.880,4.060,2.360,0.680
267,lower leaflet,2.020,5.050,2.370,0.686
268,lower leaflet,6.030,8.760,2.790,0.518
269,lower leaflet,8.500,2.030,2.520,0.510
270,lower leaflet,5.660,8.590,2.520,0.509
271,lower leaflet,6.440,5.920,2.530,0.501
272,lower leaflet,2.830,8.230,2.200,0.619
273,lower leaflet,4.920,1.270,2.670,0.610
274,lower leaflet,8.080,4.070,2.360,0.616
